Dealer Name: Isern Honda
Address:     9833 Florida Highway
             Brookland, GA
Dealer ID:   28
Owner:       Isern, Mareen
Date:        Fri, Jul 16, 2011 thru Thu, Jul 22, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB124HU5232983BA8  Civic        2011  25476  28400  Gregory, Brad           Sat, Jul 17, 2011       D28-20-05 
 JH155FU10329X833X  Odyssey      2011  46128  47825  Gregory, Brad           Tue, Jul 20, 2011       D28-20-05 
 JA111S13432919442  Accord       2011  21456  22480  Sullivan, Jorge         Sat, Jul 17, 2011       D28-20-02 
 JD139F31A3294C774  CR-Z         2011  23596  25705  Sullivan, Jorge         Wed, Jul 21, 2011       D28-20-02 
 JA115SU3132919446  Accord       2011  24805  25480  Simpson, Charlene       Sun, Jul 18, 2011       D28-20-01 
 JB127S1333292A558  Civic        2011  16289  16655  Stephens, Christy       Sun, Jul 18, 2011       D28-20-06 
 JH155FU1332972ABX  Odyssey      2011  44446  47825  Young, Bryan            Mon, Jul 19, 2011       D28-20-04 
 JB127S1353292A562  Civic        2011  15445  16655  White, Ana              Fri, Jul 16, 2011       D28-20-03 
 JB127S1393292A564  Civic        2011  16036  16655  Gregory, Brad           Sat, Jul 17, 2011       D28-20-05 
 JA1X5SU203294C786  Accord       2011  26084  27089  Young, Bryan            Thu, Jul 22, 2011       D28-20-04 
 JC133FU103292A568  CR-V         2011  30798  33995  Stephens, Christy       Fri, Jul 16, 2011       D28-20-06 
 JB121S1223293B68X  Civic        2011  15345  16455  Young, Bryan            Mon, Jul 19, 2011       D28-20-04 
 JG148F111329X8352  Insight      2011  23015  24390  Simpson, Charlene       Wed, Jul 21, 2011       D28-20-01 
 JE145F41532919464  Crosstour    2011  42647  46640  Sullivan, Jorge         Fri, Jul 16, 2011       D28-20-02 
 JH155FU10329619B6  Odyssey      2011  45407  47825  Young, Bryan            Tue, Jul 20, 2011       D28-20-04 
 JA1X7S32632972AC8  Accord       2011  23035  25089  Sullivan, Jorge         Fri, Jul 16, 2011       D28-20-02 
 JB121S1273295X8BX  Civic        2011  15178  16455  Young, Bryan            Fri, Jul 16, 2011       D28-20-04 
 JC131F11432983B12  CR-V         2011  27629  30995  Young, Bryan            Thu, Jul 22, 2011       D28-20-04 
 JB129S143329619C4  Civic        2011  21417  23055  Stephens, Christy       Sat, Jul 17, 2011       D28-20-06 
 JB129S140329X8366  Civic        2011  22116  23055  Sullivan, Jorge         Sun, Jul 18, 2011       D28-20-02 
 JH159F41032983B18  Odyssey      2011  51059  56825  Gregory, Brad           Sun, Jul 18, 2011       D28-20-05 
 JB128SU32329619XX  Civic        2011  16000  17455  White, Ana              Wed, Jul 21, 2011       D28-20-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JG148F118X5P29CC9  Insight     2007  14364  24390  Simpson, Charlene       Thu, Jul 22, 2011       D28-20-01 
 JJ161FU14V245C361  Pilot       2005  16828  42970  White, Ana              Sat, Jul 17, 2011       D28-20-03 
 JB128SU35WX182693  Civic       2006  8809   17455  White, Ana              Wed, Jul 21, 2011       D28-20-03 
 JC131F119Y414B255  CR-V        2008  20246  30995  Simpson, Charlene       Thu, Jul 22, 2011       D28-20-01 
 JB123H1532215C367  Civic       2010  22538  27600  Simpson, Charlene       Fri, Jul 16, 2011       D28-20-01 
 JB127S135Y3P4B259  Civic       2008  10810  16655  Simpson, Charlene       Wed, Jul 21, 2011       D28-20-01 
 JC132FU16X3P4B261  CR-V        2007  18927  31995  Simpson, Charlene       Thu, Jul 22, 2011       D28-20-01 
 JC131F110W29826A3  CR-V        2006  15918  30995  Stephens, Christy       Thu, Jul 22, 2011       D28-20-06 
 JC133FU16YX14B265  CR-V        2008  21612  33995  Stephens, Christy       Tue, Jul 20, 2011       D28-20-06 
 JH155FU11Y31826A7  Odyssey     2008  31320  47825  Stephens, Christy       Sun, Jul 18, 2011       D28-20-06 
 JB121S128X414B269  Civic       2007  9923   16455  Simpson, Charlene       Sun, Jul 18, 2011       D28-20-01 
 JB121S12323629X51  Civic       2010  13510  16455  Simpson, Charlene       Sun, Jul 18, 2011       D28-20-01 
 JJ161FU1A1526X493  Pilot       2009  31539  42970  Simpson, Charlene       Tue, Jul 20, 2011       D28-20-01 
 JH155FU1213P29X55  Odyssey     2009  34434  47825  Simpson, Charlene       Sat, Jul 17, 2011       D28-20-01 
 JD139F314V33715A7  CR-Z        2005  9922   25705  White, Ana              Mon, Jul 19, 2011       D28-20-03 
 JG148F11111129X59  Insight     2009  17902  24390  Gregory, Brad           Sun, Jul 18, 2011       D28-20-05 
 JG148F114Y315C391  Insight     2008  15465  24390  Sullivan, Jorge         Thu, Jul 22, 2011       D28-20-02 
 JK168F317235X7B43  Ridgeline   2010  37900  47750  Stephens, Christy       Fri, Jul 16, 2011       D28-20-06 
 JB129S14AY28X7B45  Civic       2008  15022  23055  White, Ana              Mon, Jul 19, 2011       D28-20-03 
