Dealer Name: Lakeside Honda
Address:     6205 Meridian Road
             East Valley, FL
Dealer ID:   39
Owner:       Isern, Mareen
Date:        Sat, Aug 12, 2012 thru Fri, Aug 18, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC133FU10433X884X  CR-V         2012  30656  33995  Adams, Danny            Mon, Aug 14, 2012       D39-20-05 
 JD136F1104333BB72  CR-Z         2012  23394  24705  Medina, Jamie           Tue, Aug 15, 2012       D39-20-02 
 JB121S1204332AA64  Civic        2012  14960  16455  Medina, Jamie           Thu, Aug 17, 2012       D39-20-02 
 JB129S146433722B6  Civic        2012  21154  23055  Medina, Jamie           Sat, Aug 12, 2012       D39-20-02 
 JB123H158433X8848  Civic        2012  24824  27600  Evans, Violet           Thu, Aug 17, 2012       D39-20-06 
 JC133FU104333BB8X  CR-V         2012  32033  33995  Evans, Violet           Fri, Aug 18, 2012       D39-20-06 
 JH151F11A4333BB82  Odyssey      2012  40973  44825  Evans, Violet           Tue, Aug 15, 2012       D39-20-06 
 JB122SU27433722C4  Civic        2012  15668  17255  Evans, Violet           Thu, Aug 17, 2012       D39-20-06 
 JB129S142433611B6  Civic        2012  21977  23055  Rivera, Jesus           Sat, Aug 12, 2012       D39-20-03 
 JB127S1344334CC98  Civic        2012  15993  16655  Medina, Jamie           Sun, Aug 13, 2012       D39-20-02 
 JC131F1114331997X  CR-V         2012  28929  30995  Rivera, Jesus           Sat, Aug 12, 2012       D39-20-03 
 JB127S1314334CCA2  Civic        2012  15308  16655  Medina, Jamie           Tue, Aug 15, 2012       D39-20-02 
 JF146S119433X8864  Fit          2012  14909  16025  Edwards, Julio          Sun, Aug 13, 2012       D39-20-01 
 JC131F11A43319976  CR-V         2012  30344  30995  Medina, Jamie           Sun, Aug 13, 2012       D39-20-02 
 JA115SU3A433611C8  Accord       2012  22818  25480  Adams, Danny            Mon, Aug 14, 2012       D39-20-05 
 JA111S13A4331998X  Accord       2012  22012  22480  Adams, Danny            Sat, Aug 12, 2012       D39-20-05 
 JE142FU1443383322  Crosstour    2012  34790  38640  Rivera, Jesus           Sat, Aug 12, 2012       D39-20-03 
 JA117S33243383324  Accord       2012  23212  23480  Rivera, Jesus           Mon, Aug 14, 2012       D39-20-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JG148F1163212A6C7  Insight     2011  20120  24390  Evans, Violet           Fri, Aug 18, 2012       D39-20-06 
 JH155FU12W15195B9  Odyssey     2006  20274  47825  Rivera, Jesus           Tue, Aug 15, 2012       D39-20-03 
 JH157F3151373B841  Odyssey     2009  30152  45825  Adams, Danny            Fri, Aug 18, 2012       D39-20-05 
 JB121S125W3819623  Civic       2006  6785   16455  Edwards, Julio          Wed, Aug 16, 2012       D39-20-01 
 JD138FU14Y363B845  CR-Z        2008  17037  27705  Lynch, Stacey           Wed, Aug 16, 2012       D39-20-04 
 JE142FU1013983X97  Crosstour   2009  25425  38640  Evans, Violet           Wed, Aug 16, 2012       D39-20-06 
 JG149FU121X15XA69  Insight     2009  16121  25190  Medina, Jamie           Thu, Aug 17, 2012       D39-20-02 
 JH152SU15Y473B851  Odyssey     2008  18090  30375  Lynch, Stacey           Fri, Aug 18, 2012       D39-20-04 
 JD136F1131483B853  CR-Z        2009  16255  24705  Medina, Jamie           Wed, Aug 16, 2012       D39-20-02 
 JH153FU102373B855  Odyssey     2010  32511  45825  Lynch, Stacey           Sat, Aug 12, 2012       D39-20-04 
 JH153FU1813383XA7  Odyssey     2009  30152  45825  Lynch, Stacey           Sun, Aug 13, 2012       D39-20-04 
 JB127S1312X64C969  Civic       2010  12153  16655  Adams, Danny            Wed, Aug 16, 2012       D39-20-05 
 JB127S13013761B91  Civic       2009  10958  16655  Edwards, Julio          Sat, Aug 12, 2012       D39-20-01 
 JB124HU57W235XA83  Civic       2006  11921  28400  Medina, Jamie           Tue, Aug 15, 2012       D39-20-02 
 JD137FU1A21961B95  CR-Z        2010  18669  25705  Adams, Danny            Tue, Aug 15, 2012       D39-20-05 
 JD136F11811972CA7  CR-Z        2009  16255  24705  Medina, Jamie           Sat, Aug 12, 2012       D39-20-02 
 JH153FU1311283XB9  Odyssey     2009  29328  45825  Medina, Jamie           Sun, Aug 13, 2012       D39-20-02 
 JC133FU14Y4119651  CR-V        2008  20937  33995  Medina, Jamie           Wed, Aug 16, 2012       D39-20-02 
 JC131F1181X2X8543  CR-V        2009  19836  30995  Edwards, Julio          Mon, Aug 14, 2012       D39-20-01 
 JH153FU191472A765  Odyssey     2009  30152  45825  Lynch, Stacey           Thu, Aug 17, 2012       D39-20-04 
 JC131F11A2X3X8547  CR-V        2010  22915  30995  Lynch, Stacey           Sat, Aug 12, 2012       D39-20-04 
 JA113SU312X33B879  Accord      2010  17399  23480  Edwards, Julio          Mon, Aug 14, 2012       D39-20-01 
 JB123H158Y365XAA1  Civic       2008  16972  27600  Lynch, Stacey           Mon, Aug 14, 2012       D39-20-04 
 JH153FU14Y124C993  Odyssey     2008  28272  45825  Adams, Danny            Sun, Aug 13, 2012       D39-20-05 
 JH155FU1413P4C995  Odyssey     2009  30608  47825  Adams, Danny            Sat, Aug 12, 2012       D39-20-05 
