Dealer Name: Lakeside Honda
Address:     6205 Meridian Road
             East Valley, FL
Dealer ID:   39
Owner:       Isern, Mareen
Date:        Sat, Dec 23, 2012 thru Sat, Dec 31, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD138FU1A4523BB68  CR-Z         2012  25339  27705  Rivera, Jesus           Tue, Dec 26, 2012       D39-20-03 
 JE142FU11452611AX  Crosstour    2012  36744  38640  Edwards, Julio          Thu, Dec 28, 2012       D39-20-01 
 JH159F414452833C2  Odyssey      2012  54124  56825  Adams, Danny            Fri, Dec 29, 2012       D39-20-05 
 JH151F110452611A4  Odyssey      2012  40068  44825  Rivera, Jesus           Sat, Dec 23, 2012       D39-20-03 
 JB121S1294523BB76  Civic        2012  16228  16455  Adams, Danny            Mon, Dec 25, 2012       D39-20-05 
 JA113SU374522AA68  Accord       2012  22135  23480  Edwards, Julio          Thu, Dec 28, 2012       D39-20-01 
 JG149FU134525XXAX  Insight      2012  24870  25190  Rivera, Jesus           Mon, Dec 25, 2012       D39-20-03 
 JB128SU344523BB82  Civic        2012  16472  17455  Rivera, Jesus           Sun, Dec 24, 2012       D39-20-03 
 JA1X4FU214523BB84  Accord       2012  31721  34030  Medina, Jamie           Sat, Dec 23, 2012       D39-20-02 
 JH155FU1645219966  Odyssey      2012  46826  47825  Rivera, Jesus           Thu, Dec 28, 2012       D39-20-03 
 JG148F1174522AA78  Insight      2012  22977  24390  Lynch, Stacey           Wed, Dec 27, 2012       D39-20-04 
 JE145F41A4528331X  Crosstour    2012  43087  46640  Lynch, Stacey           Sun, Dec 24, 2012       D39-20-04 
 JC131F1124525XXB2  CR-V         2012  30344  30995  Edwards, Julio          Mon, Dec 25, 2012       D39-20-01 
 JA111S130452611C4  Accord       2012  21095  22480  Evans, Violet           Mon, Dec 25, 2012       D39-20-06 
 JH154SU1745283316  Odyssey      2012  30034  32375  Lynch, Stacey           Tue, Dec 26, 2012       D39-20-04 
 JE143FU144522AA88  Crosstour    2012  39446  40640  Edwards, Julio          Sun, Dec 24, 2012       D39-20-01 
 JB121S129452611XX  Civic        2012  14960  16455  Rivera, Jesus           Sun, Dec 24, 2012       D39-20-03 
 JB127S13445283322  Civic        2012  15736  16655  Lynch, Stacey           Sat, Dec 23, 2012       D39-20-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S13231PX84A5  Civic       2011  13855  16655  Edwards, Julio          Wed, Dec 27, 2012       D39-20-01 
 JK166FU15144X84A7  Ridgeline   2009  30560  47750  Lynch, Stacey           Wed, Dec 27, 2012       D39-20-04 
 JC134F318Y3972B49  CR-V        2008  19697  31995  Adams, Danny            Wed, Dec 27, 2012       D39-20-05 
 JK166FU143434C951  Ridgeline   2011  39042  47750  Adams, Danny            Fri, Dec 29, 2012       D39-20-05 
 JB127S130W4619623  Civic       2006  6871   16655  Lynch, Stacey           Thu, Dec 28, 2012       D39-20-04 
 JG149FU15X315XA65  Insight     2007  12988  25190  Edwards, Julio          Fri, Dec 29, 2012       D39-20-01 
 JH15AS1111433B847  Odyssey     2009  19328  29375  Evans, Violet           Tue, Dec 26, 2012       D39-20-06 
 JH155FU151X661B79  Odyssey     2009  31468  47825  Medina, Jamie           Tue, Dec 26, 2012       D39-20-02 
 JD139F314Y263B851  CR-Z        2008  15288  25705  Lynch, Stacey           Tue, Dec 26, 2012       D39-20-04 
 JH15AS11A24461B83  Odyssey     2010  21726  29375  Edwards, Julio          Fri, Dec 29, 2012       D39-20-01 
 JA116FU381175XA75  Accord      2009  23641  35930  Medina, Jamie           Sat, Dec 23, 2012       D39-20-02 
 JB129S14114P83XA7  Civic       2009  15170  23055  Adams, Danny            Sun, Dec 24, 2012       D39-20-05 
 JH154SU172X44C969  Odyssey     2010  23928  32375  Edwards, Julio          Tue, Dec 26, 2012       D39-20-01 
 JJ161FU15X315XA81  Pilot       2007  21260  42970  Adams, Danny            Mon, Dec 25, 2012       D39-20-05 
 JC131F1113X272CA3  CR-V        2011  25470  30995  Medina, Jamie           Tue, Dec 26, 2012       D39-20-02 
 JJ164F4141435XA85  Pilot       2009  35512  53970  Lynch, Stacey           Mon, Dec 25, 2012       D39-20-04 
 JG148F1192253B867  Insight     2010  18067  24390  Adams, Danny            Wed, Dec 27, 2012       D39-20-05 
 JC133FU18Y422A759  CR-V        2008  20937  33995  Medina, Jamie           Mon, Dec 25, 2012       D39-20-02 
 JH151F1153X22A761  Odyssey     2011  36672  44825  Rivera, Jesus           Wed, Dec 27, 2012       D39-20-03 
 JE141F114X2461BA3  Crosstour   2007  18595  37640  Rivera, Jesus           Sat, Dec 23, 2012       D39-20-03 
 JG149FU15W173B875  Insight     2006  10541  25190  Adams, Danny            Fri, Dec 29, 2012       D39-20-05 
 JH154SU1AY5P2A767  Odyssey     2008  19290  32375  Rivera, Jesus           Sun, Dec 24, 2012       D39-20-03 
 JB121S1261245XA99  Civic       2009  10827  16455  Medina, Jamie           Mon, Dec 25, 2012       D39-20-02 
 JG149FU12W344C991  Insight     2006  10541  25190  Lynch, Stacey           Sun, Dec 24, 2012       D39-20-04 
 JB127S130XX561BB3  Civic       2007  8102   16655  Medina, Jamie           Wed, Dec 27, 2012       D39-20-02 
