Dealer Name: Zeigler Honda
Address:     2940 Davison Highway
             Sawyer, TN
Dealer ID:   36
Owner:       Zeigler, Martin
Date:        Thu, May 21, 2010 thru Wed, May 27, 2010  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB122SU26221X8586  Civic        2010  16219  17255  Fleming, Larry          Sun, May 24, 2010       D36-32-05 
 JC131F1102215XAX8  CR-V         2010  28825  30995  Webb, Hector            Fri, May 22, 2010       D36-32-02 
 JA1X5SU232213B8CX  Accord       2010  24515  27089  Webb, Hector            Sat, May 23, 2010       D36-32-02 
 JC131F11122183X42  CR-V         2010  27275  30995  Armstrong, Amber        Sun, May 24, 2010       D36-32-06 
 JE144F310221X8594  Crosstour    2010  36321  38640  Gonzales, Brian         Tue, May 26, 2010       D36-32-03 
 JC131F116221196A6  CR-V         2010  30065  30995  Fleming, Larry          Sun, May 24, 2010       D36-32-05 
 JH156S31022161B28  Odyssey      2010  27641  30375  Carr, Linda             Mon, May 25, 2010       D36-32-04 
 JB129S1452213B8XX  Civic        2010  20288  23055  Carr, Linda             Mon, May 25, 2010       D36-32-04 
 JA1X5SU202212A7C2  Accord       2010  25463  27089  Armstrong, Amber        Thu, May 21, 2010       D36-32-06 
 JH151F11522161B34  Odyssey      2010  40118  44825  Gonzales, Brian         Mon, May 25, 2010       D36-32-03 
 JA1X8F3272215XA26  Accord       2010  31477  34030  Washington, Jerry       Tue, May 26, 2010       D36-32-01 
 JB121S12922161B38  Civic        2010  15549  16455  Gonzales, Brian         Fri, May 22, 2010       D36-32-03 
 JB127S1382214CA5X  Civic        2010  15988  16655  Gonzales, Brian         Fri, May 22, 2010       D36-32-03 
 JB127S13322119722  Civic        2010  14989  16655  Carr, Linda             Thu, May 21, 2010       D36-32-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC132FU19V2719429  CR-V        2005  15547  31995  Gonzales, Brian         Fri, May 22, 2010       D36-32-03 
 JB127S131X2972A91  Civic       2007  10662  16655  Fleming, Larry          Thu, May 21, 2010       D36-32-05 
 JB121S127V422A543  Civic       2005  8166   16455  Fleming, Larry          Sun, May 24, 2010       D36-32-05 
 JH157F318WX7X8325  Odyssey     2006  27090  45825  Carr, Linda             Fri, May 22, 2010       D36-32-04 
 JH152SU13W1319437  Odyssey     2006  17226  30375  Webb, Hector            Sat, May 23, 2010       D36-32-02 
 JB121S1262X883BA9  Civic        2010  15095  16455  Gonzales, Brian         Fri, May 22, 2010       D36-32-03 
 JH154SU1AX344C771  Odyssey     2007  20432  32375  Webb, Hector            Mon, May 25, 2010       D36-32-02 
 JK168F319X3319443  Ridgeline   2007  42570  47750  Webb, Hector            Tue, May 26, 2010       D36-32-02 
 JB121S128V492A555  Civic       2005  8166   16455  Gonzales, Brian         Fri, May 22, 2010       D36-32-03 
 JB121S121XX561997  Civic       2007  10531  16455  Webb, Hector            Thu, May 21, 2010       D36-32-02 
 JA118F332W5119449  Accord      2006  20618  33930  Carr, Linda             Sun, May 24, 2010       D36-32-04 
