Dealer Name: Wallace Honda
Address:     2132 Tupelo Road
             Clarksville, NC
Dealer ID:   4
Owner:       Wallace, Patrick
Date:        Mon, Feb 12, 2013 thru Sun, Feb 18, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S1305X718598  Civic        2013  15943  16655  Russell, Jerry          Mon, Feb 12, 2013       D04-04-03 
 JH156S3105X7185AX  Odyssey      2013  30118  30375  Campbell, Jeanne        Thu, Feb 15, 2013       D04-04-02 
 JA1X1S12A5X7X7492  Accord       2013  22039  24089  Dixon, Patsy            Wed, Feb 14, 2013       D04-04-07 
 JA111S13A5X76XA24  Accord       2013  21997  22480  Pena, Elaine            Wed, Feb 14, 2013       D04-04-05 
 JC134F3135X782C46  CR-V         2013  29076  31995  Richards, Angela        Fri, Feb 16, 2013       D04-04-06 
 JA111S1325X7X7498  Accord       2013  20723  22480  Campbell, Jeanne        Mon, Feb 12, 2013       D04-04-02 
 JB121S1295X7185BX  Civic        2013  16444  16455  Campbell, Jeanne        Mon, Feb 12, 2013       D04-04-02 
 JB129S1475X7185B2  Civic        2013  22899  23055  Lucas, Carl             Wed, Feb 14, 2013       D04-04-01 
 JB122SU2A5X74B814  Civic        2013  15957  17255  Dixon, Patsy            Sat, Feb 17, 2013       D04-04-07 
 JB123H1585X7185B6  Civic        2013  26578  27600  Russell, Jerry          Sat, Feb 17, 2013       D04-04-03 
 JD137FU185X76XA38  CR-Z         2013  24269  25705  Lucas, Carl             Fri, Feb 16, 2013       D04-04-01 
 JC134F3185X74B95X  CR-V         2013  29403  31995  Russell, Jerry          Thu, Feb 15, 2013       D04-04-03 
 JD136F1175X729732  CR-Z         2013  23095  24705  Pena, Elaine            Sat, Feb 17, 2013       D04-04-05 
 JE144F3185X729734  Crosstour    2013  35383  38640  Wilson, Chad            Thu, Feb 15, 2013       D04-04-08 
 JH151F1165X73A846  Odyssey      2013  41177  44825  Campbell, Jeanne        Thu, Feb 15, 2013       D04-04-02 
 JG148F1195X771C88  Insight      2013  24313  24390  Pena, Elaine            Wed, Feb 14, 2013       D04-04-05 
 JB123H1525X72974X  Civic        2013  25871  27600  Wilson, Chad            Tue, Feb 13, 2013       D04-04-08 
