Dealer Name: Shelly Walker Honda
Address:     8797 Dixon Drive
             New Whales, SC
Dealer ID:   20
Owner:       Walker, Sally
Date:        Tue, Mar 26, 2014 thru Mon, Apr  1, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH157F3176135C4C8  Odyssey      2014  44155  45825  James, Alma             Tue, Mar 26, 2014       D20-01-07 
 JH152SU1A6136X51X  Odyssey      2014  27678  30375  Smith, Teresa           Fri, Mar 29, 2014       D20-01-04 
 JG149FU19613291A2  Insight      2014  24655  25190  Kelley, Edna            Sun, Mar 31, 2014       D20-01-06 
 JB127S1316133A2B4  Civic        2014  16677  16655  Simpson, Suzanne        Mon, Apr  1, 2014       D20-01-03 
 JC131F11361371626  CR-V         2014  30619  30995  Kelley, Edna            Sat, Mar 30, 2014       D20-01-06 
 JB121S12461371628  Civic        2014  16140  16455  Clark, Veronica         Sat, Mar 30, 2014       D20-01-02 
 JB127S1346134B3XX  Civic        2014  16852  16655  Kelley, Edna            Wed, Mar 27, 2014       D20-01-06 
 JH151F112613X7C92  Odyssey      2014  41152  44825  Hoffman, Marilyn        Sun, Mar 31, 2014       D20-01-01 
 JA111S130613X7C94  Accord       2014  21392  22480  Lawson, Tyler           Fri, Mar 29, 2014       D20-01-08 
 JB121S12361371636  Civic        2014  16313  16455  Kelley, Edna            Fri, Mar 29, 2014       D20-01-06 
 JB121S12761371638  Civic        2014  15359  16455  Clark, Veronica         Sat, Mar 30, 2014       D20-01-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JE144F314425X7799  Crosstour   2004  28857  38640  Smith, Teresa           Wed, Mar 27, 2014       D20-01-04 
 JA114FU36228299C1  Accord      2002  21176  33930  Kelley, Edna            Wed, Mar 27, 2014       D20-01-06 
 JC131F111317299C3  CR-V        2003  20690  30995  Simpson, Suzanne        Tue, Mar 26, 2014       D20-01-03 
 JC135F419YX371145  CR-V        2000  17101  39995  Lawson, Tyler           Fri, Mar 29, 2014       D20-01-08 
 JH153FU104X171147  Odyssey     2004  33480  45825  Lawson, Tyler           Sat, Mar 30, 2014       D20-01-08 
 JH151F1123243AAX9  Odyssey     2003  29790  44825  Simpson, Suzanne        Sat, Mar 30, 2014       D20-01-03 
 JD136F11222618921  CR-Z        2002  14958  24705  Simpson, Suzanne        Thu, Mar 28, 2014       D20-01-03 
 JC131F11743129A33  CR-V        2004  22802  30995  Hoffman, Marilyn        Sat, Mar 30, 2014       D20-01-01 
 JB127S1342X94BC55  Civic       2002  10128  16655  Kelley, Edna            Tue, Mar 26, 2014       D20-01-06 
 JA115SU3641929A37  Accord      2004  19197  25480  Smith, Teresa           Tue, Mar 26, 2014       D20-01-04 
