Dealer Name: Thomas Team Honda
Address:     2825 Kline Ave
             Grayland, TN
Dealer ID:   19
Owner:       Thomas, Phil
Date:        Tue, Feb 12, 2014 thru Mon, Feb 18, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JJ16AF1176X74B3B4  Pilot        2014  38368  41970  Graham, Keith           Tue, Feb 12, 2014       D19-18-06 
 JD138FU136X75C4C6  CR-Z         2014  26316  27705  Rice, Joann             Tue, Feb 12, 2014       D19-18-07 
 JC134F3106X729198  CR-V         2014  29441  31995  Sanchez, Walter         Sat, Feb 16, 2014       D19-18-08 
 JJ161FU176X78273X  Pilot        2014  39044  42970  Rodriguez, Marc         Sun, Feb 17, 2014       D19-18-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JG148F1153456XX21  Insight     2003  16344  24390  Rodriguez, Marc         Mon, Feb 18, 2014       D19-18-02 
 JH157F31913382243  Odyssey     2001  22912  45825  Rice, Joann             Mon, Feb 18, 2014       D19-18-07 
 JC135F4142256XX25  CR-V        2002  24132  39995  Hughes, Hazel           Thu, Feb 14, 2014       D19-18-01 
 JH15AS1116X6188A7  Odyssey      2014  27602  29375  Rice, Joann             Fri, Feb 15, 2014       D19-18-07 
 JH156S311423299B9  Odyssey     2004  22356  30375  Watkins, Megan          Sat, Feb 16, 2014       D19-18-05 
 JE145F416YX9188B1  Crosstour   2000  19958  46640  Rodriguez, Marc         Tue, Feb 12, 2014       D19-18-02 
