Dealer Name: Top Pick Honda
Address:     2795 Brooklin Ave
             Harrison, SC
Dealer ID:   5
Owner:       Houseman, Jonathan
Date:        Fri, Dec 10, 2011 thru Thu, Dec 16, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD136F11A35P29698  CR-Z         2011  23060  24705  Marshall, Donna         Tue, Dec 14, 2011       D05-05-05 
 JC131F11735P82C3X  CR-V         2011  30283  30995  Foster, Leona           Sat, Dec 11, 2011       D05-05-07 
 JB123H15635P82C32  Civic        2011  24625  27600  Neal, Douglas           Wed, Dec 15, 2011       D05-05-06 
 JD137FU1935P71B24  CR-Z         2011  23466  25705  Ford, Roger             Mon, Dec 13, 2011       D05-05-08 
 JC132FU1835P71B26  CR-V         2011  30447  31995  Ford, Roger             Sun, Dec 12, 2011       D05-05-08 
 JA114FU3635P296A8  Accord       2011  32788  33930  Marshall, Donna         Sun, Dec 12, 2011       D05-05-05 
 JB127S13735P6XA2X  Civic        2011  15951  16655  Lynch, Christian        Mon, Dec 13, 2011       D05-05-02 
 JG149FU1535P3A7C2  Insight      2011  23381  25190  Lynch, Christian        Sat, Dec 11, 2011       D05-05-02 
 JC134F31035P5C914  CR-V         2011  30770  31995  Ford, Roger             Sat, Dec 11, 2011       D05-05-08 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH155FU1A3275C9C9  Odyssey      2011  43206  47825  Neal, Douglas           Sat, Dec 11, 2011       D05-05-06 
 JA111S138Y4P18591  Accord      2008  14643  22480  Snyder, Norma           Fri, Dec 10, 2011       D05-05-04 
 JB121S12615171B23  Civic       2009  12077  16455  Brooks, Herman          Tue, Dec 14, 2011       D05-05-01 
 JH152SU11W3P6XA15  Odyssey     2006  15592  30375  Neal, Douglas           Mon, Dec 13, 2011       D05-05-06 
 JD139F313Y463A7B7  CR-Z        2008  16307  25705  Brooks, Herman          Sat, Dec 11, 2011       D05-05-01 
 JB121S122Y3282C39  Civic       2008  10679  16455  Snyder, Norma           Sun, Dec 12, 2011       D05-05-04 
 JH156S319YX2X7491  Odyssey     2008  19296  30375  Foster, Leona           Sat, Dec 11, 2011       D05-05-07 
 JC131F112244X7493  CR-V        2010  25288  30995  Ford, Roger             Sat, Dec 11, 2011       D05-05-08 
