Dealer Name: Lance Honda
Address:     1136 Brooklin Ave
             Norbert, FL
Dealer ID:   17
Owner:       Lance, Samuel
Date:        Mon, Sep 17, 2013 thru Sun, Sep 23, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA113SU3353829X66  Accord       2013  22464  23480  West, Sally             Mon, Sep 17, 2013       D17-16-04 
 JH152SU1853829X68  Odyssey      2013  29963  30375  Herrera, Nina           Thu, Sep 20, 2013       D17-16-03 
 JA1X1S126538715CX  Accord       2013  24021  24089  Lambert, Anita          Sat, Sep 22, 2013       D17-16-01 
 JG148F1125384B292  Insight      2013  22683  24390  Rodriguez, Mathew       Mon, Sep 17, 2013       D17-16-06 
 JA1X1S12853829X74  Accord       2013  22906  24089  West, Sally             Sat, Sep 22, 2013       D17-16-04 
 JD14AF411538826X6  CR-Z         2013  33004  33705  West, Sally             Sun, Sep 23, 2013       D17-16-04 
 JC132FU15538X7B58  CR-V         2013  30873  31995  Morris, Bobbie          Fri, Sep 21, 2013       D17-16-05 
 JE141F1115384B2AX  Crosstour    2013  34291  37640  Hansen, Ralph           Wed, Sep 19, 2013       D17-16-09 
 JA1X1S121538X7B62  Accord       2013  23401  24089  Hansen, Ralph           Mon, Sep 17, 2013       D17-16-09 
 JB129S1435384B2A4  Civic        2013  22306  23055  Lambert, Anita          Sat, Sep 22, 2013       D17-16-01 
 JB127S13153818C76  Civic        2013  15250  16655  Hansen, Ralph           Fri, Sep 21, 2013       D17-16-09 
 JE141F11A5385C3B8  Crosstour    2013  34100  37640  Cole, Peter             Tue, Sep 18, 2013       D17-16-02 
 JB129S14253818C8X  Civic        2013  21475  23055  Morris, Bobbie          Sat, Sep 22, 2013       D17-16-05 
 JA111S1375383A1A2  Accord       2013  21881  22480  Herrera, Nina           Sat, Sep 22, 2013       D17-16-03 
 JH152SU155386X4X4  Odyssey      2013  27324  30375  Hansen, Ralph           Wed, Sep 19, 2013       D17-16-09 
 JB128SU3053829X96  Civic        2013  16588  17455  Hansen, Ralph           Fri, Sep 21, 2013       D17-16-09 
 JH155FU1A5384B2B8  Odyssey      2013  46802  47825  Rodriguez, Mathew       Wed, Sep 19, 2013       D17-16-06 
