Dealer Name: Bill Travers Honda
Address:     7043 George Parson Highway
             Grand Traverse, AL
Dealer ID:   21
Owner:       Travers, Bill
Date:        Mon, Sep 17, 2013 thru Sun, Sep 23, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA113SU375386X534  Accord       2013  21497  23480  Evans, Dennis           Mon, Sep 17, 2013       D21-19-05 
 JH153FU1753882756  Odyssey      2013  44872  45825  Carroll, Glenn          Sun, Sep 23, 2013       D21-19-01 
 JB121S12453882758  Civic        2013  16444  16455  West, Ashley            Tue, Sep 18, 2013       D21-19-07 
 JB127S13A5383B64X  Civic        2013  16376  16655  Carroll, Glenn          Fri, Sep 21, 2013       D21-19-01 
 JA1X2F12153861972  Accord       2013  32019  33030  King, Gwendolyn         Sat, Sep 22, 2013       D21-19-04 
 JC131F11753861974  CR-V         2013  28344  30995  Washington, Franklin    Thu, Sep 20, 2013       D21-19-06 
 JH155FU175384C756  Odyssey      2013  43165  47825  Washington, Franklin    Sun, Sep 23, 2013       D21-19-06 
 JB127S13253861978  Civic        2013  16550  16655  Evans, Dennis           Sun, Sep 23, 2013       D21-19-05 
 JD137FU115382A54X  CR-Z         2013  25456  25705  Evans, Dennis           Fri, Sep 21, 2013       D21-19-05 
 JG148F11153861982  Insight      2013  23435  24390  King, Gwendolyn         Mon, Sep 17, 2013       D21-19-04 
 JB127S1305382A544  Civic        2013  15510  16655  West, Ashley            Sun, Sep 23, 2013       D21-19-07 
 JH154SU19538X8326  Odyssey      2013  30736  32375  Powell, Jerome          Sat, Sep 22, 2013       D21-19-03 
 JA117S33353883BA8  Accord       2013  22101  23480  King, Gwendolyn         Tue, Sep 18, 2013       D21-19-04 
 JH15AS1185386199X  Odyssey      2013  28697  29375  Evans, Dennis           Thu, Sep 20, 2013       D21-19-05 
 JB121S125538X8332  Civic        2013  15502  16455  Washington, Franklin    Sun, Sep 23, 2013       D21-19-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH158S4131295CXA9  Odyssey     2009  24825  41375  Oliver, Melanie         Wed, Sep 19, 2013       D21-19-02 
 JC131F1183X96X1C1  CR-V        2011  22640  30995  Carroll, Glenn          Sun, Sep 23, 2013       D21-19-01 
 JH151F1141256X1C3  Odyssey     2009  40342  44825  Carroll, Glenn          Mon, Sep 17, 2013       D21-19-01 
 JF146S11611129A85  Fit         2009  9935   16025  West, Ashley            Fri, Sep 21, 2013       D21-19-07 
 JB123H15814182317  Civic       2009  17112  27600  Washington, Franklin    Wed, Sep 19, 2013       D21-19-06 
 JB129S1442356X1C9  Civic       2010  15318  23055  Carroll, Glenn          Wed, Sep 19, 2013       D21-19-01 
 JD136F1132X46X1X1  CR-Z        2010  16403  24705  Washington, Franklin    Wed, Sep 19, 2013       D21-19-06 
 JJ163F3153175CXC3  Pilot       2011  31870  42970  Evans, Dennis           Fri, Sep 21, 2013       D21-19-05 
 JC132FU1A4213ABA5  CR-V        2012  26462  31995  Carroll, Glenn          Mon, Sep 17, 2013       D21-19-01 
 JB121S1281286X1X7  Civic       2009  10202  16455  West, Ashley            Fri, Sep 21, 2013       D21-19-07 
 JH153FU102486X1X9  Odyssey     2010  30300  45825  Powell, Jerome          Sat, Sep 22, 2013       D21-19-03 
 JB128SU323255CXX1  Civic       2011  13142  17455  Powell, Jerome          Sun, Sep 23, 2013       D21-19-03 
 JC131F11A2463ABB3  CR-V        2010  20542  30995  West, Ashley            Fri, Sep 21, 2013       D21-19-07 
 JC135F4183X918995  CR-V        2011  29120  39995  Washington, Franklin    Tue, Sep 18, 2013       D21-19-06 
