Dealer Name: Adams Honda
Address:     4008 Lee Road
             Louderdale, FL
Dealer ID:   32
Owner:       Adams, Jon
Date:        Wed, Dec 24, 2015 thru Wed, Dec 31, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC132FU157525X128  CR-V         2015  31132  31995  Freeman, Arthur         Mon, Dec 29, 2015       D32-28-05 
 JC134F31A75219B2X  CR-V         2015  29973  31995  Spencer, Sean           Mon, Dec 29, 2015       D32-28-02 
 JA114FU3975219B22  Accord       2015  32075  33930  Bryant, Raul            Tue, Dec 30, 2015       D32-28-04 
 JC131F1127523BX44  CR-V         2015  30835  30995  Bryant, Raul            Sun, Dec 28, 2015       D32-28-04 
 JH15AS1177525X266  Odyssey      2015  28364  29375  Bryant, Raul            Sun, Dec 28, 2015       D32-28-04 
 JB121S126752X8A18  Civic        2015  16613  16455  Bryant, Raul            Wed, Dec 24, 2015       D32-28-04 
 JB121S12575219B3X  Civic        2015  15646  16455  Hicks, Andre            Sat, Dec 27, 2015       D32-28-01 
 JB127S13775219B32  Civic        2015  16268  16655  Freeman, Arthur         Sun, Dec 28, 2015       D32-28-05 
 JD136F1107525X274  CR-Z         2015  23376  24705  Bryant, Raul            Sat, Dec 27, 2015       D32-28-04 
 JH157F31275219B36  Odyssey      2015  42020  45825  Spencer, Sean           Sat, Dec 27, 2015       D32-28-02 
 JA1X3SU297523BX58  Accord       2015  24379  25089  Anderson, Brad          Wed, Dec 24, 2015       D32-28-03 
 JH152SU137525X28X  Odyssey      2015  29452  30375  Bryant, Raul            Wed, Dec 24, 2015       D32-28-04 
 JB127S136752835B2  Civic        2015  17157  16655  Spencer, Sean           Mon, Dec 29, 2015       D32-28-02 
 JH151F1117522AC54  Odyssey      2015  42733  44825  Spencer, Sean           Tue, Dec 30, 2015       D32-28-02 
 JH152SU1A752X8A36  Odyssey      2015  28350  30375  Bryant, Raul            Wed, Dec 24, 2015       D32-28-04 
 JH15AS114752X8A38  Odyssey      2015  27145  29375  Anderson, Brad          Sat, Dec 27, 2015       D32-28-03 
 JD136F1107523BX7X  CR-Z         2015  23247  24705  Hicks, Andre            Fri, Dec 26, 2015       D32-28-01 
