Dealer Name: Duncan Honda
Address:     2069 California Blvd
             Granger, AL
Dealer ID:   33
Owner:       Duncan, Phil
Date:        Mon, Mar 26, 2013 thru Sun, Apr  1, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA115SU3951319878  Accord       2013  24847  25480  Martinez, Katherine     Sat, Mar 31, 2013       D33-29-04 
 JB121S1285137211X  Civic        2013  16102  16455  Mitchell, John          Mon, Mar 26, 2013       D33-29-02 
 JA1X1S12A5134CBB2  Accord       2013  22287  24089  Martinez, Katherine     Tue, Mar 27, 2013       D33-29-04 
 JB127S13351372114  Civic        2013  16550  16655  Mitchell, John          Tue, Mar 27, 2013       D33-29-02 
 JB121S1205134CBB6  Civic        2013  15502  16455  Shelton, Adam           Fri, Mar 30, 2013       D33-29-05 
 JJ162FU1651319888  Pilot        2013  41765  44970  Shelton, Adam           Sat, Mar 31, 2013       D33-29-05 
 JD136F1125134CBCX  CR-Z         2013  24237  24705  Mitchell, John          Thu, Mar 29, 2013       D33-29-02 
 JC131F11351361X12  CR-V         2013  30719  30995  Wells, Clayton          Thu, Mar 29, 2013       D33-29-01 
 JB121S120513X8784  Civic        2013  16016  16455  Morgan, Milton          Thu, Mar 29, 2013       D33-29-03 
 JB127S13351319896  Civic        2013  16723  16655  Morgan, Milton          Fri, Mar 30, 2013       D33-29-03 
 JA1X1S12251319898  Accord       2013  22039  24089  Martinez, Katherine     Mon, Mar 26, 2013       D33-29-04 
 JB127S1325133BACX  Civic        2013  15423  16655  Mitchell, John          Wed, Mar 28, 2013       D33-29-02 
 JJ162FU155133BAC2  Pilot        2013  42221  44970  Mitchell, John          Wed, Mar 28, 2013       D33-29-02 
 JB122SU255133BAC4  Civic        2013  16764  17255  Mitchell, John          Thu, Mar 29, 2013       D33-29-02 
 JH152SU185132A9B6  Odyssey      2013  29031  30375  Morgan, Milton          Fri, Mar 30, 2013       D33-29-03 
 JJ163F31651383248  Pilot        2013  40153  42970  Mitchell, John          Wed, Mar 28, 2013       D33-29-02 
 JH152SU17513198BX  Odyssey      2013  29808  30375  Martinez, Katherine     Thu, Mar 29, 2013       D33-29-04 
 JH15AS11A51372142  Odyssey      2013  28697  29375  Mitchell, John          Sat, Mar 31, 2013       D33-29-02 
 JB129S1425132A9C4  Civic        2013  22187  23055  Mitchell, John          Wed, Mar 28, 2013       D33-29-02 
 JA1X1S1245135XC26  Accord       2013  22039  24089  Wells, Clayton          Sat, Mar 31, 2013       D33-29-01 
 JG148F11A5134CB18  Insight      2013  22809  24390  Morgan, Milton          Tue, Mar 27, 2013       D33-29-03 
 JA1X7S3265134CC5X  Accord       2013  24604  25089  Shelton, Adam           Fri, Mar 30, 2013       D33-29-05 
 JB121S12551361172  Civic        2013  15245  16455  Martinez, Katherine     Thu, Mar 29, 2013       D33-29-04 
 JH15AS11451383394  Odyssey      2013  27345  29375  Morgan, Milton          Sat, Mar 31, 2013       D33-29-03 
 JB121S1225134CC56  Civic        2013  16016  16455  Shelton, Adam           Fri, Mar 30, 2013       D33-29-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC135F4142114B317  CR-V        2010  25740  39995  Shelton, Adam           Tue, Mar 27, 2013       D33-29-05 
 JA115SU34111X7CA9  Accord      2009  15797  25480  Wells, Clayton          Sun, Apr  1, 2013       D33-29-01 
 JH151F1141X84C751  Odyssey     2009  26895  44825  Mitchell, John          Tue, Mar 27, 2013       D33-29-02 
 JB129S1442135X863  Civic       2010  14899  23055  Morgan, Milton          Sat, Mar 31, 2013       D33-29-03 
 JH153FU133X472A85  Odyssey     2011  33318  45825  Shelton, Adam           Fri, Mar 30, 2013       D33-29-05 
 JB127S1383X461977  Civic       2011  12555  16655  Mitchell, John          Sun, Apr  1, 2013       D33-29-02 
 JH152SU113X34C759  Odyssey     2011  22625  30375  Wells, Clayton          Fri, Mar 30, 2013       D33-29-01 
 JA115SU3141619431  Accord      2012  21185  25480  Wells, Clayton          Wed, Mar 28, 2013       D33-29-01 
 JH151F112441X8323  Odyssey     2012  36855  44825  Shelton, Adam           Tue, Mar 27, 2013       D33-29-05 
 JC131F1103X583BA5  CR-V        2011  22640  30995  Wells, Clayton          Thu, Mar 29, 2013       D33-29-01 
 JH153FU192322A547  Odyssey     2010  29472  45825  Shelton, Adam           Fri, Mar 30, 2013       D33-29-05 
 JH151F1182124C769  Odyssey     2010  29642  44825  Shelton, Adam           Thu, Mar 29, 2013       D33-29-05 
 JC131F11AY293B661  CR-V        2008  15385  30995  Wells, Clayton          Sat, Mar 31, 2013       D33-29-01 
 JJ164F4112X74C773  Pilot       2010  33709  53970  Shelton, Adam           Sun, Apr  1, 2013       D33-29-05 
 JB121S12421261995  Civic       2010  10975  16455  Mitchell, John          Tue, Mar 27, 2013       D33-29-02 
