Dealer Name: Sally's Honda Plus
Address:     8187 Kline Ave
             Clarksville, NC
Dealer ID:   1
Owner:       Walker, Sally
Date:        Mon, Sep 24, 2013 thru Sun, Sep 30, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S1255394B756  Civic        2013  16273  16455  Ryan, Margie            Thu, Sep 27, 2013       D01-01-06 
 JC135F41653982B98  CR-V         2013  38026  39995  Wood, Lloyd             Fri, Sep 28, 2013       D01-01-04 
 JB121S12A5394B76X  Civic        2013  15245  16455  Russell, Connie         Sat, Sep 29, 2013       D01-01-01 
 JB121S1205394B762  Civic        2013  15845  16455  Wood, Lloyd             Mon, Sep 24, 2013       D01-01-04 
 JB121S12453982BA4  Civic        2013  15930  16455  Russell, Connie         Wed, Sep 26, 2013       D01-01-01 
 JG148F11453971A96  Insight      2013  22683  24390  Russell, Connie         Mon, Sep 24, 2013       D01-01-01 
 JH153FU145396X988  Odyssey      2013  44175  45825  Harper, Freddie         Thu, Sep 27, 2013       D01-01-05 
 JH153FU125393A66X  Odyssey      2013  43012  45825  Harper, Freddie         Sun, Sep 30, 2013       D01-01-05 
 JC133FU1053918442  CR-V         2013  32763  33995  Russell, Connie         Thu, Sep 27, 2013       D01-01-01 
 JC134F3105395C884  CR-V         2013  29729  31995  King, Michelle          Tue, Sep 25, 2013       D01-01-03 
 JD139F3195396X996  CR-Z         2013  23214  25705  Russell, Connie         Sat, Sep 29, 2013       D01-01-01 
 JH153FU1253918448  Odyssey      2013  41385  45825  Wood, Lloyd             Mon, Sep 24, 2013       D01-01-04 
 JC131F1185394B78X  CR-V         2013  28503  30995  Wood, Lloyd             Wed, Sep 26, 2013       D01-01-04 
 JA117S333539X7342  Accord       2013  22464  23480  Wood, Lloyd             Mon, Sep 24, 2013       D01-01-04 
 JB129S1475394B784  Civic        2013  21950  23055  Russell, Connie         Mon, Sep 24, 2013       D01-01-01 
 JC131F1165394B786  CR-V         2013  30403  30995  Russell, Connie         Fri, Sep 28, 2013       D01-01-01 
 JB127S13853982BC8  Civic        2013  16810  16655  Jennings, Terry         Mon, Sep 24, 2013       D01-01-02 
 JD136F119539X735X  CR-Z         2013  24111  24705  King, Michelle          Sun, Sep 30, 2013       D01-01-03 
 JC134F3185396X9B2  CR-V         2013  29076  31995  Wood, Lloyd             Sat, Sep 29, 2013       D01-01-04 
 JB121S12053982BX4  Civic        2013  16187  16455  King, Michelle          Mon, Sep 24, 2013       D01-01-03 
 JD136F11153929576  CR-Z         2013  23730  24705  Russell, Connie         Sat, Sep 29, 2013       D01-01-01 
 JB127S1345393A688  Civic        2013  15423  16655  Wood, Lloyd             Sun, Sep 30, 2013       D01-01-04 
 JA113SU335396X9CX  Accord       2013  22464  23480  Russell, Connie         Mon, Sep 24, 2013       D01-01-01 
 JK166FU195393A692  Ridgeline    2013  46730  47750  Jennings, Terry         Tue, Sep 25, 2013       D01-01-02 
 JG149FU145396X9C4  Insight      2013  23149  25190  Ryan, Margie            Wed, Sep 26, 2013       D01-01-06 
 JH152SU145393A696  Odyssey      2013  29808  30375  Harper, Freddie         Sat, Sep 29, 2013       D01-01-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH152SU1334182B97  Odyssey     2011  22194  30375  Ryan, Margie            Wed, Sep 26, 2013       D01-01-06 
 JH151F1142465C869  Odyssey     2010  29642  44825  Jennings, Terry         Sat, Sep 29, 2013       D01-01-02 
 JH153FU18Y2P29541  Odyssey     2008  23940  45825  King, Michelle          Mon, Sep 24, 2013       D01-01-03 
 JB129S14922P3A653  Civic       2010  15318  23055  Ryan, Margie            Sun, Sep 30, 2013       D01-01-06 
 JE141F11424771A95  Crosstour   2010  24915  37640  Ryan, Margie            Sat, Sep 29, 2013       D01-01-06 
 JC133FU153275C877  CR-V        2011  25282  33995  Jennings, Terry         Tue, Sep 25, 2013       D01-01-02 
 JC134F3103164B769  CR-V        2011  23814  31995  Ryan, Margie            Tue, Sep 25, 2013       D01-01-06 
 JB122SU2A23318441  Civic       2010  11501  17255  King, Michelle          Mon, Sep 24, 2013       D01-01-03 
 JB121S1262X429553  Civic       2010  10975  16455  Ryan, Margie            Thu, Sep 27, 2013       D01-01-06 
 JH151F11435229555  Odyssey     2011  32598  44825  Harper, Freddie         Fri, Sep 28, 2013       D01-01-05 
 JH157F318412X7337  Odyssey     2012  37665  45825  Ryan, Margie            Fri, Sep 28, 2013       D01-01-06 
 JH153FU132316X999  Odyssey     2010  29472  45825  Russell, Connie         Tue, Sep 25, 2013       D01-01-01 
 JH159F4172295C891  Odyssey     2010  35485  56825  Jennings, Terry         Fri, Sep 28, 2013       D01-01-02 
 JH154SU19YX571AB3  Odyssey     2008  16878  32375  Jennings, Terry         Thu, Sep 27, 2013       D01-01-02 
 JH155FU1644829565  Odyssey     2012  43650  47825  King, Michelle          Sun, Sep 30, 2013       D01-01-03 
