Dealer Name: Harrison Honda
Address:     692 Sanders Ave
             Port Kiln, SC
Dealer ID:   11
Owner:       Harrision, Owen
Date:        Fri, Feb 12, 2011 thru Thu, Feb 18, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA112F1343X76XXA8  Accord       2011  29507  32930  Lambert, Donna          Fri, Feb 12, 2011       D11-10-04 
 JA1X1S1223X7822XX  Accord       2011  23219  24089  Fields, Joan            Wed, Feb 17, 2011       D11-10-03 
 JB127S1383X7822X2  Civic        2011  15445  16655  Fields, Joan            Wed, Feb 17, 2011       D11-10-03 
 JA111S1323X74BB94  Accord       2011  21796  22480  Mason, Felicia          Sun, Feb 14, 2011       D11-10-02 
 JD138FU103X76XXB6  CR-Z         2011  25416  27705  Burke, Derrick          Wed, Feb 17, 2011       D11-10-01 
 JA1X1S1293X729978  Accord       2011  22976  24089  Burke, Derrick          Tue, Feb 16, 2011       D11-10-01 
 JE141F1193X7X776X  Crosstour    2011  34646  37640  Lambert, Donna          Fri, Feb 12, 2011       D11-10-04 
 JC132FU183X76XXC2  CR-V         2011  30770  31995  Day, Jennifer           Wed, Feb 17, 2011       D11-10-06 
 JE141F1183X729984  Crosstour    2011  36350  37640  Fields, Joan            Thu, Feb 18, 2011       D11-10-03 
 JD138FU153X718876  CR-Z         2011  26952  27705  Bishop, Joann           Sun, Feb 14, 2011       D11-10-05 
 JH159F4173X718878  Odyssey      2011  54768  56825  Lambert, Donna          Sat, Feb 13, 2011       D11-10-04 
 JG148F1143X77111X  Insight      2011  23753  24390  Bishop, Joann           Thu, Feb 18, 2011       D11-10-05 
 JG148F11A3X74BBB2  Insight      2011  23876  24390  Fields, Joan            Sat, Feb 13, 2011       D11-10-03 
 JD136F1193X75CCC4  CR-Z         2011  22187  24705  Mason, Felicia          Sun, Feb 14, 2011       D11-10-02 
 JG148F1193X782226  Insight      2011  23384  24390  Burke, Derrick          Sat, Feb 13, 2011       D11-10-01 
 JA1X8F3223X73AAA8  Accord       2011  30486  34030  Fields, Joan            Sat, Feb 13, 2011       D11-10-03 
 JB121S12A3X76XX1X  Civic        2011  15512  16455  Bishop, Joann           Sun, Feb 14, 2011       D11-10-05 
 JG148F1123X74BBC2  Insight      2011  22645  24390  Bishop, Joann           Wed, Feb 17, 2011       D11-10-05 
 JA1X5SU233X718894  Accord       2011  24446  27089  Lambert, Donna          Sat, Feb 13, 2011       D11-10-04 
 JB123H1583X771126  Civic        2011  25042  27600  Fields, Joan            Sat, Feb 13, 2011       D11-10-03 
 JB121S1263X7299A8  Civic        2011  15679  16455  Day, Jennifer           Tue, Feb 16, 2011       D11-10-06 
 JA117S3383X74BBXX  Accord       2011  21808  23480  Fields, Joan            Sat, Feb 13, 2011       D11-10-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH157F3171X33A879  Odyssey     2009  33635  45825  Mason, Felicia          Wed, Feb 17, 2011       D11-10-02 
 JH155FU112315CAA1  Odyssey     2010  37959  47825  Bishop, Joann           Sun, Feb 14, 2011       D11-10-05 
 JH156S3142X218663  Odyssey     2010  24480  30375  Mason, Felicia          Mon, Feb 15, 2011       D11-10-02 
 JJ162FU14Y45X7555  Pilot       2008  29442  44970  Lambert, Donna          Wed, Feb 17, 2011       D11-10-04 
 JJ16AF115X4618667  Pilot       2007  25742  41970  Bishop, Joann           Wed, Feb 17, 2011       D11-10-05 
 JB124HU51YX96XBB9  Civic       2008  18539  28400  Bishop, Joann           Sun, Feb 14, 2011       D11-10-05 
 JB121S1233X56XBC1  Civic        2011  15299  16455  Fields, Joan            Fri, Feb 12, 2011       D11-10-03 
 JH152SU19W4171CX3  Odyssey     2006  15592  30375  Day, Jennifer           Fri, Feb 12, 2011       D11-10-06 
 JD136F115Y2P5CAB5  CR-Z        2008  15667  24705  Burke, Derrick          Tue, Feb 16, 2011       D11-10-01 
 JK167FU12X1282X17  Ridgeline   2007  28593  49750  Bishop, Joann           Mon, Feb 15, 2011       D11-10-05 
 JJ164F419Y1129789  Pilot       2008  48639  53970  Mason, Felicia          Wed, Feb 17, 2011       D11-10-02 
 JC131F116V1929791  CR-V        2005  12038  30995  Burke, Derrick          Fri, Feb 12, 2011       D11-10-01 
 JD137FU10V1282X23  CR-Z        2005  10666  25705  Fields, Joan            Mon, Feb 15, 2011       D11-10-03 
 JH156S311YX64B9B5  Odyssey     2008  19296  30375  Day, Jennifer           Wed, Feb 17, 2011       D11-10-06 
 JH15AS118W4182X27  Odyssey     2006  14350  29375  Day, Jennifer           Tue, Feb 16, 2011       D11-10-06 
 JH153FU17W11X7579  Odyssey     2006  23703  45825  Mason, Felicia          Sat, Feb 13, 2011       D11-10-02 
 JD136F11AY465CAX1  CR-Z        2008  16107  24705  Day, Jennifer           Fri, Feb 12, 2011       D11-10-06 
 JJ16AF114X276XB13  Pilot       2007  25742  41970  Lambert, Donna          Wed, Feb 17, 2011       D11-10-04 
 JE141F11922118695  Crosstour   2010  30670  37640  Bishop, Joann           Wed, Feb 17, 2011       D11-10-05 
 JD136F116Y5P3A8B7  CR-Z        2008  15667  24705  Lambert, Donna          Tue, Feb 16, 2011       D11-10-04 
 JD137FU1121571C29  CR-Z        2010  20744  25705  Bishop, Joann           Wed, Feb 17, 2011       D11-10-05 
 JB13ASU42W13297B1  Civic       2006  11590  23855  Bishop, Joann           Wed, Feb 17, 2011       D11-10-05 
 JE145F411YX2297B3  Crosstour   2008  29705  46640  Fields, Joan            Tue, Feb 16, 2011       D11-10-03 
 JH154SU16X47297B5  Odyssey     2007  18516  32375  Mason, Felicia          Wed, Feb 17, 2011       D11-10-02 
