Dealer Name: Young & Parsons Honda
Address:     7322 Youngstown Highway
             Ridge Island, AL
Dealer ID:   24
Owner:       Young, Walter
Date:        Fri, Feb 12, 2011 thru Thu, Feb 18, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB122SU243X718C92  Civic        2011  16693  17255  Wallace, Clifton        Sat, Feb 13, 2011       D24-21-05 
 JB129S1453X74B2C4  Civic        2011  21766  23055  Johnson, Vera           Mon, Feb 15, 2011       D24-21-03 
 JD136F1113X7X7B86  CR-Z         2011  22935  24705  Jensen, Jeanne          Sat, Feb 13, 2011       D24-21-04 
 JB129S1433X718C98  Civic        2011  22116  23055  Garcia, Luis            Tue, Feb 16, 2011       D24-21-06 
 JA1X6FU273X77153X  Accord       2011  34986  36030  Garcia, Luis            Mon, Feb 15, 2011       D24-21-06 
 JC132FU123X729XB2  CR-V         2011  29320  31995  Jensen, Jeanne          Thu, Feb 18, 2011       D24-21-04 
 JE141F1143X729XB4  Crosstour    2011  34835  37640  Garcia, Luis            Fri, Feb 12, 2011       D24-21-06 
 JH152SU113X76X426  Odyssey      2011  28152  30375  Green, Adrian           Fri, Feb 12, 2011       D24-21-02 
 JB128SU343X718CA8  Civic        2011  15912  17455  Jensen, Jeanne          Wed, Feb 17, 2011       D24-21-04 
 JJ161FU133X76X43X  Pilot        2011  38227  42970  Jensen, Jeanne          Mon, Feb 15, 2011       D24-21-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD139F31123P71319  CR-Z        2010  20744  25705  Johnson, Vera           Thu, Feb 18, 2011       D24-21-03 
 JB129S146Y1782431  Civic       2008  15022  23055  Johnson, Vera           Tue, Feb 16, 2011       D24-21-03 
 JB129S140Y213ACB3  Civic       2008  15022  23055  Green, Adrian           Wed, Feb 17, 2011       D24-21-02 
 JH159F414YX882435  Odyssey     2008  36224  56825  Fleming, Esther         Sat, Feb 13, 2011       D24-21-01 
