Dealer Name: Moosebury Honda
Address:     7343 Washington St
             East Valley, FL
Dealer ID:   37
Owner:       Moosebury, Hank
Date:        Tue, Nov 19, 2014 thru Mon, Nov 25, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JJ163F3146474C1A6  Pilot        2014  40141  42970  Hudson, Roger           Tue, Nov 19, 2014       D37-33-02 
 JC131F11A6473BX98  CR-V         2014  28705  30995  Castro, Jenny           Tue, Nov 19, 2014       D37-33-01 
 JB127S1356477241X  Civic        2014  15448  16655  Gonzales, Maureen       Fri, Nov 22, 2014       D37-33-03 
 JH157F3136473BXA2  Odyssey      2014  45089  45825  Craig, Terri            Sat, Nov 23, 2014       D37-33-06 
 JG148F11364783524  Insight      2014  22508  24390  Pearson, Albert         Mon, Nov 25, 2014       D37-33-05 
 JK165F1166473BXA6  Ridgeline    2014  42170  46750  Gonzales, Maureen       Sun, Nov 24, 2014       D37-33-03 
 JC133FU1864783528  CR-V         2014  31928  33995  Craig, Terri            Sun, Nov 24, 2014       D37-33-06 
 JH154SU19647X8A8X  Odyssey      2014  29614  32375  Craig, Terri            Sat, Nov 23, 2014       D37-33-06 
 JB121S12464783532  Civic        2014  15532  16455  Hudson, Roger           Tue, Nov 19, 2014       D37-33-02 
 JH15AS1136473BXB4  Odyssey      2014  27247  29375  Castro, Jenny           Fri, Nov 22, 2014       D37-33-01 
 JE143FU1164761316  Crosstour    2014  37593  40640  Castro, Jenny           Sat, Nov 23, 2014       D37-33-01 
 JB127S13664783538  Civic        2014  15536  16655  Pearson, Albert         Mon, Nov 25, 2014       D37-33-05 
 JJ161FU11647X8A9X  Pilot        2014  39483  42970  Castro, Jenny           Sun, Nov 24, 2014       D37-33-01 
 JH159F41564783542  Odyssey      2014  52818  56825  Craig, Terri            Sat, Nov 23, 2014       D37-33-06 
 JB125G16964772434  Civic        2014  27787  28505  Craig, Terri            Sat, Nov 23, 2014       D37-33-06 
 JA113SU3564719BA6  Accord       2014  23039  23480  Gonzales, Maureen       Thu, Nov 21, 2014       D37-33-03 
 JA1X1S12164761328  Accord       2014  23239  24089  Hudson, Roger           Mon, Nov 25, 2014       D37-33-02 
 JH157F3156476133X  Odyssey      2014  44388  45825  Pearson, Albert         Thu, Nov 21, 2014       D37-33-05 
 JA1X5SU296475X222  Accord       2014  25609  27089  Pearson, Albert         Mon, Nov 25, 2014       D37-33-05 
 JH154SU14647X8AA4  Odyssey      2014  31278  32375  Castro, Jenny           Sun, Nov 24, 2014       D37-33-01 
 JD138FU1064772446  CR-Z         2014  26745  27705  Castro, Jenny           Mon, Nov 25, 2014       D37-33-01 
 JB127S13164719BB8  Civic        2014  16501  16655  Crawford, Katrina       Sat, Nov 23, 2014       D37-33-04 
 JA1X1S1226474C25X  Accord       2014  21990  24089  Gonzales, Maureen       Mon, Nov 25, 2014       D37-33-03 
 JE141F115647X8B12  Crosstour    2014  34107  37640  Hudson, Roger           Sun, Nov 24, 2014       D37-33-02 
 JA112F131647X8B14  Accord       2014  32645  32930  Pearson, Albert         Mon, Nov 25, 2014       D37-33-05 
 JB121S12964761476  Civic        2014  16747  16455  Craig, Terri            Sat, Nov 23, 2014       D37-33-06 
 JB127S13364761478  Civic        2014  16589  16655  Hudson, Roger           Sat, Nov 23, 2014       D37-33-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD136F11523383B29  CR-Z        2002  15456  24705  Crawford, Katrina       Fri, Nov 22, 2014       D37-33-04 
 JB129S14934472A21  Civic       2003  15043  23055  Pearson, Albert         Fri, Nov 22, 2014       D37-33-05 
 JH154SU1033283B33  Odyssey     2003  21008  32375  Crawford, Katrina       Thu, Nov 21, 2014       D37-33-04 
 JG148F11721472A25  Insight     2002  14769  24390  Hudson, Roger           Tue, Nov 19, 2014       D37-33-02 
 JC131F1123X64C7C7  CR-V        2003  20690  30995  Pearson, Albert         Thu, Nov 21, 2014       D37-33-05 
 JD136F115Y162A5A9  CR-Z        2000  10526  24705  Crawford, Katrina       Mon, Nov 25, 2014       D37-33-04 
 JJ161FU1A34483B41  Pilot       2003  27788  42970  Gonzales, Maureen       Mon, Nov 25, 2014       D37-33-03 
 JD137FU1953783B43  CR-Z        2005  21550  25705  Craig, Terri            Wed, Nov 20, 2014       D37-33-06 
 JC133FU163X13B6C5  CR-V        2003  22664  33995  Pearson, Albert         Wed, Nov 20, 2014       D37-33-05 
 JG149FU161474C7X7  Insight     2001  12595  25190  Pearson, Albert         Fri, Nov 22, 2014       D37-33-05 
 JB121S12242361929  Civic       2004  12573  16455  Craig, Terri            Mon, Nov 25, 2014       D37-33-06 
 JH153FU172X8194B1  Odyssey     2002  28551  45825  Pearson, Albert         Wed, Nov 20, 2014       D37-33-05 
 JH155FU122133B6X3  Odyssey     2002  28830  47825  Pearson, Albert         Tue, Nov 19, 2014       D37-33-05 
 JB127S13A2222A5C5  Civic       2002  10128  16655  Crawford, Katrina       Sat, Nov 23, 2014       D37-33-04 
 JH153FU1252572A47  Odyssey     2005  37847  45825  Gonzales, Maureen       Tue, Nov 19, 2014       D37-33-03 
 JB121S1242453B6X9  Civic       2002  10341  16455  Gonzales, Maureen       Wed, Nov 20, 2014       D37-33-03 
 JH153FU152X419521  Odyssey     2002  27630  45825  Pearson, Albert         Thu, Nov 21, 2014       D37-33-05 
