Dealer Name: Riverside Honda
Address:     9663 Mason Road
             Granger, AL
Dealer ID:   35
Owner:       Riverside, Francis
Date:        Wed, May 21, 2015 thru Tue, May 27, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC131F11672161422  CR-V         2015  30192  30995  Morris, Tracey          Mon, May 26, 2015       D35-31-05 
 JA1X1S1287214C2X4  Accord       2015  23953  24089  Fox, Alvin              Thu, May 22, 2015       D35-31-06 
 JC132FU187215X316  CR-V         2015  29642  31995  Anderson, Sean          Tue, May 27, 2015       D35-31-04 
 JA1X9S42872119CA8  Accord       2015  31476  33089  Morris, Tracey          Thu, May 22, 2015       D35-31-05 
 JB129S1487214C21X  Civic        2015  22608  23055  Morris, Tracey          Tue, May 27, 2015       D35-31-05 
 JH157F31A721X8BA2  Odyssey      2015  43428  45825  Jimenez, Alfred         Mon, May 26, 2015       D35-31-02 
 JB122SU2172183654  Civic        2015  17461  17255  Morris, Tracey          Sun, May 25, 2015       D35-31-05 
 JC134F31372119CB6  CR-V         2015  31298  31995  Jimenez, Alfred         Thu, May 22, 2015       D35-31-02 
 JE141F11A72183658  Crosstour    2015  35082  37640  Lambert, Patsy          Sat, May 24, 2015       D35-31-03 
 JB127S1367215X46X  Civic        2015  17246  16655  Fox, Alvin              Tue, May 27, 2015       D35-31-06 
 JC134F31872161572  CR-V         2015  31464  31995  Lambert, Patsy          Wed, May 21, 2015       D35-31-03 
 JA111S1317213B244  Accord       2015  22424  22480  Jones, Kyle             Fri, May 23, 2015       D35-31-01 
 JE144F3157212A136  Crosstour    2015  37180  38640  Jimenez, Alfred         Fri, May 23, 2015       D35-31-02 
 JH152SU17721X8C18  Odyssey      2015  29294  30375  Jimenez, Alfred         Mon, May 26, 2015       D35-31-02 
 JA1X1S12172119X3X  Accord       2015  23575  24089  Morris, Tracey          Sun, May 25, 2015       D35-31-05 
 JC131F1117214C362  CR-V         2015  28908  30995  Morris, Tracey          Mon, May 26, 2015       D35-31-05 
 JG148F1107215X474  Insight      2015  23856  24390  Lambert, Patsy          Mon, May 26, 2015       D35-31-03 
 JH156S3107215X476  Odyssey      2015  28035  30375  Jones, Kyle             Wed, May 21, 2015       D35-31-01 
 JA1X3SU2A72172698  Accord       2015  24772  25089  Morris, Tracey          Mon, May 26, 2015       D35-31-05 
 JA1X1S1217216159X  Accord       2015  23322  24089  Fox, Alvin              Tue, May 27, 2015       D35-31-06 
 JH153FU187214C372  Odyssey      2015  42959  45825  Jimenez, Alfred         Sun, May 25, 2015       D35-31-02 
 JC131F1117213B264  CR-V         2015  28747  30995  Fox, Alvin              Tue, May 27, 2015       D35-31-06 
 JD138FU11721837B6  CR-Z         2015  26811  27705  Fox, Alvin              Fri, May 23, 2015       D35-31-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD138FU1251172BA9  CR-Z        2005  20996  27705  Jones, Kyle             Sat, May 24, 2015       D35-31-01 
 JB121S1245X13B771  Civic       2005  12738  16455  Morris, Tracey          Wed, May 21, 2015       D35-31-05 
 JH159F4184334C883  Odyssey     2004  37835  56825  Jones, Kyle             Sat, May 24, 2015       D35-31-01 
 JH155FU172464C885  Odyssey     2002  22823  47825  Jones, Kyle             Thu, May 22, 2015       D35-31-01 
 JD14AF41442P4C887  CR-Z        2004  22622  33705  Morris, Tracey          Fri, May 23, 2015       D35-31-05 
 JH156S3154X261AA9  Odyssey     2004  19313  30375  Anderson, Sean          Fri, May 23, 2015       D35-31-04 
 JB121S12233319561  Civic       2003  10481  16455  Jimenez, Alfred         Sun, May 25, 2015       D35-31-02 
 JC131F1173352A673  CR-V        2003  19495  30995  Morris, Tracey          Tue, May 27, 2015       D35-31-05 
 JD136F1164X372BC5  CR-Z        2004  16243  24705  Morris, Tracey          Wed, May 21, 2015       D35-31-05 
 JH156S31453319567  Odyssey     2005  28147  30375  Lambert, Patsy          Wed, May 21, 2015       D35-31-03 
 JH151F1166315X9A9  Odyssey     2006  37219  44825  Anderson, Sean          Sat, May 24, 2015       D35-31-04 
 JJ161FU123X22A681  Pilot       2003  26052  42970  Jones, Kyle             Thu, May 22, 2015       D35-31-01 
 JH153FU1541419573  Odyssey     2004  29760  45825  Jimenez, Alfred         Mon, May 26, 2015       D35-31-02 
 JD139F31343P2A685  CR-Z        2004  17358  25705  Jimenez, Alfred         Wed, May 21, 2015       D35-31-02 
 JJ163F3115482A687  Pilot       2005  39483  42970  Jones, Kyle             Mon, May 26, 2015       D35-31-01 
 JH15AS11A3512A689  Odyssey     2003  17298  29375  Morris, Tracey          Tue, May 27, 2015       D35-31-05 
 JB129S14055272B11  Civic       2005  17582  23055  Anderson, Sean          Mon, May 26, 2015       D35-31-04 
