Dealer Name: King Honda
Address:     9974 Brooklin Ave
             Port Kiln, SC
Dealer ID:   12
Owner:       King, Carl
Date:        Mon, Dec 17, 2013 thru Sun, Dec 23, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB125G1665515C184  Civic        2013  27575  28505  Graves, Edwin           Sat, Dec 22, 2013       D12-11-01 
 JH153FU115515C186  Odyssey      2013  44175  45825  Graves, Edwin           Wed, Dec 19, 2013       D12-11-01 
 JA1X1S12155129B58  Accord       2013  22411  24089  Graves, Edwin           Mon, Dec 17, 2013       D12-11-01 
 JE143FU17551X794X  Crosstour    2013  39662  40640  Carroll, Judith         Sun, Dec 23, 2013       D12-11-02 
 JB121S1265516X2A2  Civic        2013  16273  16455  Graves, Edwin           Sat, Dec 22, 2013       D12-11-01 
 JE143FU175515C194  Crosstour    2013  37803  40640  Carroll, Judith         Sat, Dec 22, 2013       D12-11-02 
 JA1X5SU2455118A56  Accord       2013  26792  27089  Carroll, Judith         Sun, Dec 23, 2013       D12-11-02 
 JC132FU155513AC78  CR-V         2013  29729  31995  Graves, Edwin           Mon, Dec 17, 2013       D12-11-01 
 JB127S1325514BX9X  Civic        2013  16290  16655  Graves, Edwin           Sun, Dec 23, 2013       D12-11-01 
 JB121S1225514BX92  Civic        2013  15759  16455  Graves, Edwin           Wed, Dec 19, 2013       D12-11-01 
 JA1X1S123551713C4  Accord       2013  22411  24089  Carroll, Judith         Mon, Dec 17, 2013       D12-11-02 
 JH15AS1155513AC86  Odyssey      2013  27345  29375  Graves, Edwin           Sun, Dec 23, 2013       D12-11-01 
 JB123H15A551824X8  Civic        2013  26719  27600  Graves, Edwin           Fri, Dec 21, 2013       D12-11-01 
 JB121S1205516X2CX  Civic        2013  16444  16455  Carroll, Judith         Thu, Dec 20, 2013       D12-11-02 
 JB121S12655118A72  Civic        2013  15930  16455  Graves, Edwin           Sat, Dec 22, 2013       D12-11-01 
 JA1X1S120551X7964  Accord       2013  22039  24089  Graves, Edwin           Tue, Dec 18, 2013       D12-11-01 
