Dealer Name: Freeman Honda
Address:     2332 Bob Jones St
             Brookland, GA
Dealer ID:   26
Owner:       Freeman, Greg
Date:        Fri, Jun 18, 2011 thru Thu, Jun 24, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X7S3293252915X  Accord       2011  23162  25089  Perkins, Tanya          Sun, Jun 20, 2011       D26-23-01 
 JH153FU1332518X42  Odyssey      2011  44208  45825  Perkins, Tanya          Fri, Jun 18, 2011       D26-23-01 
 JB121S12032518X44  Civic        2011  15262  16455  Perkins, Tanya          Sun, Jun 20, 2011       D26-23-01 
 JA112F13A3254B376  Accord       2011  29673  32930  Perkins, Tanya          Mon, Jun 21, 2011       D26-23-01 
 JC133FU1A3253A268  CR-V         2011  31140  33995  Perkins, Tanya          Wed, Jun 23, 2011       D26-23-01 
 JA1X3SU203254B38X  Accord       2011  23035  25089  Perkins, Tanya          Fri, Jun 18, 2011       D26-23-01 
 JA1X1S127325X7C42  Accord       2011  23463  24089  Perkins, Tanya          Sun, Jun 20, 2011       D26-23-01 
 JB127S13432518X54  Civic        2011  15276  16655  Perkins, Tanya          Tue, Jun 22, 2011       D26-23-01 
 JB125G167325827C6  Civic        2011  26862  28505  Perkins, Tanya          Thu, Jun 24, 2011       D26-23-01 
 JC134F317325716B8  CR-V         2011  30931  31995  Perkins, Tanya          Sat, Jun 19, 2011       D26-23-01 
 JA1X2F1273256X5BX  Accord       2011  31924  33030  Perkins, Tanya          Wed, Jun 23, 2011       D26-23-01 
 JC131F11632529172  CR-V         2011  28098  30995  Perkins, Tanya          Mon, Jun 21, 2011       D26-23-01 
 JD138FU103255C4A4  CR-Z         2011  26673  27705  Perkins, Tanya          Wed, Jun 23, 2011       D26-23-01 
 JB127S1333254B396  Civic        2011  16289  16655  Perkins, Tanya          Tue, Jun 22, 2011       D26-23-01 
 JB129S14132529178  Civic        2011  21417  23055  Perkins, Tanya          Sun, Jun 20, 2011       D26-23-01 
 JA1X3SU283256X5CX  Accord       2011  23288  25089  Perkins, Tanya          Wed, Jun 23, 2011       D26-23-01 
 JC132FU1132582712  CR-V         2011  28836  31995  Perkins, Tanya          Mon, Jun 21, 2011       D26-23-01 
 JG148F1113255C4B4  Insight      2011  21661  24390  Perkins, Tanya          Sat, Jun 19, 2011       D26-23-01 
 JB121S12232518X76  Civic        2011  16012  16455  Perkins, Tanya          Mon, Jun 21, 2011       D26-23-01 
 JD137FU173256X5C8  CR-Z         2011  23466  25705  Perkins, Tanya          Sun, Jun 20, 2011       D26-23-01 
 JB127S1363257161X  Civic        2011  16289  16655  Perkins, Tanya          Sun, Jun 20, 2011       D26-23-01 
 JG148F1143254B3B2  Insight      2011  21661  24390  Perkins, Tanya          Sat, Jun 19, 2011       D26-23-01 
 JA119S4373256X5X4  Accord       2011  28375  31480  Perkins, Tanya          Mon, Jun 21, 2011       D26-23-01 
 JC131F1163254B3B6  CR-V         2011  28410  30995  Perkins, Tanya          Thu, Jun 24, 2011       D26-23-01 
 JE143FU1632582728  Crosstour    2011  36369  40640  Perkins, Tanya          Thu, Jun 24, 2011       D26-23-01 
 JA1X5SU22325291AX  Accord       2011  25538  27089  Perkins, Tanya          Wed, Jun 23, 2011       D26-23-01 
