Dealer Name: Superior Honda
Address:     8799 Dixie Highway
             Louderdale, FL
Dealer ID:   31
Owner:       Griner, Thomas
Date:        Fri, Jun 18, 2011 thru Thu, Jun 24, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA115SU323252A67X  Accord       2011  24548  25480  Burns, Laura            Tue, Jun 22, 2011       D31-27-05 
 JB127S13032519562  Civic        2011  15951  16655  Wells, Bobby            Sat, Jun 19, 2011       D31-27-03 
 JB127S1383255X9A4  Civic        2011  15023  16655  Knight, Sean            Sun, Jun 20, 2011       D31-27-04 
 JC131F11132572BC6  CR-V         2011  28722  30995  Burns, Laura            Mon, Jun 21, 2011       D31-27-05 
 JA115SU30325X8458  Accord       2011  22877  25480  Harvey, Joseph          Wed, Jun 23, 2011       D31-27-01 
 JE143FU16325X846X  Crosstour    2011  38208  40640  Knight, Sean            Mon, Jun 21, 2011       D31-27-04 
 JA1X1S1243252A682  Accord       2011  22855  24089  Berry, Gerald           Sun, Jun 20, 2011       D31-27-02 
 JA117S331325X8464  Accord       2011  22756  23480  Wells, Bobby            Mon, Jun 21, 2011       D31-27-03 
 JB121S121325X8466  Civic        2011  16179  16455  Berry, Gerald           Fri, Jun 18, 2011       D31-27-02 
 JB125G16832519578  Civic        2011  26718  28505  Harvey, Joseph          Tue, Jun 22, 2011       D31-27-01 
 JB121S12832561AXX  Civic        2011  15512  16455  Knight, Sean            Sun, Jun 20, 2011       D31-27-04 
 JG148F11032583C22  Insight      2011  21907  24390  Knight, Sean            Thu, Jun 24, 2011       D31-27-04 
 JB125G165325X8474  Civic        2011  25282  28505  Harvey, Joseph          Thu, Jun 24, 2011       D31-27-01 
 JB127S13032583C26  Civic        2011  15276  16655  Berry, Gerald           Wed, Jun 23, 2011       D31-27-02 
 JA113SU3832572B18  Accord       2011  22045  23480  Burns, Laura            Fri, Jun 18, 2011       D31-27-05 
 JA1X5SU25325X848X  Accord       2011  25402  27089  Knight, Sean            Sat, Jun 19, 2011       D31-27-04 
 JA1X3SU283252A6A2  Accord       2011  23288  25089  Berry, Gerald           Thu, Jun 24, 2011       D31-27-02 
 JC131F11432519594  CR-V         2011  28098  30995  Burns, Laura            Mon, Jun 21, 2011       D31-27-05 
 JB127S138325X8486  Civic        2011  15867  16655  Harvey, Joseph          Fri, Jun 18, 2011       D31-27-01 
 JB129S1483255X9X8  Civic        2011  21184  23055  Berry, Gerald           Mon, Jun 21, 2011       D31-27-02 
 JA111S1393252A6BX  Accord       2011  21115  22480  Berry, Gerald           Mon, Jun 21, 2011       D31-27-02 
 JB128SU323254C8X2  Civic        2011  16177  17455  Berry, Gerald           Sun, Jun 20, 2011       D31-27-02 
 JH152SU11325195A4  Odyssey      2011  29682  30375  Berry, Gerald           Thu, Jun 24, 2011       D31-27-02 
 JC132FU1032572B36  CR-V         2011  29481  31995  Harvey, Joseph          Fri, Jun 18, 2011       D31-27-01 
 JD136F1163253B7C8  CR-Z         2011  22063  24705  Burns, Laura            Mon, Jun 21, 2011       D31-27-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S135X296X575  Civic       2007  10047  16655  Wells, Bobby            Tue, Jun 22, 2011       D31-27-03 
 JH153FU10WX782797  Odyssey     2006  22575  45825  Harvey, Joseph          Tue, Jun 22, 2011       D31-27-01 
 JH154SU15XX46X579  Odyssey     2007  19793  32375  Knight, Sean            Wed, Jun 23, 2011       D31-27-04 
 JA118F332Y25X7C21  Accord      2008  22177  33930  Knight, Sean            Mon, Jun 21, 2011       D31-27-04 
 JG148F1172194B363  Insight     2010  19692  24390  Knight, Sean            Tue, Jun 22, 2011       D31-27-04 
 JB121S125X126X585  Civic       2007  9923   16455  Berry, Gerald           Thu, Jun 24, 2011       D31-27-02 
 JB127S132148X7C27  Civic       2009  11991  16655  Wells, Bobby            Fri, Jun 18, 2011       D31-27-03 
 JA111S137WX13A259  Accord      2006  11447  22480  Berry, Gerald           Fri, Jun 18, 2011       D31-27-02 
 JJ161FU16123X7C31  Pilot       2009  30938  42970  Burns, Laura            Tue, Jun 22, 2011       D31-27-05 
 JH155FU1832129153  Odyssey      2011  43447  47825  Harvey, Joseph          Wed, Jun 23, 2011       D31-27-01 
 JK166FU14Y4P18X45  Ridgeline   2008  31271  47750  Wells, Bobby            Sat, Jun 19, 2011       D31-27-03 
 JB129S146X1318X47  Civic       2007  14015  23055  Knight, Sean            Sat, Jun 19, 2011       D31-27-04 
 JH155FU1A1X3716A9  Odyssey     2009  35103  47825  Berry, Gerald           Sun, Jun 20, 2011       D31-27-02 
 JG148F1111356X5A1  Insight     2009  21951  24390  Knight, Sean            Thu, Jun 24, 2011       D31-27-04 
 JB121S12A15P18X53  Civic       2009  12077  16455  Harvey, Joseph          Fri, Jun 18, 2011       D31-27-01 
 JB123H150XX6716B5  Civic       2007  16833  27600  Wells, Bobby            Thu, Jun 24, 2011       D31-27-03 
 JH153FU14YX2X7C47  Odyssey     2008  30004  45825  Burns, Laura            Tue, Jun 22, 2011       D31-27-05 
 JB129S14AX38X7C49  Civic       2007  20457  23055  Knight, Sean            Thu, Jun 24, 2011       D31-27-04 
 JB127S1381196X5B1  Civic       2009  12224  16655  Burns, Laura            Mon, Jun 21, 2011       D31-27-05 
 JD138FU1622518X63  CR-Z        2010  22623  27705  Berry, Gerald           Thu, Jun 24, 2011       D31-27-02 
