Dealer Name: Bill Travers Honda
Address:     7043 George Parson Highway
             Grand Traverse, AL
Dealer ID:   21
Owner:       Travers, Bill
Date:        Mon, Apr 16, 2013 thru Sun, Apr 22, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD14AF418516291C8  CR-Z         2013  30942  33705  King, Gwendolyn         Sun, Apr 22, 2013       D21-19-04 
 JE141F1125166197X  Crosstour    2013  33717  37640  Evans, Dennis           Thu, Apr 19, 2013       D21-19-05 
 JA1X8F32A51683B92  Accord       2013  32796  34030  West, Ashley            Thu, Apr 19, 2013       D21-19-07 
 JH154SU195162A534  Odyssey      2013  30736  32375  Simpson, Georgia        Thu, Apr 19, 2013       D21-19-08 
 JG149FU135165X866  Insight      2013  23149  25190  Simpson, Georgia        Sat, Apr 21, 2013       D21-19-08 
 JD136F1145162A538  CR-Z         2013  22334  24705  Carroll, Glenn          Sun, Apr 22, 2013       D21-19-01 
 JH153FU115166198X  Odyssey      2013  44407  45825  Carroll, Glenn          Fri, Apr 20, 2013       D21-19-01 
 JB121S1215164C762  Civic        2013  15160  16455  Evans, Dennis           Sat, Apr 21, 2013       D21-19-05 
 JB121S12551683BA4  Civic        2013  15502  16455  Oliver, Melanie         Wed, Apr 18, 2013       D21-19-02 
 JA1X2F12851672A96  Accord       2013  30671  33030  Simpson, Georgia        Thu, Apr 19, 2013       D21-19-08 
 JB127S1335165X878  Civic        2013  15597  16655  Evans, Dennis           Mon, Apr 16, 2013       D21-19-05 
 JG149FU1451672AAX  Insight      2013  22890  25190  Evans, Dennis           Wed, Apr 18, 2013       D21-19-05 
 JA113SU395163B662  Accord       2013  21377  23480  Powell, Jerome          Thu, Apr 19, 2013       D21-19-03 
 JC134F31551683BB4  CR-V         2013  31363  31995  Washington, Franklin    Wed, Apr 18, 2013       D21-19-06 
 JD139F3135164C776  CR-Z         2013  24401  25705  Washington, Franklin    Sun, Apr 22, 2013       D21-19-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JE141F1171X582313  Crosstour   2009  22584  37640  King, Gwendolyn         Thu, Apr 19, 2013       D21-19-04 
 JD136F116129X7865  CR-Z        2009  14823  24705  Washington, Franklin    Sun, Apr 22, 2013       D21-19-06 
 JB129S1454474BCA7  Civic       2012  21475  23055  Evans, Dennis           Fri, Apr 20, 2013       D21-19-05 
 JG148F1122285CXB9  Insight     2010  16196  24390  Oliver, Melanie         Thu, Apr 19, 2013       D21-19-02 
 JH158S4132486X1X1  Odyssey     2010  27372  41375  Evans, Dennis           Thu, Apr 19, 2013       D21-19-05 
 JE141F11311518983  Crosstour   2009  22584  37640  Powell, Jerome          Tue, Apr 17, 2013       D21-19-03 
 JC135F4162395CXC5  CR-V        2010  26464  39995  Evans, Dennis           Fri, Apr 20, 2013       D21-19-05 
 JC131F1152325CXC7  CR-V        2010  19980  30995  Evans, Dennis           Tue, Apr 17, 2013       D21-19-05 
 JE141F1171223ABA9  Crosstour   2009  22584  37640  Washington, Franklin    Sun, Apr 22, 2013       D21-19-06 
 JD137FU1341229AA1  CR-Z        2012  21367  25705  Powell, Jerome          Sat, Apr 21, 2013       D21-19-03 
 JB121S1291415CXX3  Civic       2009  10202  16455  King, Gwendolyn         Mon, Apr 16, 2013       D21-19-04 
 JH156S31723471225  Odyssey     2010  19584  30375  West, Ashley            Thu, Apr 19, 2013       D21-19-07 
 JC132FU1533771227  CR-V        2011  23814  31995  Evans, Dennis           Wed, Apr 18, 2013       D21-19-05 
 JH152SU15Y233ABB9  Odyssey     2008  14321  30375  King, Gwendolyn         Fri, Apr 20, 2013       D21-19-04 
