Dealer Name: Royal Honda
Address:     8627 Davis Highway
             Port Kiln, SC
Dealer ID:   13
Owner:       Olson, Julie
Date:        Tue, Dec 17, 2014 thru Mon, Dec 23, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S135651X7996  Civic        2014  16150  16655  Watkins, Terrence       Fri, Dec 20, 2014       D13-12-01 
 JG148F1146514BXX8  Insight      2014  23646  24390  Austin, Marcus          Sat, Dec 21, 2014       D13-12-02 
 JB121S12A65118ABX  Civic        2014  15445  16455  Watkins, Terrence       Wed, Dec 18, 2014       D13-12-01 
 JB121S1206513ACX2  Civic        2014  15966  16455  Austin, Marcus          Tue, Dec 17, 2014       D13-12-02 
 JH153FU106513ACX4  Odyssey      2014  44388  45825  Oliver, Walter          Wed, Dec 18, 2014       D13-12-03 
 JC131F11A6515C126  CR-V         2014  29024  30995  Austin, Marcus          Tue, Dec 17, 2014       D13-12-02 
 JB121S1206515C128  Civic        2014  15966  16455  Romero, Ruby            Tue, Dec 17, 2014       D13-12-04 
 JA1X2F1256518259X  Accord       2014  32233  33030  Watkins, Terrence       Tue, Dec 17, 2014       D13-12-01 
 JB127S13565118B22  Civic        2014  16852  16655  Oliver, Walter          Thu, Dec 19, 2014       D13-12-03 
 JC131F1106516X374  CR-V         2014  30140  30995  Austin, Marcus          Sat, Dec 21, 2014       D13-12-02 
 JD139F31A65129C36  CR-Z         2014  23545  25705  Watkins, Terrence       Thu, Dec 19, 2014       D13-12-01 
 JG148F11465182598  Insight      2014  23266  24390  Romero, Ruby            Thu, Dec 19, 2014       D13-12-04 
 JA1X1S1266514B16X  Accord       2014  22365  24089  Romero, Ruby            Sun, Dec 22, 2014       D13-12-04 
 JH154SU18651X7A22  Odyssey      2014  31777  32375  Watkins, Terrence       Wed, Dec 18, 2014       D13-12-01 
 JH153FU1A6513AX54  Odyssey      2014  41118  45825  Oliver, Walter          Fri, Dec 20, 2014       D13-12-03 
 JA111S13765171496  Accord       2014  21860  22480  Austin, Marcus          Tue, Dec 17, 2014       D13-12-02 
 JH153FU146516X388  Odyssey      2014  43921  45825  Romero, Ruby            Tue, Dec 17, 2014       D13-12-04 
 JE142FU186516X39X  Crosstour    2014  35388  38640  Romero, Ruby            Thu, Dec 19, 2014       D13-12-04 
 JB127S137651825B2  Civic        2014  16150  16655  Watkins, Terrence       Sat, Dec 21, 2014       D13-12-01 
 JC135F4196513AX64  CR-V         2014  35987  39995  Watkins, Terrence       Mon, Dec 23, 2014       D13-12-01 
 JC131F1136514B176  CR-V         2014  30778  30995  Watkins, Terrence       Sun, Dec 22, 2014       D13-12-01 
