Dealer Name: Olson Honda
Address:     3074 Davison Highway
             Norbert, FL
Dealer ID:   15
Owner:       Olson, Howard
Date:        Wed, Sep 24, 2015 thru Tue, Sep 30, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD136F1137396X488  CR-Z         2015  24151  24705  Shelton, Monica         Mon, Sep 29, 2015       D15-14-06 
 JC131F11773929X5X  CR-V         2015  30514  30995  Elliott, Jacqueline     Sat, Sep 27, 2015       D15-14-01 
 JG148F1167395C382  Insight      2015  23473  24390  Shelton, Monica         Thu, Sep 25, 2015       D15-14-06 
 JB121S123739X7B34  Civic        2015  16349  16455  Gardner, Joan           Mon, Sep 29, 2015       D15-14-09 
 JB127S1367395C386  Civic        2015  16446  16655  Gonzales, Natalie       Mon, Sep 29, 2015       D15-14-04 
 JH15AS113739X7B38  Odyssey      2015  26992  29375  Murphy, Kelly           Mon, Sep 29, 2015       D15-14-07 
 JA1X3SU2973918C5X  Accord       2015  23854  25089  Bowman, Joan            Wed, Sep 24, 2015       D15-14-03 
 JA111S1397395C392  Accord       2015  21716  22480  Shelton, Monica         Sat, Sep 27, 2015       D15-14-06 
 JA118F3387396X4A4  Accord       2015  31549  33930  Gonzales, Natalie       Tue, Sep 30, 2015       D15-14-04 
 JC134F311739826C6  CR-V         2015  30967  31995  Shelton, Monica         Fri, Sep 26, 2015       D15-14-06 
 JA114FU307394B288  Accord       2015  31549  33930  Gardner, Joan           Fri, Sep 26, 2015       D15-14-09 
 JA117S336739715CX  Accord       2015  21898  23480  Shelton, Monica         Thu, Sep 25, 2015       D15-14-06 
 JC133FU147395C3A2  CR-V         2015  31432  33995  Gonzales, Natalie       Fri, Sep 26, 2015       D15-14-04 
 JH153FU197396X4B4  Odyssey      2015  44602  45825  Elliott, Jacqueline     Sun, Sep 28, 2015       D15-14-01 
 JB121S12873929X76  Civic        2015  15997  16455  Shelton, Monica         Fri, Sep 26, 2015       D15-14-06 
 JA1X5SU287393A188  Accord       2015  26097  27089  Ramos, Maxine           Sun, Sep 28, 2015       D15-14-05 
 JC131F1137395C3BX  CR-V         2015  28908  30995  Hall, Willie            Tue, Sep 30, 2015       D15-14-08 
 JH157F31073982612  Odyssey      2015  44367  45825  Elliott, Jacqueline     Wed, Sep 24, 2015       D15-14-01 
 JD137FU117395C3B4  CR-Z         2015  25890  25705  Ramos, Maxine           Tue, Sep 30, 2015       D15-14-05 
 JB122SU217394B2A6  Civic        2015  16817  17255  Murphy, Kelly           Thu, Sep 25, 2015       D15-14-07 
 JA119S438739715X8  Accord       2015  29344  31480  Elliott, Jacqueline     Tue, Sep 30, 2015       D15-14-01 
 JB121S12573929X9X  Civic        2015  16788  16455  Murphy, Kelly           Thu, Sep 25, 2015       D15-14-07 
 JA118F33773918C82  Accord       2015  33652  33930  Ramos, Maxine           Wed, Sep 24, 2015       D15-14-05 
 JA1X3SU2173918C84  Accord       2015  23461  25089  Elliott, Jacqueline     Wed, Sep 24, 2015       D15-14-01 
 JH155FU157395C3C6  Odyssey      2015  46257  47825  Ramos, Maxine           Mon, Sep 29, 2015       D15-14-05 
 JA117S3397395C3C8  Accord       2015  23128  23480  Gardner, Joan           Mon, Sep 29, 2015       D15-14-09 
 JB121S122739X7B8X  Civic        2015  15558  16455  Murphy, Kelly           Thu, Sep 25, 2015       D15-14-07 
 JD136F11473982632  CR-Z         2015  24667  24705  Shelton, Monica         Fri, Sep 26, 2015       D15-14-06 
 JB123H15573971524  Civic        2015  27145  27600  Gardner, Joan           Fri, Sep 26, 2015       D15-14-09 
 JE143FU107394B2C6  Crosstour    2015  39885  40640  Murphy, Kelly           Sat, Sep 27, 2015       D15-14-07 
 JA111S13A73971528  Accord       2015  22778  22480  Bowman, Joan            Thu, Sep 25, 2015       D15-14-03 
 JJ162FU18739X7B9X  Pilot        2015  42176  44970  Gardner, Joan           Tue, Sep 30, 2015       D15-14-09 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD139F3114346XX79  CR-Z        2004  16883  25705  Murphy, Kelly           Sat, Sep 27, 2015       D15-14-07 
 JB128SU31511X7721  Civic       2005  16611  17455  Murphy, Kelly           Thu, Sep 25, 2015       D15-14-07 
 JK168F3174X5822A3  Ridgeline   2004  30992  47750  Shelton, Monica         Thu, Sep 25, 2015       D15-14-06 
 JA1X2F1251193AA55  Accord      2001  14202  33030  Elliott, Jacqueline     Sun, Sep 28, 2015       D15-14-01 
 JD137FU143424BB67  CR-Z        2003  16216  25705  Ramos, Maxine           Wed, Sep 24, 2015       D15-14-05 
 JC134F3111476XX89  CR-V        2001  12798  31995  Ramos, Maxine           Tue, Sep 30, 2015       D15-14-05 
 JB129S1443413AA61  Civic       2003  14573  23055  Hall, Willie            Sat, Sep 27, 2015       D15-14-08 
 JH15AS1184293AA63  Odyssey     2004  19772  29375  Murphy, Kelly           Sun, Sep 28, 2015       D15-14-07 
 JC133FU106X65CC85  CR-V        2006  28096  33995  Elliott, Jacqueline     Sat, Sep 27, 2015       D15-14-01 
 JF146S11751PX7737  Fit         2005  12186  16025  Shelton, Monica         Thu, Sep 25, 2015       D15-14-06 
 JH154SU10637822B9  Odyssey     2006  27135  32375  Bowman, Joan            Sun, Sep 28, 2015       D15-14-03 
 JB129S1432354BB81  Civic       2002  12222  23055  Shelton, Monica         Wed, Sep 24, 2015       D15-14-06 
 JH153FU1852P711B3  Odyssey     2005  34296  45825  Bowman, Joan            Mon, Sep 29, 2015       D15-14-03 
 JJ161FU1853P822C5  Pilot       2005  31586  42970  Ramos, Maxine           Fri, Sep 26, 2015       D15-14-05 
 JH153FU145X8822C7  Odyssey     2005  34296  45825  Gardner, Joan           Thu, Sep 25, 2015       D15-14-09 
 JB123H1547146XXA9  Civic        2015  26199  27600  Woods, Tommy            Sun, Sep 28, 2015       D15-14-02 
