Dealer Name: Honda Pro
Address:     923 Green St
             Brookland, GA
Dealer ID:   27
Owner:       Palmer, John
Date:        Wed, Mar 12, 2015 thru Tue, Mar 18, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S13271172X4X  Civic        2015  16446  16655  Scott, Samuel           Fri, Mar 14, 2015       D27-24-06 
 JA1X5SU24711X86A2  Accord       2015  26380  27089  Shelton, Regina         Mon, Mar 17, 2015       D27-24-02 
 JH153FU167113B9X4  Odyssey      2015  45541  45825  Perkins, Pearl          Tue, Mar 18, 2015       D27-24-03 
 JJ16AF117711197B6  Pilot        2015  38785  41970  Hill, Rita              Sat, Mar 15, 2015       D27-24-01 
 JD136F11A7112A8C8  CR-Z         2015  23505  24705  Scott, Samuel           Mon, Mar 17, 2015       D27-24-06 
 JB127S13A7111982X  Civic        2015  15735  16655  Shelton, Regina         Wed, Mar 12, 2015       D27-24-02 
 JC133FU1571119822  CR-V         2015  31081  33995  Scott, Samuel           Tue, Mar 18, 2015       D27-24-06 
 JC135F4117115XC64  CR-V         2015  36391  39995  Howard, Samantha        Fri, Mar 14, 2015       D27-24-05 
 JB129S14471119826  Civic        2015  21278  23055  Howard, Samantha        Wed, Mar 12, 2015       D27-24-05 
 JE141F1167112A938  Crosstour    2015  34694  37640  Hill, Rita              Thu, Mar 13, 2015       D27-24-01 
 JA111S1357112A94X  Accord       2015  22896  22480  Scott, Samuel           Fri, Mar 14, 2015       D27-24-06 
 JH155FU1A711832A2  Odyssey      2015  46992  47825  Wright, Marion          Fri, Mar 14, 2015       D27-24-04 
 JC131F112711832A4  CR-V         2015  30032  30995  Hill, Rita              Fri, Mar 14, 2015       D27-24-01 
 JJ16AF1197112A946  Pilot        2015  40293  41970  Shelton, Regina         Thu, Mar 13, 2015       D27-24-02 
 JB123H15571161X88  Civic        2015  25421  27600  Howard, Samantha        Sun, Mar 16, 2015       D27-24-05 
 JH152SU117115XC8X  Odyssey      2015  29137  30375  Scott, Samuel           Sun, Mar 16, 2015       D27-24-06 
 JB127S13A711832B2  Civic        2015  16891  16655  Howard, Samantha        Fri, Mar 14, 2015       D27-24-05 
 JA1X1S1247113BA64  Accord       2015  23701  24089  Shelton, Regina         Sun, Mar 16, 2015       D27-24-02 
 JB129S14A71119846  Civic        2015  21882  23055  Wright, Marion          Mon, Mar 17, 2015       D27-24-04 
 JG148F11A7115XC88  Insight      2015  23601  24390  Howard, Samantha        Sun, Mar 16, 2015       D27-24-05 
 JA112F13A7111985X  Accord       2015  31841  32930  Hill, Rita              Sat, Mar 15, 2015       D27-24-01 
 JA1X7S3257115XC92  Accord       2015  23068  25089  Scott, Samuel           Thu, Mar 13, 2015       D27-24-06 
 JC134F3187113BA74  CR-V         2015  29642  31995  Perkins, Pearl          Tue, Mar 18, 2015       D27-24-03 
 JA1X1S1207113BA76  Accord       2015  22566  24089  Shelton, Regina         Mon, Mar 17, 2015       D27-24-02 
 JB128SU347115XC98  Civic        2015  16629  17455  Hill, Rita              Thu, Mar 13, 2015       D27-24-01 
 JB129S149711X875X  Civic        2015  22608  23055  Perkins, Pearl          Thu, Mar 13, 2015       D27-24-03 
 JB121S122711X8752  Civic        2015  16701  16455  Scott, Samuel           Sun, Mar 16, 2015       D27-24-06 
 JH153FU1A7113BA84  Odyssey      2015  43898  45825  Perkins, Pearl          Mon, Mar 17, 2015       D27-24-03 
 JH155FU127115XCA6  Odyssey      2015  46747  47825  Shelton, Regina         Sat, Mar 15, 2015       D27-24-02 
 JA116FU3A7114CB98  Accord       2015  34090  35930  Hill, Rita              Mon, Mar 17, 2015       D27-24-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JE144F3136X5X7AA9  Crosstour   2006  32209  38640  Howard, Samantha        Mon, Mar 17, 2015       D27-24-05 
 JJ163F31A34918C21  Pilot       2003  26052  42970  Perkins, Pearl          Tue, Mar 18, 2015       D27-24-03 
 JC131F11224118C23  CR-V        2002  16390  30995  Scott, Samuel           Sun, Mar 16, 2015       D27-24-06 
 JH155FU1A44671585  Odyssey     2004  31913  47825  Shelton, Regina         Fri, Mar 14, 2015       D27-24-02 
 JH151F11031382697  Odyssey     2003  28070  44825  Perkins, Pearl          Fri, Mar 14, 2015       D27-24-03 
 JJ164F41531929X39  Pilot       2003  33740  53970  Hill, Rita              Sun, Mar 16, 2015       D27-24-01 
 JC132FU103X118C31  CR-V        2003  20115  31995  Howard, Samantha        Sun, Mar 16, 2015       D27-24-05 
 JH155FU176X1826A3  Odyssey     2006  39160  47825  Scott, Samuel           Sat, Mar 15, 2015       D27-24-06 
 JH154SU1642418C35  Odyssey     2004  21152  32375  Scott, Samuel           Wed, Mar 12, 2015       D27-24-06 
 JA1X3SU2843PX7B27  Accord      2004  16952  25089  Scott, Samuel           Tue, Mar 18, 2015       D27-24-06 
 JG148F11A4X571599  Insight     2004  16492  24390  Wright, Marion          Sun, Mar 16, 2015       D27-24-04 
 JK168F31714818C41  Ridgeline   2001  17667  47750  Hill, Rita              Fri, Mar 14, 2015       D27-24-01 
 JH151F1105283A163  Odyssey     2005  32922  44825  Perkins, Pearl          Mon, Mar 17, 2015       D27-24-03 
 JJ16AF11342629X55  Pilot       2004  28060  41970  Scott, Samuel           Tue, Mar 18, 2015       D27-24-06 
 JH151F1153X46X497  Odyssey     2003  27165  44825  Hill, Rita              Thu, Mar 13, 2015       D27-24-01 
 JC131F115427826B9  CR-V        2004  20838  30995  Hill, Rita              Sun, Mar 16, 2015       D27-24-01 
 JH152SU174365C391  Odyssey     2004  19872  30375  Perkins, Pearl          Fri, Mar 14, 2015       D27-24-03 
 JH155FU166354B283  Odyssey     2006  39160  47825  Wright, Marion          Wed, Mar 12, 2015       D27-24-04 
 JJ162FU1844129X65  Pilot       2004  30034  44970  Hill, Rita              Wed, Mar 12, 2015       D27-24-01 
 JB127S13344918C57  Civic       2004  11403  16655  Perkins, Pearl          Wed, Mar 12, 2015       D27-24-03 
 JH156S31641718C59  Odyssey     2004  20430  30375  Scott, Samuel           Sat, Mar 15, 2015       D27-24-06 
 JC131F112223826X1  CR-V        2002  16390  30995  Hill, Rita              Tue, Mar 18, 2015       D27-24-01 
