Dealer Name: Lakeside Honda
Address:     6205 Meridian Road
             East Valley, FL
Dealer ID:   39
Owner:       Isern, Mareen
Date:        Tue, Dec 10, 2014 thru Mon, Dec 16, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH157F31865P3B1AX  Odyssey      2014  41351  45825  Edwards, Julio          Thu, Dec 12, 2014       D39-20-01 
 JA1X6FU2765P5X3C2  Accord       2014  32867  36030  Rivera, Jesus           Tue, Dec 10, 2014       D39-20-03 
 JB121S12A65P5X3C4  Civic        2014  15619  16455  Adams, Danny            Wed, Dec 11, 2014       D39-20-05 
 JC131F11665P72516  CR-V         2014  30778  30995  Edwards, Julio          Tue, Dec 10, 2014       D39-20-01 
 JA111S13565P5X3C8  Accord       2014  21275  22480  Rivera, Jesus           Tue, Dec 10, 2014       D39-20-03 
 JB121S12065P2AXAX  Civic        2014  15879  16455  Edwards, Julio          Thu, Dec 12, 2014       D39-20-01 
 JG148F11065P3B1B2  Insight      2014  23772  24390  Lynch, Stacey           Thu, Dec 12, 2014       D39-20-04 
 JA116FU3165P83634  Accord       2014  33147  35930  Medina, Jamie           Mon, Dec 16, 2014       D39-20-02 
 JH153FU1565P2AXA6  Odyssey      2014  42052  45825  Adams, Danny            Mon, Dec 16, 2014       D39-20-05 
 JA111S13665P5X3X8  Accord       2014  21509  22480  Adams, Danny            Wed, Dec 11, 2014       D39-20-05 
 JE141F11365P2AXBX  Crosstour    2014  36227  37640  Lynch, Stacey           Thu, Dec 12, 2014       D39-20-04 
 JH157F31065P72532  Odyssey      2014  45089  45825  Medina, Jamie           Tue, Dec 10, 2014       D39-20-02 
 JB127S13465P4C2X4  Civic        2014  15623  16655  Adams, Danny            Tue, Dec 10, 2014       D39-20-05 
 JA1X1S12465P5X316  Accord       2014  22864  24089  Lynch, Stacey           Sat, Dec 14, 2014       D39-20-04 
 JA117S33A65P3B1C8  Accord       2014  23161  23480  Medina, Jamie           Thu, Dec 12, 2014       D39-20-02 
 JB121S12365P7254X  Civic        2014  15619  16455  Medina, Jamie           Sun, Dec 15, 2014       D39-20-02 
 JE141F11465P72542  Crosstour    2014  34107  37640  Evans, Violet           Fri, Dec 13, 2014       D39-20-06 
 JB121S12765P5X324  Civic        2014  16313  16455  Lynch, Stacey           Mon, Dec 16, 2014       D39-20-04 
 JH153FU1665PX8BA6  Odyssey      2014  43687  45825  Medina, Jamie           Mon, Dec 16, 2014       D39-20-02 
 JC132FU1A65P2AXC8  CR-V         2014  29769  31995  Adams, Danny            Sat, Dec 14, 2014       D39-20-05 
 JB121S12765P5X46X  Civic        2014  16140  16455  Edwards, Julio          Mon, Dec 16, 2014       D39-20-01 
 JD136F11565P4C352  CR-Z         2014  23556  24705  Edwards, Julio          Wed, Dec 11, 2014       D39-20-01 
 JH154SU1065P5X464  Odyssey      2014  31944  32375  Medina, Jamie           Sat, Dec 14, 2014       D39-20-02 
 JB123H15365P2A136  Civic        2014  27645  27600  Medina, Jamie           Mon, Dec 16, 2014       D39-20-02 
 JA1X5SU2665P72688  Accord       2014  25749  27089  Medina, Jamie           Fri, Dec 13, 2014       D39-20-02 
 JB121S12A65P4C36X  Civic        2014  16226  16455  Evans, Violet           Thu, Dec 12, 2014       D39-20-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH152SU183312A663  Odyssey     2003  19728  30375  Adams, Danny            Thu, Dec 12, 2014       D39-20-05 
 JH152SU12326X8445  Odyssey     2003  20282  30375  Lynch, Stacey           Sun, Dec 15, 2014       D39-20-04 
 JG148F11932119557  Insight     2003  15897  24390  Edwards, Julio          Fri, Dec 13, 2014       D39-20-01 
 JE143FU144322A669  Crosstour   2004  29746  40640  Adams, Danny            Mon, Dec 16, 2014       D39-20-05 
 JC132FU14246X8451  CR-V        2002  19976  31995  Evans, Violet           Wed, Dec 11, 2014       D39-20-06 
 JG148F11861961AB3  Insight      2014  22835  24390  Lynch, Stacey           Sun, Dec 15, 2014       D39-20-04 
 JE142FU1914583CX5  Crosstour   2001  19320  38640  Lynch, Stacey           Wed, Dec 11, 2014       D39-20-04 
 JJ163F3174114C897  Pilot       2004  32035  42970  Evans, Violet           Thu, Dec 12, 2014       D39-20-06 
 JB127S1383X63B789  Civic       2003  11255  16655  Edwards, Julio          Sun, Dec 15, 2014       D39-20-01 
 JH159F41033119571  Odyssey     2003  37686  56825  Lynch, Stacey           Thu, Dec 12, 2014       D39-20-04 
 JB127S1382422A683  Civic       2002  10465  16655  Rivera, Jesus           Sun, Dec 15, 2014       D39-20-03 
 JJ16AF11633372BX5  Pilot       2003  27912  41970  Adams, Danny            Wed, Dec 11, 2014       D39-20-05 
 JJ161FU135X65X9B7  Pilot       2005  35096  42970  Lynch, Stacey           Sun, Dec 15, 2014       D39-20-04 
 JH152SU172455X9B9  Odyssey     2002  18360  30375  Medina, Jamie           Mon, Dec 16, 2014       D39-20-02 
 JH158S4174194C8B1  Odyssey     2004  30864  41375  Edwards, Julio          Thu, Dec 12, 2014       D39-20-01 
 JB129S1484435X9C3  Civic       2004  17417  23055  Medina, Jamie           Sun, Dec 15, 2014       D39-20-02 
 JB121S12734272B15  Civic       2003  11123  16455  Lynch, Stacey           Thu, Dec 12, 2014       D39-20-04 
 JH156S315Y2172B17  Odyssey     2000  12060  30375  Rivera, Jesus           Mon, Dec 16, 2014       D39-20-03 
