Dealer Name: Wallace Honda
Address:     2132 Tupelo Road
             Clarksville, NC
Dealer ID:   4
Owner:       Wallace, Patrick
Date:        Mon, Jul 16, 2013 thru Sun, Jul 22, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S135529296A6  Civic        2013  15856  16655  Dixon, Patsy            Sat, Jul 21, 2013       D04-04-07 
 JA1X1S1205295C9X8  Accord       2013  22411  24089  Dixon, Patsy            Tue, Jul 17, 2013       D04-04-07 
 JH153FU105293A7CX  Odyssey      2013  41385  45825  Pena, Elaine            Sun, Jul 22, 2013       D04-04-05 
 JB127S1385295C912  Civic        2013  15423  16655  Pena, Elaine            Mon, Jul 16, 2013       D04-04-05 
 JA1X3SU22529296B4  Accord       2013  24089  25089  Richards, Angela        Tue, Jul 17, 2013       D04-04-06 
 JB121S1245295C916  Civic        2013  15930  16455  Pena, Elaine            Sun, Jul 22, 2013       D04-04-05 
 JB121S120529X7498  Civic        2013  15588  16455  Campbell, Jeanne        Tue, Jul 17, 2013       D04-04-02 
 JA112F1355294B81X  Accord       2013  30916  32930  Richards, Angela        Sat, Jul 21, 2013       D04-04-06 
 JB121S12852982C52  Civic        2013  16444  16455  Pena, Elaine            Thu, Jul 19, 2013       D04-04-05 
 JB127S1315296XA34  Civic        2013  16290  16655  Wilson, Chad            Fri, Jul 20, 2013       D04-04-08 
 JA111S133529X74A6  Accord       2013  22228  22480  Dixon, Patsy            Sun, Jul 22, 2013       D04-04-07 
 JA1X7S320529X74A8  Accord       2013  23702  25089  Pena, Elaine            Sun, Jul 22, 2013       D04-04-05 
 JA1X5SU275296XB7X  Accord       2013  24571  27089  Dixon, Patsy            Wed, Jul 18, 2013       D04-04-07 
 JH151F1115294B952  Odyssey      2013  42315  44825  Richards, Angela        Mon, Jul 16, 2013       D04-04-06 
 JE143FU145294B954  Crosstour    2013  39042  40640  Pena, Elaine            Tue, Jul 17, 2013       D04-04-05 
 JB122SU28529X7516  Civic        2013  16764  17255  Pena, Elaine            Thu, Jul 19, 2013       D04-04-05 
 JB125G16152929738  Civic        2013  27721  28505  Richards, Angela        Sun, Jul 22, 2013       D04-04-06 
 JA115SU3952982XAX  Accord       2013  24324  25480  Lucas, Carl             Fri, Jul 20, 2013       D04-04-01 
 JB121S124529X7522  Civic        2013  15331  16455  Campbell, Jeanne        Mon, Jul 16, 2013       D04-04-02 
 JG148F1165295CA74  Insight      2013  22182  24390  Miller, Julian          Sun, Jul 22, 2013       D04-04-04 
 JB127S13752971C96  Civic        2013  16550  16655  Pena, Elaine            Thu, Jul 19, 2013       D04-04-05 
 JD138FU155295CA78  CR-Z         2013  27102  27705  Pena, Elaine            Tue, Jul 17, 2013       D04-04-05 
 JJ163F31852982XBX  Pilot        2013  41244  42970  Wilson, Chad            Mon, Jul 16, 2013       D04-04-08 
 JA112F13A5295CA82  Accord       2013  30244  32930  Lucas, Carl             Tue, Jul 17, 2013       D04-04-01 
 JC133FU16529X7534  CR-V         2013  30682  33995  Wilson, Chad            Thu, Jul 19, 2013       D04-04-08 
 JB121S12452971CA6  Civic        2013  16102  16455  Miller, Julian          Fri, Jul 20, 2013       D04-04-04 
