Dealer Name: Royal Honda
Address:     8627 Davis Highway
             Port Kiln, SC
Dealer ID:   13
Owner:       Olson, Julie
Date:        Tue, Jul 23, 2014 thru Mon, Jul 29, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S12863P4BXXX  Civic        2014  15793  16455  Oliver, Walter          Fri, Jul 26, 2014       D13-12-03 
 JA115SU3963P6X222  Accord       2014  24137  25480  Romero, Ruby            Wed, Jul 24, 2014       D13-12-04 
 JD14AF41063P29BB4  CR-Z         2014  31317  33705  Austin, Marcus          Thu, Jul 25, 2014       D13-12-02 
 JB121S12663P4BXX6  Civic        2014  16487  16455  Watkins, Terrence       Sun, Jul 28, 2014       D13-12-01 
 JB127S13563P3ACC8  Civic        2014  16940  16655  Oliver, Walter          Sun, Jul 28, 2014       D13-12-03 
 JA1X7S32563P18ABX  Accord       2014  23130  25089  Romero, Ruby            Wed, Jul 24, 2014       D13-12-04 
 JB121S12863P71342  Civic        2014  15532  16455  Oliver, Walter          Sat, Jul 27, 2014       D13-12-03 
 JC133FU1A63P29BC4  CR-V         2014  31579  33995  Romero, Ruby            Mon, Jul 29, 2014       D13-12-04 
 JG148F11963P6X236  Insight      2014  23646  24390  Oliver, Walter          Fri, Jul 26, 2014       D13-12-03 
 JA111S13263P6X238  Accord       2014  21275  22480  Romero, Ruby            Sun, Jul 28, 2014       D13-12-04 
 JA115SU3563P6X37X  Accord       2014  24797  25480  Romero, Ruby            Sat, Jul 27, 2014       D13-12-04 
 JC131F11763P29C32  CR-V         2014  29183  30995  Austin, Marcus          Thu, Jul 25, 2014       D13-12-02 
 JC131F11863P4B154  CR-V         2014  29024  30995  Austin, Marcus          Tue, Jul 23, 2014       D13-12-02 
 JB122SU2763P3AX46  Civic        2014  16067  17255  Watkins, Terrence       Tue, Jul 23, 2014       D13-12-01 
 JB121S12363P71488  Civic        2014  15966  16455  Watkins, Terrence       Wed, Jul 24, 2014       D13-12-01 
 JH151F11763P4B16X  Odyssey      2014  42981  44825  Oliver, Walter          Tue, Jul 23, 2014       D13-12-03 
 JD139F31263P6X382  CR-Z         2014  25540  25705  Watkins, Terrence       Fri, Jul 26, 2014       D13-12-01 
 JA113SU3163P825A4  Accord       2014  22917  23480  Austin, Marcus          Wed, Jul 24, 2014       D13-12-02 
 JG148F11A63P4B166  Insight      2014  23140  24390  Oliver, Walter          Wed, Jul 24, 2014       D13-12-03 
 JB124HU5663P71498  Civic        2014  28274  28400  Watkins, Terrence       Sun, Jul 28, 2014       D13-12-01 
 JG148F11063P18B4X  Insight      2014  23013  24390  Austin, Marcus          Sun, Jul 28, 2014       D13-12-02 
 JC133FU1263P4B172  CR-V         2014  32103  33995  Oliver, Walter          Wed, Jul 24, 2014       D13-12-03 
 JB129S14463P714A4  Civic        2014  22757  23055  Austin, Marcus          Wed, Jul 24, 2014       D13-12-02 
 JB121S12463P4B176  Civic        2014  15445  16455  Watkins, Terrence       Sat, Jul 27, 2014       D13-12-01 
 JA1X2F12563P714A8  Accord       2014  31724  33030  Romero, Ruby            Tue, Jul 23, 2014       D13-12-04 
 JF146S11963P5C29X  Fit          2014  15571  16025  Austin, Marcus          Thu, Jul 25, 2014       D13-12-02 
 JC133FU1863P825C2  CR-V         2014  33324  33995  Oliver, Walter          Mon, Jul 29, 2014       D13-12-03 
 JA1X6FU2263PX7A44  Accord       2014  32683  36030  Romero, Ruby            Wed, Jul 24, 2014       D13-12-04 
 JB121S12A63P29C66  Civic        2014  15879  16455  Romero, Ruby            Sun, Jul 28, 2014       D13-12-04 
 JB127S13863P18B58  Civic        2014  16150  16655  Oliver, Walter          Mon, Jul 29, 2014       D13-12-03 
 JB121S12463P29C7X  Civic        2014  15445  16455  Oliver, Walter          Wed, Jul 24, 2014       D13-12-03 
 JB127S13563P5C2A2  Civic        2014  16326  16655  Oliver, Walter          Thu, Jul 25, 2014       D13-12-03 
 JA1X1S12363P825X4  Accord       2014  23364  24089  Oliver, Walter          Sun, Jul 28, 2014       D13-12-03 
 JA1X3SU2863P3AX86  Accord       2014  23000  25089  Romero, Ruby            Thu, Jul 25, 2014       D13-12-04 
 JE141F11363P4B198  Crosstour    2014  36034  37640  Oliver, Walter          Wed, Jul 24, 2014       D13-12-03 
 JA1X3SU2A63P18B7X  Accord       2014  23909  25089  Austin, Marcus          Thu, Jul 25, 2014       D13-12-02 
 JD136F11463P6X3C2  CR-Z         2014  24708  24705  Watkins, Terrence       Fri, Jul 26, 2014       D13-12-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH153FU1A246297A3  Odyssey     2002  27630  45825  Romero, Ruby            Mon, Jul 29, 2014       D13-12-04 
