Dealer Name: Kronnen Honda
Address:     4641 Johnstown Drive
             Norbert, FL
Dealer ID:   18
Owner:       Kronnen, Winston
Date:        Fri, Sep 17, 2011 thru Thu, Sep 23, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S13333829BC2  Civic        2011  15782  16655  Curtis, Jimmie          Fri, Sep 17, 2011       D18-17-06 
 JE142FU183385C124  Crosstour    2011  36921  38640  Rice, Derrick           Tue, Sep 21, 2011       D18-17-09 
 JB127S13833871346  Civic        2011  16373  16655  Curtis, Jimmie          Fri, Sep 17, 2011       D18-17-06 
 JB123H1583383ACX8  Civic        2011  25738  27600  Rice, Derrick           Sat, Sep 18, 2011       D18-17-09 
 JB123H1503388259X  Civic        2011  25459  27600  Curtis, Jimmie          Thu, Sep 23, 2011       D18-17-06 
 JB125G1643386X372  Civic        2011  25426  28505  Curtis, Jimmie          Tue, Sep 21, 2011       D18-17-06 
 JH15AS118338X7A14  Odyssey      2011  27380  29375  Larson, Pauline         Wed, Sep 22, 2011       D18-17-03 
 JB125G1613385C266  Civic        2011  25282  28505  Scott, Jack             Sat, Sep 18, 2011       D18-17-08 
 JB125G16133829C38  Civic        2011  25282  28505  Rice, Derrick           Tue, Sep 21, 2011       D18-17-09 
 JB121S12833829C4X  Civic        2011  14761  16455  Watkins, Tiffany        Sat, Sep 18, 2011       D18-17-04 
 JH155FU1633818B32  Odyssey      2011  44926  47825  Rice, Derrick           Fri, Sep 17, 2011       D18-17-09 
 JE142FU11338825A4  Crosstour    2011  36533  38640  Richards, Jessica       Sat, Sep 18, 2011       D18-17-02 
 JD136F113338825A6  CR-Z         2011  22063  24705  Scott, Jack             Tue, Sep 21, 2011       D18-17-08 
 JG148F1143383AX58  Insight      2011  22153  24390  Watkins, Tiffany        Sun, Sep 19, 2011       D18-17-04 
 JA112F1303384B17X  Accord       2011  29673  32930  Watkins, Tiffany        Sat, Sep 18, 2011       D18-17-04 
 JJ16AF11933818B42  Pilot        2011  37553  41970  Peterson, Judy          Sun, Sep 19, 2011       D18-17-01 
 JH153FU1133829C54  Odyssey      2011  43517  45825  Peterson, Judy          Wed, Sep 22, 2011       D18-17-01 
 JB121S1223386X396  Civic        2011  15262  16455  Scott, Jack             Fri, Sep 17, 2011       D18-17-08 
 JA113SU3A3383AX68  Accord       2011  21571  23480  Peterson, Judy          Sun, Sep 19, 2011       D18-17-01 
 JJ161FU1633818B5X  Pilot        2011  40171  42970  Scott, Jack             Tue, Sep 21, 2011       D18-17-08 
 JH159F41A3384B182  Odyssey      2011  53627  56825  Rice, Derrick           Mon, Sep 20, 2011       D18-17-09 
 JB13ASU4A33818B54  Civic        2011  21672  23855  Rice, Derrick           Fri, Sep 17, 2011       D18-17-09 
 JH15AS118338714B6  Odyssey      2011  26344  29375  Scott, Jack             Tue, Sep 21, 2011       D18-17-08 
 JA111S13733818B58  Accord       2011  20888  22480  Watkins, Tiffany        Tue, Sep 21, 2011       D18-17-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC133FU16YX429A53  CR-V        2008  22220  33995  Bennett, Tiffany        Thu, Sep 23, 2011       D18-17-07 
 JA113SU30XX4712A5  Accord      2007  14278  23480  Larson, Pauline         Wed, Sep 22, 2011       D18-17-03 
 JC134F317WX63AB67  CR-V        2006  15660  31995  Watkins, Tiffany        Tue, Sep 21, 2011       D18-17-04 
 JH153FU1AXX5712A9  Odyssey     2007  28132  45825  Larson, Pauline         Sun, Sep 19, 2011       D18-17-03 
 JH151F1102223AB71  Odyssey     2010  36490  44825  Larson, Pauline         Mon, Sep 20, 2011       D18-17-03 
 JE144F31A1354BC83  Crosstour   2009  27820  38640  Richards, Jessica       Wed, Sep 22, 2011       D18-17-02 
 JH153FU181395CX95  Odyssey     2009  32352  45825  Peterson, Judy          Sat, Sep 18, 2011       D18-17-01 
 JG148F111X186X1A7  Insight     2007  14364  24390  Curtis, Jimmie          Wed, Sep 22, 2011       D18-17-06 
 JB127S1372423AB79  Civic       2010  13672  16655  Peterson, Judy          Wed, Sep 22, 2011       D18-17-01 
 JK168F31713818961  Ridgeline   2009  35048  47750  Curtis, Jimmie          Sun, Sep 19, 2011       D18-17-06 
 JC133FU16X2618963  CR-V        2007  20127  33995  Richards, Jessica       Mon, Sep 20, 2011       D18-17-02 
 JB129S145XX418965  Civic       2007  13563  23055  Peterson, Judy          Fri, Sep 17, 2011       D18-17-01 
 JC132FU13V233AB87  CR-V        2005  12438  31995  Larson, Pauline         Thu, Sep 23, 2011       D18-17-03 
 JC133FU18Y4PX7859  CR-V        2008  22220  33995  Richards, Jessica       Wed, Sep 22, 2011       D18-17-02 
 JH155FU141353AB91  Odyssey     2009  33764  47825  Scott, Jack             Fri, Sep 17, 2011       D18-17-08 
