Dealer Name: Superior Honda
Address:     8799 Dixie Highway
             Louderdale, FL
Dealer ID:   31
Owner:       Griner, Thomas
Date:        Mon, Mar 12, 2013 thru Sun, Mar 18, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JE142FU1751172X12  Crosstour    2013  36169  38640  Burns, Laura            Mon, Mar 12, 2013       D31-27-05 
 JB123H15051119784  Civic        2013  25023  27600  Knight, Sean            Sat, Mar 17, 2013       D31-27-04 
 JB127S13A5112A896  Civic        2013  15856  16655  Berry, Gerald           Wed, Mar 14, 2013       D31-27-02 
 JG148F1165114CAB8  Insight      2013  24187  24390  Burns, Laura            Tue, Mar 13, 2013       D31-27-05 
 JE141F1185111979X  Crosstour    2013  37165  37640  Wells, Bobby            Wed, Mar 14, 2013       D31-27-03 
 JA1X8F32551119792  Accord       2013  32969  34030  Knight, Sean            Tue, Mar 13, 2013       D31-27-04 
 JB127S1305113B9B4  Civic        2013  15337  16655  Berry, Gerald           Thu, Mar 15, 2013       D31-27-02 
 JB121S128511X8686  Civic        2013  15673  16455  Harvey, Joseph          Fri, Mar 16, 2013       D31-27-01 
 JJ163F3155112A8A8  Pilot        2013  41680  42970  Berry, Gerald           Fri, Mar 16, 2013       D31-27-02 
 JH151F11A511197AX  Odyssey      2013  42087  44825  Harvey, Joseph          Wed, Mar 14, 2013       D31-27-01 
 JB129S144511197A2  Civic        2013  22662  23055  Knight, Sean            Sun, Mar 18, 2013       D31-27-04 
 JC131F1175114CAX4  CR-V         2013  29928  30995  Berry, Gerald           Mon, Mar 12, 2013       D31-27-02 
 JB121S12A5112A8B6  Civic        2013  16616  16455  Berry, Gerald           Sat, Mar 17, 2013       D31-27-02 
 JE141F1115114CAX8  Crosstour    2013  35824  37640  Wells, Bobby            Fri, Mar 16, 2013       D31-27-03 
 JH158S414511X86AX  Odyssey      2013  37845  41375  Knight, Sean            Mon, Mar 12, 2013       D31-27-04 
 JB123H1555115XB22  Civic        2013  26013  27600  Knight, Sean            Fri, Mar 16, 2013       D31-27-04 
 JB13ASU4051161C34  Civic        2013  23426  23855  Harvey, Joseph          Wed, Mar 14, 2013       D31-27-01 
 JC133FU175114CA16  CR-V         2013  31029  33995  Harvey, Joseph          Sun, Mar 18, 2013       D31-27-01 
 JD136F1125115XB28  CR-Z         2013  23095  24705  Harvey, Joseph          Fri, Mar 16, 2013       D31-27-01 
 JH157F3175112A93X  Odyssey      2013  44872  45825  Harvey, Joseph          Thu, Mar 15, 2013       D31-27-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JK168F31A1X43A1C5  Ridgeline   2009  28650  47750  Knight, Sean            Tue, Mar 13, 2013       D31-27-04 
 JD136F115Y3618CA7  CR-Z        2008  12240  24705  Harvey, Joseph          Mon, Mar 12, 2013       D31-27-01 
 JJ161FU1321P18CA9  Pilot       2010  28422  42970  Berry, Gerald           Sat, Mar 17, 2013       D31-27-02 
 JG148F116Y414B211  Insight     2008  12686  24390  Wells, Bobby            Wed, Mar 14, 2013       D31-27-03 
 JD136F11714782653  CR-Z        2009  14823  24705  Burns, Laura            Fri, Mar 16, 2013       D31-27-05 
 JJ16AF11823782655  Pilot       2010  27764  41970  Berry, Gerald           Fri, Mar 16, 2013       D31-27-02 
 JC131F119238X7BA7  CR-V        2010  20542  30995  Knight, Sean            Wed, Mar 14, 2013       D31-27-04 
 JH154SU1524518CB9  Odyssey     2010  20864  32375  Knight, Sean            Fri, Mar 16, 2013       D31-27-04 
 JK168F31523471681  Ridgeline   2010  31567  47750  Burns, Laura            Tue, Mar 13, 2013       D31-27-05 
 JB127S13632P6X573  Civic       2011  12555  16655  Berry, Gerald           Thu, Mar 15, 2013       D31-27-02 
 JG148F1162255C465  Insight     2010  16196  24390  Harvey, Joseph          Sun, Mar 18, 2013       D31-27-01 
 JH156S31512682797  Odyssey     2009  18832  30375  Harvey, Joseph          Tue, Mar 13, 2013       D31-27-01 
 JH153FU1A1X882799  Odyssey     2009  27495  45825  Berry, Gerald           Fri, Mar 16, 2013       D31-27-02 
 JG148F11731571691  Insight     2011  17884  24390  Burns, Laura            Wed, Mar 14, 2013       D31-27-05 
 JC135F4172373A253  CR-V        2010  26464  39995  Berry, Gerald           Mon, Mar 12, 2013       D31-27-02 
 JH155FU102394B365  Odyssey     2010  30752  47825  Berry, Gerald           Tue, Mar 13, 2013       D31-27-02 
 JA111S139249827A7  Accord      2010  14939  22480  Harvey, Joseph          Thu, Mar 15, 2013       D31-27-01 
 JC131F116Y21X7C29  CR-V        2008  15385  30995  Wells, Bobby            Mon, Mar 12, 2013       D31-27-03 
 JD136F118Y434B371  CR-Z        2008  12240  24705  Harvey, Joseph          Wed, Mar 14, 2013       D31-27-01 
 JH157F31913829153  Odyssey     2009  27495  45825  Knight, Sean            Mon, Mar 12, 2013       D31-27-04 
 JA1X4FU24246827B5  Accord      2010  22539  34030  Wells, Bobby            Wed, Mar 14, 2013       D31-27-03 
 JC131F11042P29157  CR-V        2012  25336  30995  Wells, Bobby            Thu, Mar 15, 2013       D31-27-03 
 JD137FU163X16X599  CR-Z        2011  19197  25705  Knight, Sean            Sun, Mar 18, 2013       D31-27-04 
 JC133FU1AX286X5A1  CR-V        2007  14424  33995  Wells, Bobby            Sat, Mar 17, 2013       D31-27-03 
 JJ161FU112144B383  Pilot       2010  27644  42970  Knight, Sean            Fri, Mar 16, 2013       D31-27-04 
 JH152SU1623518X55  Odyssey     2010  19584  30375  Berry, Gerald           Wed, Mar 14, 2013       D31-27-02 
