Dealer Name: Royal Honda
Address:     8627 Davis Highway
             Port Kiln, SC
Dealer ID:   13
Owner:       Olson, Julie
Date:        Fri, Aug 13, 2011 thru Thu, Aug 19, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB128SU393333AB54  Civic        2011  16619  17455  Oliver, Walter          Sun, Aug 15, 2011       D13-12-03 
 JA115SU343335CX76  Accord       2011  22620  25480  Romero, Ruby            Mon, Aug 16, 2011       D13-12-04 
 JB123H1553336X188  Civic        2011  26990  27600  Romero, Ruby            Tue, Aug 17, 2011       D13-12-04 
 JA111S1393335CX8X  Accord       2011  20207  22480  Romero, Ruby            Mon, Aug 16, 2011       D13-12-04 
 JD136F11633318942  CR-Z         2011  22935  24705  Romero, Ruby            Wed, Aug 18, 2011       D13-12-04 
 JA1X3SU2133318944  Accord       2011  23035  25089  Watkins, Terrence       Tue, Aug 17, 2011       D13-12-01 
 JA113SU39333X7836  Accord       2011  22519  23480  Oliver, Walter          Wed, Aug 18, 2011       D13-12-03 
 JC131F11633329A58  CR-V         2011  27785  30995  Oliver, Walter          Sat, Aug 14, 2011       D13-12-03 
 JA1X1S129333X784X  Accord       2011  22733  24089  Austin, Marcus          Fri, Aug 13, 2011       D13-12-02 
 JH151F117333X7842  Odyssey      2011  40094  44825  Watkins, Terrence       Tue, Aug 17, 2011       D13-12-01 
 JA1X2F1293335CX94  Accord       2011  31259  33030  Austin, Marcus          Fri, Aug 13, 2011       D13-12-02 
 JB127S1323335CX96  Civic        2011  15951  16655  Romero, Ruby            Mon, Aug 16, 2011       D13-12-04 
 JB127S13333318958  Civic        2011  15023  16655  Oliver, Walter          Sun, Aug 15, 2011       D13-12-03 
 JE143FU13333712CX  Crosstour    2011  35961  40640  Watkins, Terrence       Sun, Aug 15, 2011       D13-12-01 
 JC131F11033329A72  CR-V         2011  28254  30995  Watkins, Terrence       Sat, Aug 14, 2011       D13-12-01 
 JG148F11A33329A74  Insight      2011  23261  24390  Austin, Marcus          Mon, Aug 16, 2011       D13-12-02 
 JB121S1203333AB86  Civic        2011  15429  16455  Oliver, Walter          Sat, Aug 14, 2011       D13-12-03 
 JH153FU143336X1B8  Odyssey      2011  40984  45825  Austin, Marcus          Thu, Aug 19, 2011       D13-12-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S138YX929861  Civic       2008  10810  16655  Oliver, Walter          Tue, Aug 17, 2011       D13-12-03 
 JD138FU12X3218753  CR-Z        2007  16353  27705  Austin, Marcus          Fri, Aug 13, 2011       D13-12-02 
 JJ161FU16Y3329865  Pilot       2008  28126  42970  Watkins, Terrence       Sun, Aug 15, 2011       D13-12-01 
 JC131F117137X7647  CR-V        2009  22750  30995  Watkins, Terrence       Thu, Aug 19, 2011       D13-12-01 
 JB127S130Y2P821C9  Civic       2008  10810  16655  Romero, Ruby            Wed, Aug 18, 2011       D13-12-04 
 JH157F312X3718761  Odyssey     2007  28132  45825  Watkins, Terrence       Wed, Aug 18, 2011       D13-12-01 
 JB129S148WX829873  Civic       2006  11190  23055  Watkins, Terrence       Tue, Aug 17, 2011       D13-12-01 
 JB121S12621418765  Civic       2010  13510  16455  Romero, Ruby            Tue, Aug 17, 2011       D13-12-04 
 JG148F111Y485CBA7  Insight     2008  15900  24390  Watkins, Terrence       Fri, Aug 13, 2011       D13-12-01 
 JH153FU18146X7659  Odyssey     2009  32994  45825  Austin, Marcus          Mon, Aug 16, 2011       D13-12-02 
 JH151F119X324BAA1  Odyssey     2007  26625  44825  Austin, Marcus          Tue, Aug 17, 2011       D13-12-02 
 JC134F315X4P4BAA3  CR-V        2007  19557  31995  Watkins, Terrence       Fri, Aug 13, 2011       D13-12-01 
 JD136F116Y42X7665  CR-Z        2008  15667  24705  Watkins, Terrence       Sun, Aug 15, 2011       D13-12-01 
 JB128SU392X1X7667  Civic       2010  14320  17455  Oliver, Walter          Sat, Aug 14, 2011       D13-12-03 
 JJ162FU17X2329889  Pilot       2007  27602  44970  Romero, Ruby            Fri, Aug 13, 2011       D13-12-04 
 JE143FU16Y1282121  Crosstour   2008  25865  40640  Watkins, Terrence       Wed, Aug 18, 2011       D13-12-01 
 JJ161FU12Y3782123  Pilot       2008  27356  42970  Oliver, Walter          Sat, Aug 14, 2011       D13-12-03 
 JH152SU19X125CBC5  Odyssey     2007  18553  30375  Romero, Ruby            Thu, Aug 19, 2011       D13-12-04 
 JH154SU1111371X17  Odyssey     2009  23763  32375  Watkins, Terrence       Sun, Aug 15, 2011       D13-12-01 
