Dealer Name: Isern Honda
Address:     9833 Florida Highway
             Brookland, GA
Dealer ID:   28
Owner:       Isern, Mareen
Date:        Fri, Aug 13, 2011 thru Thu, Aug 19, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S12233383BBX  Civic        2011  15762  16455  White, Ana              Mon, Aug 16, 2011       D28-20-03 
 JB129S1443333B662  Civic        2011  22116  23055  Young, Bryan            Mon, Aug 16, 2011       D28-20-04 
 JG148F1193333B664  Insight      2011  22399  24390  Young, Bryan            Thu, Aug 19, 2011       D28-20-04 
 JA1X3SU233333B666  Accord       2011  24174  25089  White, Ana              Sat, Aug 14, 2011       D28-20-03 
 JH154SU17333X8338  Odyssey      2011  29014  32375  Stephens, Christy       Mon, Aug 16, 2011       D28-20-06 
 JB127S1333332A56X  Civic        2011  15023  16655  Young, Bryan            Mon, Aug 16, 2011       D28-20-04 
 JA111S13633319452  Accord       2011  20548  22480  Young, Bryan            Wed, Aug 18, 2011       D28-20-04 
 JG148F118333619A4  Insight      2011  23015  24390  Stephens, Christy       Tue, Aug 17, 2011       D28-20-06 
 JA111S1313335X896  Accord       2011  20207  22480  Sullivan, Jorge         Sun, Aug 15, 2011       D28-20-02 
 JA1X3SU2833319458  Accord       2011  23288  25089  Gregory, Brad           Tue, Aug 17, 2011       D28-20-05 
 JB121S1283334C79X  Civic        2011  15345  16455  Sullivan, Jorge         Tue, Aug 17, 2011       D28-20-02 
 JH154SU18333619B2  Odyssey      2011  29014  32375  Sullivan, Jorge         Sun, Aug 15, 2011       D28-20-02 
 JA111S13433372AC4  Accord       2011  21342  22480  Gregory, Brad           Fri, Aug 13, 2011       D28-20-05 
 JA111S134333619B6  Accord       2011  20548  22480  Gregory, Brad           Fri, Aug 13, 2011       D28-20-05 
 JB127S13433372AC8  Civic        2011  15529  16655  Gregory, Brad           Sun, Aug 15, 2011       D28-20-05 
 JA1X1S1243332A58X  Accord       2011  21761  24089  Young, Bryan            Fri, Aug 13, 2011       D28-20-04 
 JA118F33A333619C2  Accord       2011  30739  33930  Sullivan, Jorge         Tue, Aug 17, 2011       D28-20-02 
 JA1X4FU223333B694  Accord       2011  31685  34030  White, Ana              Sat, Aug 14, 2011       D28-20-03 
 JJ16AF112333619C6  Pilot        2011  39030  41970  Young, Bryan            Sat, Aug 14, 2011       D28-20-04 
 JA1X3SU2333372AX8  Accord       2011  22529  25089  White, Ana              Tue, Aug 17, 2011       D28-20-03 
 JB127S1333333B6AX  Civic        2011  15867  16655  Simpson, Charlene       Mon, Aug 16, 2011       D28-20-01 
 JC131F1123334C7B2  CR-V         2011  29346  30995  Young, Bryan            Mon, Aug 16, 2011       D28-20-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S1323154B251  Civic        2011  15480  16655  Simpson, Charlene       Thu, Aug 19, 2011       D28-20-01 
 JB124HU521376X473  Civic       2009  20845  28400  Simpson, Charlene       Mon, Aug 16, 2011       D28-20-01 
 JD136F116V3718C25  CR-Z        2005  9522   24705  Sullivan, Jorge         Wed, Aug 18, 2011       D28-20-02 
 JH153FU1AX2PX7B17  Odyssey     2007  28132  45825  Gregory, Brad           Thu, Aug 19, 2011       D28-20-05 
 JH153FU12X1218C29  Odyssey     2007  27225  45825  Stephens, Christy       Tue, Aug 17, 2011       D28-20-06 
 JG148F114Y253A151  Insight     2008  15465  24390  White, Ana              Wed, Aug 18, 2011       D28-20-03 
 JB127S13513129X43  Civic       2009  12224  16655  Young, Bryan            Mon, Aug 16, 2011       D28-20-04 
 JJ161FU14X1PX7B25  Pilot       2007  25512  42970  Young, Bryan            Sun, Aug 15, 2011       D28-20-04 
 JH152SU18Y524B267  Odyssey     2008  19838  30375  Sullivan, Jorge         Tue, Aug 17, 2011       D28-20-02 
 JB127S135X424B269  Civic       2007  10047  16655  Simpson, Charlene       Tue, Aug 17, 2011       D28-20-01 
 JG148F1191524B271  Insight     2009  17560  24390  Young, Bryan            Mon, Aug 16, 2011       D28-20-04 
 JH152SU1AY155C383  Odyssey     2008  19838  30375  Stephens, Christy       Sun, Aug 15, 2011       D28-20-06 
 JH157F31712618C45  Odyssey     2009  32352  45825  Simpson, Charlene       Tue, Aug 17, 2011       D28-20-01 
 JC131F1131X8715A7  CR-V        2009  22750  30995  Young, Bryan            Wed, Aug 18, 2011       D28-20-04 
 JH151F115W315C389  Odyssey     2006  23178  44825  White, Ana              Tue, Aug 17, 2011       D28-20-03 
 JE141F118X213A171  Crosstour   2007  22314  37640  Sullivan, Jorge         Mon, Aug 16, 2011       D28-20-02 
 JE145F411V44715B3  Crosstour   2005  19668  46640  Stephens, Christy       Sun, Aug 15, 2011       D28-20-06 
 JK166FU19Y196X4A5  Ridgeline   2008  30416  47750  Gregory, Brad           Sat, Aug 14, 2011       D28-20-05 
 JH151F1182X5X7B47  Odyssey     2010  35589  44825  Simpson, Charlene       Wed, Aug 18, 2011       D28-20-01 
