Dealer Name: Riverside Honda
Address:     9663 Mason Road
             Granger, AL
Dealer ID:   35
Owner:       Riverside, Francis
Date:        Tue, Dec 24, 2014 thru Tue, Dec 31, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X1S12765219ABX  Accord       2014  22615  24089  Jones, Kyle             Wed, Dec 25, 2014       D35-31-01 
 JC135F4176525X122  CR-V         2014  38236  39995  Anderson, Sean          Tue, Dec 24, 2014       D35-31-04 
 JG148F1196522ABC4  Insight      2014  22634  24390  Jimenez, Alfred         Sat, Dec 28, 2014       D35-31-02 
 JH158S4106524CX16  Odyssey      2014  39315  41375  Jones, Kyle             Sat, Dec 28, 2014       D35-31-01 
 JB129S1426525X128  Civic        2014  21799  23055  Jones, Kyle             Sat, Dec 28, 2014       D35-31-01 
 JA111S134652X8A1X  Accord       2014  20808  22480  Lambert, Patsy          Fri, Dec 27, 2014       D35-31-03 
 JA1X2F12765283592  Accord       2014  31554  33030  Morris, Tracey          Mon, Dec 30, 2014       D35-31-05 
 JH152SU146525X264  Odyssey      2014  30336  30375  Fox, Alvin              Sun, Dec 29, 2014       D35-31-06 
 JH159F4136523BX46  Odyssey      2014  55704  56825  Jimenez, Alfred         Wed, Dec 25, 2014       D35-31-02 
 JC131F1146522AC38  CR-V         2014  28705  30995  Jimenez, Alfred         Sun, Dec 29, 2014       D35-31-02 
 JB121S1206524C16X  Civic        2014  16226  16455  Fox, Alvin              Wed, Dec 25, 2014       D35-31-06 
 JE144F3166524C162  Crosstour    2014  37167  38640  Jimenez, Alfred         Thu, Dec 26, 2014       D35-31-02 
 JC131F1186525X274  CR-V         2014  29024  30995  Anderson, Sean          Fri, Dec 27, 2014       D35-31-04 
 JA1X1S1276522AC46  Accord       2014  22365  24089  Jones, Kyle             Tue, Dec 24, 2014       D35-31-01 
 JH156S3176524C168  Odyssey      2014  30024  30375  Jones, Kyle             Tue, Dec 24, 2014       D35-31-01 
 JA1X1S12A6525X28X  Accord       2014  23364  24089  Morris, Tracey          Fri, Dec 27, 2014       D35-31-05 
 JB127S13A65261392  Civic        2014  16940  16655  Lambert, Patsy          Sat, Dec 28, 2014       D35-31-03 
 JB121S120652835B4  Civic        2014  15445  16455  Jones, Kyle             Fri, Dec 27, 2014       D35-31-01 
 JA112F1346525X286  Accord       2014  30785  32930  Anderson, Sean          Fri, Dec 27, 2014       D35-31-04 
 JH15AS114652724A8  Odyssey      2014  27550  29375  Lambert, Patsy          Sat, Dec 28, 2014       D35-31-03 
 JB129S1436525X29X  Civic        2014  21918  23055  Fox, Alvin              Sat, Dec 28, 2014       D35-31-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC131F115229X8325  CR-V        2002  18732  30995  Jones, Kyle             Thu, Dec 26, 2014       D35-31-01 
 JE141F1101323B657  Crosstour   2001  18820  37640  Jones, Kyle             Fri, Dec 27, 2014       D35-31-01 
 JG148F11A5385X879  Insight     2005  20484  24390  Jimenez, Alfred         Fri, Dec 27, 2014       D35-31-02 
 JH153FU1415261991  Odyssey     2001  24058  45825  Lambert, Patsy          Wed, Dec 25, 2014       D35-31-03 
 JH152SU175462A553  Odyssey     2005  25020  30375  Jones, Kyle             Thu, Dec 26, 2014       D35-31-01 
 JF146S116333X8335  Fit         2003  10544  16025  Jimenez, Alfred         Mon, Dec 30, 2014       D35-31-02 
 JG148F115Y4861997  Insight     2000  10390  24390  Anderson, Sean          Wed, Dec 25, 2014       D35-31-04 
 JJ164F41521161999  Pilot       2002  32517  53970  Jones, Kyle             Mon, Dec 30, 2014       D35-31-01 
 JD136F1125X7619A1  CR-Z        2005  20740  24705  Jones, Kyle             Fri, Dec 27, 2014       D35-31-01 
 JH155FU1631P3B673  Odyssey     2003  30896  47825  Lambert, Patsy          Fri, Dec 27, 2014       D35-31-03 
 JB121S128347X8345  Civic       2003  11123  16455  Morris, Tracey          Fri, Dec 27, 2014       D35-31-05 
 JE141F117152619A7  Crosstour   2001  18820  37640  Jones, Kyle             Thu, Dec 26, 2014       D35-31-01 
 JH158S41433972AB9  Odyssey     2003  27520  41375  Fox, Alvin              Sat, Dec 28, 2014       D35-31-06 
 JH152SU1133672AC1  Odyssey     2003  19728  30375  Anderson, Sean          Fri, Dec 27, 2014       D35-31-04 
 JB127S1332352A573  Civic       2002  10465  16655  Fox, Alvin              Thu, Dec 26, 2014       D35-31-06 
 JB127S1316X6X8355  Civic        2014  16002  16655  Fox, Alvin              Wed, Dec 25, 2014       D35-31-06 
 JB129S1413X719467  Civic       2003  15043  23055  Morris, Tracey          Sat, Dec 28, 2014       D35-31-05 
 JE141F114348X8359  Crosstour   2003  24377  37640  Anderson, Sean          Sun, Dec 29, 2014       D35-31-04 
 JK166FU1A34P3B691  Ridgeline   2003  31715  47750  Anderson, Sean          Sun, Dec 29, 2014       D35-31-04 
 JC133FU1A3254C7A3  CR-V        2003  22044  33995  Fox, Alvin              Wed, Dec 25, 2014       D35-31-06 
 JH155FU153484C7A5  Odyssey     2003  30896  47825  Lambert, Patsy          Tue, Dec 24, 2014       D35-31-03 
 JH155FU195X25X8B7  Odyssey     2005  38980  47825  Fox, Alvin              Sat, Dec 28, 2014       D35-31-06 
