Dealer Name: Yancy Honda
Address:     351 Washington St
             West Junction, AL
Dealer ID:   8
Owner:       Yancy, Clark
Date:        Fri, Jan 22, 2011 thru Thu, Jan 28, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X2F1273X45CA26  Accord       2011  30095  33030  Rogers, Donna           Fri, Jan 22, 2011       D08-08-02 
 JC131F1143X482X58  CR-V         2011  29659  30995  Rogers, Donna           Sun, Jan 24, 2011       D08-08-02 
 JB122SU213X43A94X  Civic        2011  16081  17255  Rogers, Donna           Thu, Jan 28, 2011       D08-08-02 
 JC131F1113X471X82  CR-V         2011  30127  30995  Rogers, Donna           Fri, Jan 22, 2011       D08-08-02 
 JA1X1S1233X45CB64  Accord       2011  22004  24089  Rogers, Donna           Tue, Jan 26, 2011       D08-08-02 
 JJ16AF1193X429836  Pilot        2011  38186  41970  Rogers, Donna           Tue, Jan 26, 2011       D08-08-02 
 JA1X1S1273X482198  Accord       2011  22976  24089  Parker, Tracy           Wed, Jan 27, 2011       D08-08-01 
 JC131F1183X45CB7X  CR-V         2011  27941  30995  Parker, Tracy           Sat, Jan 23, 2011       D08-08-01 
 JC133FU113X46XC82  CR-V         2011  32509  33995  Rogers, Donna           Wed, Jan 27, 2011       D08-08-02 
 JB121S12A3X45CB74  Civic        2011  15178  16455  Parker, Tracy           Fri, Jan 22, 2011       D08-08-01 
 JB122SU243X4821A6  Civic        2011  15469  17255  Parker, Tracy           Mon, Jan 25, 2011       D08-08-01 
 JG148F1153X46XC88  Insight      2011  23015  24390  Rogers, Donna           Thu, Jan 28, 2011       D08-08-02 
 JA113SU393X46XC9X  Accord       2011  21927  23480  Parker, Tracy           Sun, Jan 24, 2011       D08-08-01 
 JH157F3123X429852  Odyssey      2011  40984  45825  Parker, Tracy           Tue, Jan 26, 2011       D08-08-01 
 JB129S1443X429854  Civic        2011  22581  23055  Rogers, Donna           Tue, Jan 26, 2011       D08-08-02 
 JG148F1143X4X7636  Insight      2011  23876  24390  Rogers, Donna           Mon, Jan 25, 2011       D08-08-02 
 JB122SU233X429858  Civic        2011  16606  17255  Rogers, Donna           Tue, Jan 26, 2011       D08-08-02 
 JB121S1203X43A97X  Civic        2011  15846  16455  Rogers, Donna           Mon, Jan 25, 2011       D08-08-02 
 JK169F4143X418752  Ridgeline    2011  56026  58750  Parker, Tracy           Tue, Jan 26, 2011       D08-08-01 
 JB127S1383X4821C4  Civic        2011  15782  16655  Rogers, Donna           Tue, Jan 26, 2011       D08-08-02 
 JB129S1413X46XCA6  Civic        2011  21301  23055  Parker, Tracy           Sat, Jan 23, 2011       D08-08-01 
 JH152SU143X4X7648  Odyssey      2011  29529  30375  Parker, Tracy           Tue, Jan 26, 2011       D08-08-01 
 JA1X1S1253X46XCBX  Accord       2011  22976  24089  Parker, Tracy           Fri, Jan 22, 2011       D08-08-01 
 JB127S1333X418762  Civic        2011  15023  16655  Parker, Tracy           Wed, Jan 27, 2011       D08-08-01 
 JA1X4FU273X46XCB4  Accord       2011  30658  34030  Parker, Tracy           Thu, Jan 28, 2011       D08-08-01 
 JA1X8F3233X45CBA6  Accord       2011  31685  34030  Parker, Tracy           Mon, Jan 25, 2011       D08-08-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
