Dealer Name: Honda Specialists
Address:     7064 Kline Ave
             Grand Traverse, AL
Dealer ID:   23
Owner:       Young, Walter
Date:        Fri, Apr 23, 2011 thru Thu, Apr 29, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB122SU253175C3A6  Civic        2011  15644  17255  Arnold, Marcus          Thu, Apr 29, 2011       D23-21-04 
 JD136F1153174B298  CR-Z         2011  22437  24705  Garrett, Edna           Thu, Apr 29, 2011       D23-21-06 
 JH151F1183174B2AX  Odyssey      2011  42121  44825  Holland, Mitchell       Wed, Apr 28, 2011       D23-21-05 
 JB13ASU4A31782612  Civic        2011  22514  23855  Baker, Mark             Sun, Apr 25, 2011       D23-21-02 
 JE141F118317715X4  Crosstour    2011  33889  37640  Arnold, Marcus          Fri, Apr 23, 2011       D23-21-04 
 JB121S125317X7B66  Civic        2011  15345  16455  Baker, Mark             Sat, Apr 24, 2011       D23-21-02 
 JB121S12231782618  Civic        2011  14761  16455  Payne, Calvin           Fri, Apr 23, 2011       D23-21-03 
 JF146S1153176X4XX  Fit          2011  15681  16025  Jenkins, Corey          Wed, Apr 28, 2011       D23-21-01 
 JE141F1183174B2B2  Crosstour    2011  33889  37640  Holland, Mitchell       Fri, Apr 23, 2011       D23-21-05 
 JB122SU2131718C84  Civic        2011  15732  17255  Garrett, Edna           Fri, Apr 23, 2011       D23-21-06 
 JA115SU3A3175C3C6  Accord       2011  23134  25480  Jenkins, Corey          Thu, Apr 29, 2011       D23-21-01 
 JK166FU163173A1A8  Ridgeline    2011  43417  47750  Arnold, Marcus          Tue, Apr 27, 2011       D23-21-04 
 JH151F116317X7B8X  Odyssey      2011  39869  44825  Holland, Mitchell       Thu, Apr 29, 2011       D23-21-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH156S3101353AC75  Odyssey     2009  22295  30375  Payne, Calvin           Tue, Apr 27, 2011       D23-21-03 
 JA115SU3AY16X7947  Accord      2008  16617  25480  Holland, Mitchell       Sat, Apr 24, 2011       D23-21-05 
 JG148F117Y316X2A9  Insight     2008  15900  24390  Holland, Mitchell       Mon, Apr 26, 2011       D23-21-05 
 JH153FU12YX24BX91  Odyssey     2008  30004  45825  Garrett, Edna           Mon, Apr 26, 2011       D23-21-06 
 JJ162FU17X126X2B3  Pilot       2007  27602  44970  Jenkins, Corey          Fri, Apr 23, 2011       D23-21-01 
 JJ161FU19Y5218A65  Pilot       2008  27356  42970  Payne, Calvin           Wed, Apr 28, 2011       D23-21-03 
 JB127S133Y385C1A7  Civic       2008  10810  16655  Jenkins, Corey          Tue, Apr 27, 2011       D23-21-01 
 JB121S1261125C1A9  Civic       2009  12077  16455  Garrett, Edna           Wed, Apr 28, 2011       D23-21-06 
 JH153FU18W483AC91  Odyssey     2006  23703  45825  Arnold, Marcus          Fri, Apr 23, 2011       D23-21-04 
 JH151F116XX44BXA3  Odyssey     2007  26625  44825  Arnold, Marcus          Sun, Apr 25, 2011       D23-21-04 
 JD136F113Y1329B85  CR-Z        2008  16107  24705  Baker, Mark             Thu, Apr 29, 2011       D23-21-02 
 JB125G168W346X2C7  Civic       2006  14610  28505  Payne, Calvin           Fri, Apr 23, 2011       D23-21-03 
 JH157F314X3818A79  Odyssey     2007  26317  45825  Arnold, Marcus          Mon, Apr 26, 2011       D23-21-04 
 JH152SU12W114BXB1  Odyssey     2006  15592  30375  Payne, Calvin           Mon, Apr 26, 2011       D23-21-03 
 JB127S13A1154BXB3  Civic       2009  12224  16655  Arnold, Marcus          Tue, Apr 27, 2011       D23-21-04 
 JH154SU17YX729B95  Odyssey     2008  20576  32375  Arnold, Marcus          Sun, Apr 25, 2011       D23-21-04 
 JH15AS11A24829B97  Odyssey     2010  23680  29375  Holland, Mitchell       Thu, Apr 29, 2011       D23-21-05 
