Dealer Name: Adams Honda
Address:     4008 Lee Road
             Louderdale, FL
Dealer ID:   32
Owner:       Adams, Jon
Date:        Sat, Oct 14, 2012 thru Fri, Oct 20, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X3SU2244261B14  Accord       2012  23751  25089  Freeman, Arthur         Fri, Oct 20, 2012       D32-28-05 
 JA118F332442X8586  Accord       2012  31285  33930  Anderson, Brad          Thu, Oct 19, 2012       D32-28-03 
 JA118F33944261B18  Accord       2012  33004  33930  Anderson, Brad          Sat, Oct 14, 2012       D32-28-03 
 JB129S14944261B2X  Civic        2012  22447  23055  Anderson, Brad          Sat, Oct 14, 2012       D32-28-03 
 JE141F1184425XA12  Crosstour    2012  34090  37640  Spencer, Sean           Sun, Oct 15, 2012       D32-28-02 
 JG148F1104422A7B4  Insight      2012  22604  24390  Hicks, Andre            Thu, Oct 19, 2012       D32-28-01 
 JB128SU354425XA16  Civic        2012  16741  17455  Freeman, Arthur         Sun, Oct 15, 2012       D32-28-05 
 JB128SU3A44272C38  Civic        2012  15845  17455  Hicks, Andre            Fri, Oct 20, 2012       D32-28-01 
 JB129S14844272C4X  Civic        2012  21507  23055  Hicks, Andre            Tue, Oct 17, 2012       D32-28-01 
 JA118F33744283X52  Accord       2012  32832  33930  Anderson, Brad          Tue, Oct 17, 2012       D32-28-03 
 JB127S13A44261B34  Civic        2012  16078  16655  Bryant, Raul            Tue, Oct 17, 2012       D32-28-04 
 JA117S33244272C46  Accord       2012  21417  23480  Anderson, Brad          Tue, Oct 17, 2012       D32-28-03 
 JB129S14344261B38  Civic        2012  22094  23055  Anderson, Brad          Thu, Oct 19, 2012       D32-28-03 
 JE145F4194421972X  Crosstour    2012  42851  46640  Hicks, Andre            Thu, Oct 19, 2012       D32-28-01 
 JA1X5SU214424CA52  Accord       2012  25748  27089  Freeman, Arthur         Sat, Oct 14, 2012       D32-28-05 
 JE143FU1344272X84  Crosstour    2012  36981  40640  Bryant, Raul            Mon, Oct 16, 2012       D32-28-04 
 JB123H15A4423B946  Civic        2012  25946  27600  Bryant, Raul            Tue, Oct 17, 2012       D32-28-04 
 JB121S12944283198  Civic        2012  15214  16455  Hicks, Andre            Tue, Oct 17, 2012       D32-28-01 
 JH151F1104424CA6X  Odyssey      2012  40747  44825  Hicks, Andre            Mon, Oct 16, 2012       D32-28-01 
 JA119S437442X8622  Accord       2012  28577  31480  Bryant, Raul            Fri, Oct 20, 2012       D32-28-04 
 JB127S139442X8624  Civic        2012  15993  16655  Hicks, Andre            Wed, Oct 18, 2012       D32-28-01 
 JA1X4FU2044272X96  Accord       2012  31721  34030  Anderson, Brad          Mon, Oct 16, 2012       D32-28-03 
 JE141F11044272X98  Crosstour    2012  34661  37640  Freeman, Arthur         Mon, Oct 16, 2012       D32-28-05 
 JC132FU114424CA7X  CR-V         2012  30173  31995  Hicks, Andre            Mon, Oct 16, 2012       D32-28-01 
 JG148F1154423B962  Insight      2012  23970  24390  Freeman, Arthur         Sat, Oct 14, 2012       D32-28-05 
 JC134F31644261C94  CR-V         2012  30173  31995  Freeman, Arthur         Wed, Oct 18, 2012       D32-28-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JK168F310YX5X7C27  Ridgeline   2008  27564  47750  Anderson, Brad          Wed, Oct 18, 2012       D32-28-03 
 JH157F311Y1P6X589  Odyssey     2008  27360  45825  Spencer, Sean           Tue, Oct 17, 2012       D32-28-02 
 JB129S1451X45C481  Civic       2009  14755  23055  Freeman, Arthur         Sun, Oct 15, 2012       D32-28-05 
 JG148F113217716A3  Insight     2010  18067  24390  Spencer, Sean           Sat, Oct 14, 2012       D32-28-02 
 JF146S111314716A5  Fit         2011  13344  16025  Freeman, Arthur         Sun, Oct 15, 2012       D32-28-05 
 JC131F116Y23716A7  CR-V        2008  19077  30995  Hicks, Andre            Sat, Oct 14, 2012       D32-28-01 
 JH152SU19Y133A269  Odyssey     2008  18090  30375  Hicks, Andre            Sat, Oct 14, 2012       D32-28-01 
 JH153FU141X8X7C41  Odyssey     2009  28503  45825  Freeman, Arthur         Sun, Oct 15, 2012       D32-28-05 
 JB127S1342243A273  Civic       2010  12389  16655  Anderson, Brad          Fri, Oct 20, 2012       D32-28-03 
 JH15AS11541929165  Odyssey      2012  27195  29375  Freeman, Arthur         Mon, Oct 16, 2012       D32-28-05 
 JG149FU16223X7C47  Insight     2010  18298  25190  Spencer, Sean           Fri, Oct 20, 2012       D32-28-02 
 JB123H153W1718X59  Civic       2006  11577  27600  Anderson, Brad          Mon, Oct 16, 2012       D32-28-03 
 JH152SU18YX329171  Odyssey     2008  18693  30375  Spencer, Sean           Wed, Oct 18, 2012       D32-28-02 
 JG148F1121364B393  Insight     2009  15609  24390  Bryant, Raul            Tue, Oct 17, 2012       D32-28-04 
 JG148F11621129175  Insight     2010  17722  24390  Freeman, Arthur         Fri, Oct 20, 2012       D32-28-05 
 JD138FU17237827X7  CR-Z        2010  20109  27705  Anderson, Brad          Sun, Oct 15, 2012       D32-28-03 
 JC132FU1615P29179  CR-V        2009  20476  31995  Anderson, Brad          Tue, Oct 17, 2012       D32-28-03 
 JE142FU1A12P29181  Crosstour   2009  34776  38640  Hicks, Andre            Sun, Oct 15, 2012       D32-28-01 
 JB121S1282X9716X3  Civic       2010  12243  16455  Anderson, Brad          Sun, Oct 15, 2012       D32-28-03 
 JH15AS1163446X5C5  Odyssey     2011  23860  29375  Hicks, Andre            Thu, Oct 19, 2012       D32-28-01 
 JH157F3101X318X77  Odyssey     2009  29328  45825  Spencer, Sean           Thu, Oct 19, 2012       D32-28-02 
 JD139F313Y326X5C9  CR-Z        2008  15797  25705  Freeman, Arthur         Sun, Oct 15, 2012       D32-28-05 
