Dealer Name: Adams Honda
Address:     4008 Lee Road
             Louderdale, FL
Dealer ID:   32
Owner:       Adams, Jon
Date:        Mon, Aug 20, 2013 thru Sun, Aug 26, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA12AF43153483296  Accord       2013  38983  41930  Anderson, Brad          Mon, Aug 20, 2013       D32-28-03 
 JK166FU1153419828  Ridgeline    2013  43824  47750  Bryant, Raul            Fri, Aug 24, 2013       D32-28-04 
 JB129S14753461X8X  Civic        2013  22424  23055  Freeman, Arthur         Sun, Aug 26, 2013       D32-28-05 
 JC131F1115343BA52  CR-V         2013  28978  30995  Anderson, Brad          Thu, Aug 23, 2013       D32-28-03 
 JC131F1115342A944  CR-V         2013  28819  30995  Bryant, Raul            Fri, Aug 24, 2013       D32-28-04 
 JE141F1125342A946  Crosstour    2013  34483  37640  Spencer, Sean           Thu, Aug 23, 2013       D32-28-02 
 JA111S132534832A8  Accord       2013  21071  22480  Anderson, Brad          Mon, Aug 20, 2013       D32-28-03 
 JD14AF412534X873X  CR-Z         2013  30254  33705  Hicks, Andre            Wed, Aug 22, 2013       D32-28-01 
 JB129S14053461X92  Civic        2013  21357  23055  Anderson, Brad          Wed, Aug 22, 2013       D32-28-03 
 JH153FU16534832B4  Odyssey      2013  44407  45825  Bryant, Raul            Tue, Aug 21, 2013       D32-28-04 
 JA1X1S128534X8736  Accord       2013  22535  24089  Spencer, Sean           Sat, Aug 25, 2013       D32-28-02 
 JB121S12453461X98  Civic        2013  16102  16455  Hicks, Andre            Fri, Aug 24, 2013       D32-28-01 
 JH15AS1125342A96X  Odyssey      2013  27796  29375  Spencer, Sean           Tue, Aug 21, 2013       D32-28-02 
 JB121S129534832C2  Civic        2013  16016  16455  Spencer, Sean           Sat, Aug 25, 2013       D32-28-02 
 JH15AS1105343BA74  Odyssey      2013  28547  29375  Spencer, Sean           Sun, Aug 26, 2013       D32-28-02 
 JA1X5SU245345XC96  Accord       2013  26098  27089  Spencer, Sean           Mon, Aug 20, 2013       D32-28-02 
 JH152SU11534832C8  Odyssey      2013  29187  30375  Spencer, Sean           Mon, Aug 20, 2013       D32-28-02 
 JH151F11753461XBX  Odyssey      2013  40267  44825  Bryant, Raul            Sun, Aug 26, 2013       D32-28-04 
 JA1X5SU21534721C2  Accord       2013  26931  27089  Freeman, Arthur         Thu, Aug 23, 2013       D32-28-05 
 JB127S13253419864  Civic        2013  15943  16655  Spencer, Sean           Fri, Aug 24, 2013       D32-28-02 
 JB13ASU425343BA86  Civic        2013  21831  23855  Hicks, Andre            Sun, Aug 26, 2013       D32-28-01 
 JB121S12A5345XCA8  Civic        2013  16273  16455  Freeman, Arthur         Sat, Aug 25, 2013       D32-28-05 
 JH155FU145345XCBX  Odyssey      2013  46075  47825  Bryant, Raul            Mon, Aug 20, 2013       D32-28-04 
 JA111S1385343BA92  Accord       2013  21302  22480  Bryant, Raul            Sat, Aug 25, 2013       D32-28-04 
 JE141F11753483214  Crosstour    2013  37165  37640  Spencer, Sean           Sun, Aug 26, 2013       D32-28-02 
 JC134F3105342A986  CR-V         2013  30709  31995  Anderson, Brad          Wed, Aug 22, 2013       D32-28-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH153FU14414716C3  Odyssey     2012  37200  45825  Spencer, Sean           Fri, Aug 24, 2013       D32-28-02 
 JJ161FU113X3X7C55  Pilot       2011  31262  42970  Anderson, Brad          Mon, Aug 20, 2013       D32-28-03 
 JD138FU11221827X7  CR-Z        2010  17875  27705  Anderson, Brad          Wed, Aug 22, 2013       D32-28-03 
 JC132FU1045PX7C59  CR-V        2012  26136  31995  Bryant, Raul            Sun, Aug 26, 2013       D32-28-04 
 JJ16AF1184X618X71  Pilot       2012  34116  41970  Spencer, Sean           Wed, Aug 22, 2013       D32-28-02 
 JH153FU1A2514B3A3  Odyssey     2010  29472  45825  Anderson, Brad          Fri, Aug 24, 2013       D32-28-03 
 JH154SU141146X5C5  Odyssey     2009  19425  32375  Bryant, Raul            Sun, Aug 26, 2013       D32-28-04 
 JD136F111223X7C67  CR-Z        2010  16403  24705  Bryant, Raul            Sat, Aug 25, 2013       D32-28-04 
 JH152SU17Y2929189  Odyssey     2008  15075  30375  Hicks, Andre            Sat, Aug 25, 2013       D32-28-01 
 JG148F116YX73A2A1  Insight     2008  12686  24390  Hicks, Andre            Tue, Aug 21, 2013       D32-28-01 
 JG148F114Y2P6X5X3  Insight     2008  21748  24390  Anderson, Brad          Fri, Aug 24, 2013       D32-28-03 
 JH155FU142123A2A5  Odyssey     2010  29887  47825  Freeman, Arthur         Mon, Aug 20, 2013       D32-28-05 
 JJ163F31524P5C4C7  Pilot       2010  28422  42970  Bryant, Raul            Thu, Aug 23, 2013       D32-28-04 
 JF146S114211X7C79  Fit         2010  10692  16025  Freeman, Arthur         Tue, Aug 21, 2013       D32-28-05 
 JH151F1183X65C4X1  Odyssey     2011  33231  44825  Spencer, Sean           Sun, Aug 26, 2013       D32-28-02 
 JJ164F418YX95C4X3  Pilot       2008  26872  53970  Freeman, Arthur         Sat, Aug 25, 2013       D32-28-05 
 JC134F31415P5C4X5  CR-V        2009  19836  31995  Bryant, Raul            Thu, Aug 23, 2013       D32-28-04 
 JD136F115225291A7  CR-Z        2010  15955  24705  Anderson, Brad          Thu, Aug 23, 2013       D32-28-03 
 JH157F318X2171629  Odyssey     2007  18150  45825  Hicks, Andre            Tue, Aug 21, 2013       D32-28-01 
 JC131F1142335C411  CR-V        2010  19980  30995  Bryant, Raul            Sun, Aug 26, 2013       D32-28-04 
 JG148F11522118XA3  Insight     2010  15753  24390  Anderson, Brad          Wed, Aug 22, 2013       D32-28-03 
 JH158S41524218XA5  Odyssey     2010  26624  41375  Freeman, Arthur         Wed, Aug 22, 2013       D32-28-05 
 JJ16AF1143336X527  Pilot       2011  31136  41970  Spencer, Sean           Wed, Aug 22, 2013       D32-28-02 
 JB121S1272175C419  Civic       2010  10975  16455  Spencer, Sean           Wed, Aug 22, 2013       D32-28-02 
 JG148F11644918XB1  Insight     2012  20052  24390  Hicks, Andre            Sat, Aug 25, 2013       D32-28-01 
 JG148F113147291C3  Insight     2009  15121  24390  Anderson, Brad          Sat, Aug 25, 2013       D32-28-03 
 JH155FU1913318XB5  Odyssey     2009  29651  47825  Spencer, Sean           Tue, Aug 21, 2013       D32-28-02 
