Dealer Name: Quality Honda
Address:     1624 Tupelo Road
             Norbert, FL
Dealer ID:   16
Owner:       Simpson, Homer
Date:        Wed, Jul 23, 2015 thru Tue, Jul 29, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JG148F11673P3A1C4  Insight      2015  24366  24390  Crawford, Glen          Tue, Jul 29, 2015       D16-15-04 
 JH155FU1A73P4B2X6  Odyssey      2015  45768  47825  Crawford, Glen          Sun, Jul 27, 2015       D16-15-04 
 JA1X5SU2873P71538  Accord       2015  26239  27089  Cooper, Joanne          Sun, Jul 27, 2015       D16-15-01 
 JD137FU1973P7154X  CR-Z         2015  24415  25705  Hunter, Yolanda         Wed, Jul 23, 2015       D16-15-02 
 JC131F11273P18CB2  CR-V         2015  29711  30995  Crawford, Glen          Sat, Jul 26, 2015       D16-15-04 
 JB127S13373P5C324  Civic        2015  15913  16655  Murray, Gladys          Thu, Jul 24, 2015       D16-15-07 
 JB13ASU4973P71546  Civic        2015  23855  23855  Crawford, Glen          Fri, Jul 25, 2015       D16-15-04 
 JB121S12273PX7BA8  Civic        2015  16613  16455  Horton, Jon             Sat, Jul 26, 2015       D16-15-09 
 JB127S13473P8279X  Civic        2015  16446  16655  Crawford, Glen          Mon, Jul 28, 2015       D16-15-04 
 JD136F11573P71682  CR-Z         2015  23247  24705  Rose, Ida               Wed, Jul 23, 2015       D16-15-08 
 JH153FU1473P18X24  Odyssey      2015  43194  45825  Murray, Gladys          Sat, Jul 26, 2015       D16-15-07 
 JH151F11973P71686  Odyssey      2015  43882  44825  Freeman, Vickie         Wed, Jul 23, 2015       D16-15-05 
 JA1X5SU2073P6X578  Accord       2015  24969  27089  Hunter, Yolanda         Sat, Jul 26, 2015       D16-15-02 
 JB125G16673P827AX  Civic        2015  27111  28505  Freeman, Vickie         Sun, Jul 27, 2015       D16-15-05 
 JC131F11073PX7C22  CR-V         2015  30032  30995  Gonzales, Harold        Sun, Jul 27, 2015       D16-15-03 
 JB121S12173P29144  Civic        2015  16261  16455  Crawford, Glen          Sun, Jul 27, 2015       D16-15-04 
 JC132FU1573P6X586  CR-V         2015  31795  31995  Rose, Ida               Sat, Jul 26, 2015       D16-15-08 
 JH157F31873P29148  Odyssey      2015  44367  45825  Freeman, Vickie         Thu, Jul 24, 2015       D16-15-05 
 JB121S12A73P2915X  Civic        2015  17052  16455  Murray, Gladys          Fri, Jul 25, 2015       D16-15-07 
 JE141F11073P29152  Crosstour    2015  35663  37640  Cooper, Joanne          Mon, Jul 28, 2015       D16-15-01 
 JH155FU1673P5C484  Odyssey      2015  44299  47825  Gonzales, Harold        Sun, Jul 27, 2015       D16-15-03 
 JH152SU1A73PX7C36  Odyssey      2015  30082  30375  Horton, Jon             Thu, Jul 24, 2015       D16-15-09 
 JE141F11173PX7C38  Crosstour    2015  36826  37640  Murray, Gladys          Tue, Jul 29, 2015       D16-15-07 
 JH151F11673P2916X  Odyssey      2015  44571  44825  Daniels, Rhonda         Sun, Jul 27, 2015       D16-15-06 
 JG148F11A73P5C492  Insight      2015  22453  24390  Crawford, Glen          Fri, Jul 25, 2015       D16-15-04 
 JC133FU1473P4B384  CR-V         2015  31432  33995  Rose, Ida               Sun, Jul 27, 2015       D16-15-08 
