Dealer Name: Freeman Honda
Address:     2332 Bob Jones St
             Brookland, GA
Dealer ID:   26
Owner:       Freeman, Greg
Date:        Mon, Jan 15, 2013 thru Sun, Jan 21, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S1365X34C8AX  Civic        2013  15683  16655  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JJ163F3105X34C8A2  Pilot        2013  40153  42970  Perkins, Tanya          Thu, Jan 18, 2013       D26-23-01 
 JH153FU185X32A684  Odyssey      2013  41152  45825  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JB121S1235X35X9B6  Civic        2013  16530  16455  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JA1X1S1235X35X9B8  Accord       2013  22163  24089  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JB123H1555X31958X  Civic        2013  25164  27600  Perkins, Tanya          Fri, Jan 19, 2013       D26-23-01 
 JC132FU105X35X9C2  CR-V         2013  30056  31995  Perkins, Tanya          Thu, Jan 18, 2013       D26-23-01 
 JC132FU115X372B14  CR-V         2013  30056  31995  Perkins, Tanya          Tue, Jan 16, 2013       D26-23-01 
 JB123H1575X35X9C6  Civic        2013  25164  27600  Perkins, Tanya          Mon, Jan 15, 2013       D26-23-01 
 JC131F1125X35X9C8  CR-V         2013  30086  30995  Perkins, Tanya          Tue, Jan 16, 2013       D26-23-01 
 JK168F31A5X34C8CX  Ridgeline    2013  45519  47750  Perkins, Tanya          Fri, Jan 19, 2013       D26-23-01 
 JB121S1285X319592  Civic        2013  15417  16455  Perkins, Tanya          Wed, Jan 17, 2013       D26-23-01 
 JD136F1165X33B7B4  CR-Z         2013  23730  24705  Perkins, Tanya          Tue, Jan 16, 2013       D26-23-01 
 JB121S1265X32A6A6  Civic        2013  15331  16455  Perkins, Tanya          Thu, Jan 18, 2013       D26-23-01 
 JB127S1305X32A6A8  Civic        2013  15337  16655  Perkins, Tanya          Tue, Jan 16, 2013       D26-23-01 
 JC132FU125X32A6BX  CR-V         2013  29893  31995  Perkins, Tanya          Thu, Jan 18, 2013       D26-23-01 
 JE141F1185X33B7C2  Crosstour    2013  33717  37640  Perkins, Tanya          Mon, Jan 15, 2013       D26-23-01 
 JA1X3SU255X3X8494  Accord       2013  23831  25089  Perkins, Tanya          Mon, Jan 15, 2013       D26-23-01 
 JC133FU155X34C8X6  CR-V         2013  32069  33995  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JE141F1125X32A6B8  Crosstour    2013  34291  37640  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JB129S1425X35X92X  Civic        2013  21001  23055  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JB122SU255X35X922  Civic        2013  15868  17255  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JE141F11A5X34C814  Crosstour    2013  33717  37640  Perkins, Tanya          Thu, Jan 18, 2013       D26-23-01 
 JB127S1375X33B7X6  Civic        2013  15337  16655  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JA111S1385X3195B8  Accord       2013  21765  22480  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JA115SU3A5X361B7X  Accord       2013  23670  25480  Perkins, Tanya          Wed, Jan 17, 2013       D26-23-01 
 JA112F1355X361B72  Accord       2013  32092  32930  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JB127S1325X35XA64  Civic        2013  15423  16655  Perkins, Tanya          Wed, Jan 17, 2013       D26-23-01 
 JH156S3165X33B846  Odyssey      2013  29808  30375  Perkins, Tanya          Mon, Jan 15, 2013       D26-23-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH151F11121482449  Odyssey     2010  29642  44825  Perkins, Tanya          Mon, Jan 15, 2013       D26-23-01 
 JE144F3151136X231  Crosstour   2009  23956  38640  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JG148F11023929BC3  Insight     2010  16196  24390  Perkins, Tanya          Fri, Jan 19, 2013       D26-23-01 
 JH154SU182124BX15  Odyssey     2010  20864  32375  Perkins, Tanya          Sun, Jan 21, 2013       D26-23-01 
 JJ16AF1111516X237  Pilot       2009  25182  41970  Perkins, Tanya          Sat, Jan 20, 2013       D26-23-01 
 JH151F11321P82459  Odyssey     2010  28832  44825  Perkins, Tanya          Mon, Jan 15, 2013       D26-23-01 
