Dealer Name: Honda Importers
Address:     8826 Escanaba Drive
             Grand Traverse, AL
Dealer ID:   22
Owner:       Isern, Mareen
Date:        Thu, Nov 12, 2010 thru Wed, Nov 18, 2010  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH156S31624671426  Odyssey      2010  27641  30375  Watson, Lori            Thu, Nov 12, 2010       D22-20-01 
 JB127S1302465C2X8  Civic        2010  15905  16655  Romero, Gladys          Mon, Nov 16, 2010       D22-20-08 
 JJ161FU18246X7A9X  Pilot        2010  38887  42970  Young, Carlos           Tue, Nov 17, 2010       D22-20-05 
 JA111S138246X7A92  Accord       2010  20007  22480  Morrison, Irene         Mon, Nov 16, 2010       D22-20-07 
 JH159F41124629CB4  Odyssey      2010  52279  56825  Thompson, Gail          Wed, Nov 18, 2010       D22-20-03 
 JB127S1342463AXC6  Civic        2010  15156  16655  Soto, Roger             Sat, Nov 14, 2010       D22-20-06 
 JE144F3182465C218  Crosstour    2010  36128  38640  Watson, Lori            Mon, Nov 16, 2010       D22-20-01 
 JB121S1242466X33X  Civic        2010  14562  16455  Nichols, Colleen        Thu, Nov 12, 2010       D22-20-04 
 JA119S4382465C222  Accord       2010  27859  31480  Soto, Roger             Wed, Nov 18, 2010       D22-20-06 
 JB121S12324671444  Civic        2010  15549  16455  Young, Carlos           Sat, Nov 14, 2010       D22-20-05 
 JB127S13424682556  Civic        2010  15322  16655  Romero, Gladys          Mon, Nov 16, 2010       D22-20-08 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH153FU10X254BCA1  Odyssey     2007  29040  45825  Soto, Roger             Mon, Nov 16, 2010       D22-20-06 
 JH159F41AX5P18973  Odyssey     2007  37094  56825  Young, Carlos           Thu, Nov 12, 2010       D22-20-05 
 JC131F111X2129A85  CR-V        2007  20098  30995  Romero, Gladys          Sat, Nov 14, 2010       D22-20-08 
 JB129S148V136X1C7  Civic       2005  20050  23055  Young, Carlos           Thu, Nov 12, 2010       D22-20-05 
 JB121S120Y364BCA9  Civic       2008  11912  16455  Watson, Lori            Thu, Nov 12, 2010       D22-20-01 
 JB123H15514829A91  Civic       2009  22356  27600  Tucker, Ann             Tue, Nov 17, 2010       D22-20-02 
 JB127S1361X982323  Civic       2009  13490  16655  Thompson, Gail          Wed, Nov 18, 2010       D22-20-03 
 JB122SU22XX371215  Civic       2007  11057  17255  Thompson, Gail          Mon, Nov 16, 2010       D22-20-03 
 JG148F1192244BCB7  Insight      2010  22153  24390  Young, Carlos           Mon, Nov 16, 2010       D22-20-05 
 JC131F111T2329A99  CR-V        2004  12844  30995  Nichols, Colleen        Thu, Nov 12, 2010       D22-20-04 
 JB121S12722529AA1  Civic        2010  15095  16455  Morrison, Irene         Tue, Nov 17, 2010       D22-20-07 
 JG148F111Y46X7883  Insight     2008  17737  24390  Tucker, Ann             Sun, Nov 15, 2010       D22-20-02 
 JH151F119WX218995  Odyssey     2006  26490  44825  Romero, Gladys          Sun, Nov 15, 2010       D22-20-08 
