Dealer Name: Zeigler Honda
Address:     2940 Davison Highway
             Sawyer, TN
Dealer ID:   36
Owner:       Zeigler, Martin
Date:        Fri, Nov 19, 2011 thru Thu, Nov 25, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JG148F113347X865X  Insight      2011  23261  24390  Carr, Linda             Sat, Nov 20, 2011       D36-32-04 
 JB127S13834772XC2  Civic        2011  16036  16655  Washington, Jerry       Sun, Nov 21, 2011       D36-32-01 
 JC131F11334772XC4  CR-V         2011  29971  30995  Armstrong, Amber        Sun, Nov 21, 2011       D36-32-06 
 JG148F1103475XBA6  Insight      2011  22030  24390  Webb, Hector            Thu, Nov 25, 2011       D36-32-02 
 JB127S1383473B988  Civic        2011  15192  16655  Carr, Linda             Mon, Nov 22, 2011       D36-32-04 
 JK165F1113475XBBX  Ridgeline    2011  42512  46750  Armstrong, Amber        Sun, Nov 21, 2011       D36-32-06 
 JD136F116347X8662  CR-Z         2011  22810  24705  Washington, Jerry       Fri, Nov 19, 2011       D36-32-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB125G161W1961919  Civic       2006  14610  28505  Washington, Jerry       Sun, Nov 21, 2011       D36-32-01 
 JC131F117V1761921  CR-V        2005  12940  30995  Washington, Jerry       Tue, Nov 23, 2011       D36-32-01 
 JJ162FU11X455X813  Pilot       2007  27602  44970  Washington, Jerry       Sat, Nov 20, 2011       D36-32-01 
 JH154SU15X2572A35  Odyssey     2007  19155  32375  Fleming, Larry          Sun, Nov 21, 2011       D36-32-05 
 JJ16AF1192262A5B7  Pilot       2010  33334  41970  Washington, Jerry       Sat, Nov 20, 2011       D36-32-01 
 JB129S143V115X819  Civic       2005  9526   23055  Carr, Linda             Mon, Nov 22, 2011       D36-32-04 
 JH151F114W2P3B6X1  Odyssey     2006  23178  44825  Washington, Jerry       Fri, Nov 19, 2011       D36-32-01 
 JH153FU13V363B6X3  Odyssey     2005  17970  45825  Fleming, Larry          Wed, Nov 24, 2011       D36-32-05 
