Dealer Name: Top Pick Honda
Address:     2795 Brooklin Ave
             Harrison, SC
Dealer ID:   5
Owner:       Houseman, Jonathan
Date:        Fri, Mar 19, 2011 thru Thu, Mar 25, 2011  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH151F116312X7484  Odyssey      2011  43698  44825  Marshall, Donna         Sat, Mar 20, 2011       D05-05-05 
 JC135F4133126XA16  CR-V         2011  38007  39995  Lynch, Christian        Fri, Mar 19, 2011       D05-05-02 
 JB127S130312296A8  Civic        2011  16120  16655  Neal, Douglas           Sun, Mar 21, 2011       D05-05-06 
 JC131F1133124B8XX  CR-V         2011  29034  30995  Ford, Roger             Mon, Mar 22, 2011       D05-05-08 
 JG148F11531282C42  Insight      2011  23015  24390  Brooks, Herman          Sat, Mar 20, 2011       D05-05-01 
 JB127S13A312185A4  Civic        2011  15529  16655  Marshall, Donna         Thu, Mar 25, 2011       D05-05-05 
 JJ164F4143123A7C6  Pilot        2011  50401  53970  Foster, Leona           Mon, Mar 22, 2011       D05-05-07 
 JH152SU14312X7498  Odyssey      2011  27234  30375  Ford, Roger             Mon, Mar 22, 2011       D05-05-08 
 JH157F312312296CX  Odyssey      2011  43747  45825  Moreno, Tyrone          Tue, Mar 23, 2011       D05-05-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JE141F11AXX13A7B5  Crosstour   2007  23057  37640  Marshall, Donna         Mon, Mar 22, 2011       D05-05-05 
 JJ162FU10231X7487  Pilot       2010  35704  44970  Marshall, Donna         Wed, Mar 24, 2011       D05-05-05 
 JD138FU1AYX882C39  CR-Z        2008  18081  27705  Lynch, Christian        Tue, Mar 23, 2011       D05-05-02 
 JE141F11823382C41  Crosstour   2010  30292  37640  Foster, Leona           Wed, Mar 24, 2011       D05-05-07 
 JH158S413126X7493  Odyssey     2009  29790  41375  Moreno, Tyrone          Thu, Mar 25, 2011       D05-05-03 
 JD137FU15X2471B35  CR-Z        2007  15658  25705  Moreno, Tyrone          Sat, Mar 20, 2011       D05-05-03 
 JB129S144XX3185A7  Civic       2007  14015  23055  Snyder, Norma           Mon, Mar 22, 2011       D05-05-04 
 JH152SU1124PX7499  Odyssey     2010  24480  30375  Moreno, Tyrone          Fri, Mar 19, 2011       D05-05-03 
