Dealer Name: Moosebury Honda
Address:     7343 Washington St
             East Valley, FL
Dealer ID:   37
Owner:       Moosebury, Hank
Date:        Wed, Jan 15, 2015 thru Tue, Jan 21, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X1S12A7X33B2B2  Accord       2015  23070  24089  Pearson, Albert         Fri, Jan 17, 2015       D37-33-05 
 JC133FU107X319X94  CR-V         2015  33188  33995  Pearson, Albert         Fri, Jan 17, 2015       D37-33-05 
 JB129S1447X34C3C6  Civic        2015  23454  23055  Pearson, Albert         Thu, Jan 16, 2015       D37-33-05 
 JH152SU147X319X98  Odyssey      2015  28192  30375  Hudson, Roger           Tue, Jan 21, 2015       D37-33-02 
 JA1X1S1267X34C3XX  Accord       2015  23449  24089  Craig, Terri            Sun, Jan 19, 2015       D37-33-06 
 JC134F31A7X372632  CR-V         2015  29973  31995  Crawford, Katrina       Thu, Jan 16, 2015       D37-33-04 
 JA1X9S4267X35X414  Accord       2015  32503  33089  Pearson, Albert         Sun, Jan 19, 2015       D37-33-05 
 JD137FU147X34C3X6  CR-Z         2015  24281  25705  Gonzales, Maureen       Tue, Jan 21, 2015       D37-33-03 
 JE144F3147X383748  Crosstour    2015  36384  38640  Castro, Jenny           Thu, Jan 16, 2015       D37-33-01 
 JB121S1207X38375X  Civic        2015  15558  16455  Gonzales, Maureen       Mon, Jan 20, 2015       D37-33-03 
 JA113SU337X319XB2  Accord       2015  22267  23480  Craig, Terri            Sun, Jan 19, 2015       D37-33-06 
 JB121S1287X35X424  Civic        2015  15997  16455  Craig, Terri            Thu, Jan 16, 2015       D37-33-06 
 JA1X7S3287X361536  Accord       2015  24379  25089  Hudson, Roger           Sat, Jan 18, 2015       D37-33-02 
 JE144F31A7X34C318  Crosstour    2015  36384  38640  Hudson, Roger           Sat, Jan 18, 2015       D37-33-02 
 JB121S1247X31A42X  Civic        2015  15909  16455  Gonzales, Maureen       Thu, Jan 16, 2015       D37-33-03 
 JB127S1367X31A422  Civic        2015  16535  16655  Hudson, Roger           Tue, Jan 21, 2015       D37-33-02 
 JJ161FU187X31A424  Pilot        2015  42331  42970  Pearson, Albert         Sat, Jan 18, 2015       D37-33-05 
 JB123H15A7X32B536  Civic        2015  27001  27600  Gonzales, Maureen       Thu, Jan 16, 2015       D37-33-03 
 JH155FU127X3X9318  Odyssey      2015  46257  47825  Hudson, Roger           Wed, Jan 15, 2015       D37-33-02 
 JH153FU127X384BAX  Odyssey      2015  42724  45825  Gonzales, Maureen       Tue, Jan 21, 2015       D37-33-03 
 JA1X7S3267X32B542  Accord       2015  24247  25089  Pearson, Albert         Fri, Jan 17, 2015       D37-33-05 
 JE143FU177X34X764  Crosstour    2015  37170  40640  Gonzales, Maureen       Wed, Jan 15, 2015       D37-33-03 
 JB123H15A7X362986  Civic        2015  27145  27600  Gonzales, Maureen       Sat, Jan 18, 2015       D37-33-03 
 JC133FU137X384BA8  CR-V         2015  31959  33995  Craig, Terri            Wed, Jan 15, 2015       D37-33-06 
 JC131F1157X33C66X  CR-V         2015  30674  30995  Hudson, Roger           Thu, Jan 16, 2015       D37-33-02 
 JC131F1177X362992  CR-V         2015  29068  30995  Gonzales, Maureen       Thu, Jan 16, 2015       D37-33-03 
 JB121S1277X33C664  Civic        2015  16701  16455  Crawford, Katrina       Thu, Jan 16, 2015       D37-33-04 
 JA112F1307X31A446  Accord       2015  32522  32930  Gonzales, Maureen       Tue, Jan 21, 2015       D37-33-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
