Dealer Name: Shelly Walker Honda
Address:     8797 Dixon Drive
             New Whales, SC
Dealer ID:   20
Owner:       Walker, Sally
Date:        Sat, Mar 18, 2012 thru Fri, Mar 24, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S1224125C218  Civic        2012  16144  16455  James, Alma             Tue, Mar 21, 2012       D20-01-07 
 JA117S33841218BBX  Accord       2012  22135  23480  Lawson, Tyler           Sun, Mar 19, 2012       D20-01-08 
 JC132FU164125C222  CR-V         2012  30822  31995  Smith, Teresa           Fri, Mar 24, 2012       D20-01-04 
 JA1X1S12141229CC4  Accord       2012  21717  24089  Smith, Teresa           Wed, Mar 22, 2012       D20-01-04 
 JF146S11241229CC6  Fit          2012  14909  16025  Clark, Veronica         Thu, Mar 23, 2012       D20-01-02 
 JA111S1334126X338  Accord       2012  20293  22480  Smith, Teresa           Sat, Mar 18, 2012       D20-01-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JF146S11233P71295  Fit         2011  13180  16025  Simpson, Suzanne        Wed, Mar 22, 2012       D20-01-03 
 JG148F11AY1971297  Insight     2008  14982  24390  Foster, Leah            Sun, Mar 19, 2012       D20-01-05 
 JH152SU172253AB59  Odyssey     2010  22460  30375  James, Alma             Thu, Mar 23, 2012       D20-01-07 
 JA111S1362146X191  Accord      2010  16665  22480  Foster, Leah            Thu, Mar 23, 2012       D20-01-05 
 JE143FU11Y514BC73  Crosstour   2008  36575  40640  Clark, Veronica         Tue, Mar 21, 2012       D20-01-02 
 JE141F118228712A5  Crosstour   2010  27792  37640  Clark, Veronica         Tue, Mar 21, 2012       D20-01-02 
 JB129S1433X45CX87  Civic       2011  19039  23055  Foster, Leah            Sun, Mar 19, 2012       D20-01-05 
 JH157F3144X529A59  Odyssey      2012  42082  45825  Hoffman, Marilyn        Fri, Mar 24, 2012       D20-01-01 
 JC132FU111174BC81  CR-V        2009  20476  31995  Clark, Veronica         Sun, Mar 19, 2012       D20-01-02 
 JH154SU1721118953  Odyssey     2010  23928  32375  Hoffman, Marilyn        Thu, Mar 23, 2012       D20-01-01 
 JH155FU171216X1A5  Odyssey     2009  31468  47825  Hoffman, Marilyn        Fri, Mar 24, 2012       D20-01-01 
 JH152SU17411823C7  Odyssey      2012  27945  30375  James, Alma             Sun, Mar 19, 2012       D20-01-07 
