Dealer Name: Bill Travers Honda
Address:     7043 George Parson Highway
             Grand Traverse, AL
Dealer ID:   21
Owner:       Travers, Bill
Date:        Tue, Apr 16, 2014 thru Mon, Apr 22, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S12A616291C4  Civic        2014  16226  16455  Oliver, Melanie         Mon, Apr 22, 2014       D21-19-02 
 JH155FU106163A2X6  Odyssey      2014  46045  47825  Evans, Dennis           Tue, Apr 16, 2014       D21-19-05 
 JB127S1356165C428  Civic        2014  15887  16655  King, Gwendolyn         Mon, Apr 22, 2014       D21-19-04 
 JJ163F3146163B64X  Pilot        2014  41676  42970  West, Ashley            Thu, Apr 18, 2014       D21-19-07 
 JH151F11261619422  Odyssey      2014  42295  44825  Carroll, Glenn          Mon, Apr 22, 2014       D21-19-01 
 JC131F1136165X864  CR-V         2014  29343  30995  Powell, Jerome          Thu, Apr 18, 2014       D21-19-03 
 JA1X5SU206164C756  Accord       2014  26869  27089  Carroll, Glenn          Fri, Apr 19, 2014       D21-19-01 
 JH153FU1261672A88  Odyssey      2014  43687  45825  Carroll, Glenn          Tue, Apr 16, 2014       D21-19-01 
 JH151F11061672A9X  Odyssey      2014  41381  44825  King, Gwendolyn         Fri, Apr 19, 2014       D21-19-04 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S1373114BC63  Civic       2003  11255  16655  Carroll, Glenn          Wed, Apr 17, 2014       D21-19-01 
 JG148F116534823A5  Insight     2005  20232  24390  King, Gwendolyn         Sat, Apr 20, 2014       D21-19-04 
 JB127S1346X16X187  Civic        2014  16090  16655  Evans, Dennis           Tue, Apr 16, 2014       D21-19-05 
 JC131F112Y284BC69  CR-V        2000  13231  30995  King, Gwendolyn         Sun, Apr 21, 2014       D21-19-04 
 JG148F11034P5CX81  Insight     2003  15897  24390  Oliver, Melanie         Fri, Apr 19, 2014       D21-19-02 
 JE141F1162394BC73  Crosstour   2002  23476  37640  Simpson, Georgia        Fri, Apr 19, 2014       D21-19-08 
 JG148F11A333712A5  Insight     2003  15897  24390  Evans, Dennis           Thu, Apr 18, 2014       D21-19-05 
 JH151F119Y3418947  Odyssey     2000  40140  44825  Powell, Jerome          Tue, Apr 16, 2014       D21-19-03 
 JD137FU1533229A59  CR-Z        2003  17209  25705  Evans, Dennis           Mon, Apr 22, 2014       D21-19-05 
 JA114FU392246X1A1  Accord      2002  21176  33930  Washington, Franklin    Sun, Apr 21, 2014       D21-19-06 
 JD136F115136X7843  CR-Z        2001  12970  24705  West, Ashley            Tue, Apr 16, 2014       D21-19-07 
