Dealer Name: Riverside Honda
Address:     9663 Mason Road
             Granger, AL
Dealer ID:   35
Owner:       Riverside, Francis
Date:        Mon, May 14, 2013 thru Sun, May 20, 2013  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB122SU2852P722B8  Civic        2013  16405  17255  Jones, Kyle             Sun, May 20, 2013       D35-31-01 
 JA1X1S12052P833XX  Accord       2013  22287  24089  Jones, Kyle             Fri, May 18, 2013       D35-31-01 
 JB129S14252P5XXA2  Civic        2013  22187  23055  Anderson, Sean          Sat, May 19, 2013       D35-31-04 
 JH151F11052P19964  Odyssey      2013  42087  44825  Jones, Kyle             Mon, May 14, 2013       D35-31-01 
 JB129S14A52P833X6  Civic        2013  21594  23055  Morris, Tracey          Sat, May 19, 2013       D35-31-05 
 JB127S13852P2AA78  Civic        2013  15597  16655  Lambert, Patsy          Sun, May 20, 2013       D35-31-03 
 JH15AS11352P722XX  Odyssey      2013  26894  29375  Morris, Tracey          Fri, May 18, 2013       D35-31-05 
 JH153FU1552P83312  Odyssey      2013  42780  45825  Fox, Alvin              Mon, May 14, 2013       D35-31-06 
 JH15AS11552P2AA84  Odyssey      2013  27946  29375  Morris, Tracey          Thu, May 17, 2013       D35-31-05 
 JD137FU1A52P19976  CR-Z         2013  24005  25705  Jones, Kyle             Sat, May 19, 2013       D35-31-01 
 JB127S13052P2AA88  Civic        2013  15683  16655  Jones, Kyle             Wed, May 16, 2013       D35-31-01 
 JA111S13952P8332X  Accord       2013  20955  22480  Jimenez, Alfred         Wed, May 16, 2013       D35-31-02 
 JB121S12352P3BBA2  Civic        2013  15502  16455  Morris, Tracey          Fri, May 18, 2013       D35-31-05 
 JA111S13352P83324  Accord       2013  21302  22480  Jimenez, Alfred         Fri, May 18, 2013       D35-31-02 
 JH153FU1352P4CCB6  Odyssey      2013  42780  45825  Morris, Tracey          Sat, May 19, 2013       D35-31-05 
 JB127S13052P19988  Civic        2013  16463  16655  Lambert, Patsy          Wed, May 16, 2013       D35-31-03 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JE141F1191464C7A3  Crosstour   2009  22584  37640  Jones, Kyle             Tue, May 15, 2013       D35-31-01 
 JB121S1232124C7A5  Civic       2010  10975  16455  Lambert, Patsy          Thu, May 17, 2013       D35-31-03 
 JH153FU1A25183B17  Odyssey     2010  29472  45825  Jimenez, Alfred         Sat, May 19, 2013       D35-31-02 
 JC132FU142X983B19  CR-V        2010  21200  31995  Lambert, Patsy          Mon, May 14, 2013       D35-31-03 
 JH153FU152484C7B1  Odyssey     2010  28643  45825  Fox, Alvin              Sat, May 19, 2013       D35-31-06 
 JG148F117231X8373  Insight     2010  16196  24390  Jimenez, Alfred         Tue, May 15, 2013       D35-31-02 
 JH155FU17Y4572A15  Odyssey     2008  24990  47825  Jimenez, Alfred         Wed, May 16, 2013       D35-31-02 
 JJ162FU1A313619X7  Pilot       2011  33338  44970  Anderson, Sean          Thu, May 17, 2013       D35-31-04 
 JH153FU1811572A19  Odyssey     2009  28411  45825  Morris, Tracey          Wed, May 16, 2013       D35-31-05 
 JH152SU141394C7C1  Odyssey     2009  18832  30375  Anderson, Sean          Sat, May 19, 2013       D35-31-04 
 JB121S1272424C7C3  Civic       2010  10975  16455  Lambert, Patsy          Tue, May 15, 2013       D35-31-03 
 JH156S318Y34X8385  Odyssey     2008  15828  30375  Morris, Tracey          Sun, May 20, 2013       D35-31-05 
 JH156S31A14772A27  Odyssey     2009  18225  30375  Jones, Kyle             Sat, May 19, 2013       D35-31-01 
 JB127S1364514C7C9  Civic       2012  13864  16655  Lambert, Patsy          Sun, May 20, 2013       D35-31-03 
 JH159F4161265X811  Odyssey     2009  34095  56825  Jones, Kyle             Sat, May 19, 2013       D35-31-01 
 JH157F3184X4X8393  Odyssey     2012  37665  45825  Morris, Tracey          Mon, May 14, 2013       D35-31-05 
