Dealer Name: Kaplan Honda
Address:     1605 Nebraska Blvd
             East Valley, FL
Dealer ID:   38
Owner:       Kaplan, Edward
Date:        Tue, Jun 11, 2014 thru Mon, Jun 17, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC133FU1662419C28  CR-V         2014  32103  33995  Murphy, Roger           Fri, Jun 14, 2014       D38-34-01 
 JC133FU1762419C3X  Accord       2014  23864  24089  Alvarez, Bill           Fri, Jun 14, 2014       D38-34-02 
 JH153FU1362472592  Odyssey      2014  42286  45825  Alvarez, Bill           Fri, Jun 14, 2014       D38-34-02 
 JH151F11A62419C34  Odyssey      2014  40238  44825  Rice, Ruth              Sat, Jun 15, 2014       D38-34-06 
 JE143FU166244C266  Crosstour    2014  37801  40640  Murphy, Roger           Sat, Jun 15, 2014       D38-34-01 
 JH15AS1136243B158  Odyssey      2014  29215  29375  Murphy, Roger           Wed, Jun 12, 2014       D38-34-01 
 JB129S1456245X38X  Civic        2014  22877  23055  Lee, Jason              Sun, Jun 16, 2014       D38-34-03 
 JB127S136624725A2  Civic        2014  16765  16655  Alvarez, Bill           Mon, Jun 17, 2014       D38-34-02 
 JB128SU356242AX54  Civic        2014  17529  17455  Murphy, Roger           Wed, Jun 12, 2014       D38-34-01 
 JH152SU16624X8B36  Odyssey      2014  28460  30375  Henry, Courtney         Wed, Jun 12, 2014       D38-34-05 
 JG149FU1A6242AX58  Insight      2014  25046  25190  Murphy, Roger           Wed, Jun 12, 2014       D38-34-01 
 JA1X3SU2662419C5X  Accord       2014  23260  25089  Rice, Ruth              Thu, Jun 13, 2014       D38-34-06 
 JB123H152624614A2  Civic        2014  27502  27600  Rice, Ruth              Wed, Jun 12, 2014       D38-34-06 
 JE141F1186242AX64  Crosstour    2014  36805  37640  Henry, Courtney         Sun, Jun 16, 2014       D38-34-05 
 JE145F4126243B176  Crosstour    2014  43736  46640  Rice, Ruth              Fri, Jun 14, 2014       D38-34-06 
 JA1X4FU266245X398  Accord       2014  31262  34030  Murphy, Roger           Mon, Jun 17, 2014       D38-34-01 
 JC131F112624725CX  CR-V         2014  28864  30995  Murphy, Roger           Sun, Jun 16, 2014       D38-34-01 
 JH155FU18624614B2  Odyssey      2014  46532  47825  Rice, Ruth              Wed, Jun 12, 2014       D38-34-06 
 JB121S1286244C294  Civic        2014  16834  16455  Rice, Ruth              Wed, Jun 12, 2014       D38-34-06 
 JC134F3116242AX76  CR-V         2014  31908  31995  Rice, Ruth              Tue, Jun 11, 2014       D38-34-06 
 JK166FU19624614B8  Ridgeline    2014  46460  47750  Rice, Ruth              Fri, Jun 14, 2014       D38-34-06 
 JB121S12262419C7X  Civic        2014  16574  16455  Rice, Ruth              Mon, Jun 17, 2014       D38-34-06 
 JB129S1486243B192  Civic        2014  21319  23055  Henry, Courtney         Thu, Jun 13, 2014       D38-34-05 
 JD137FU1962483614  CR-Z         2014  25673  25705  Alvarez, Darrell        Sun, Jun 16, 2014       D38-34-04 
 JH155FU136244C2A6  Odyssey      2014  47019  47825  Murphy, Roger           Fri, Jun 14, 2014       D38-34-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JJ16AF1192444C851  Pilot       2002  26160  41970  Alvarez, Darrell        Sun, Jun 16, 2014       D38-34-04 
 JE141F1193494C853  Crosstour   2003  25063  37640  Rice, Ruth              Mon, Jun 17, 2014       D38-34-06 
 JH152SU103273B745  Odyssey     2003  19728  30375  Murphy, Roger           Sun, Jun 16, 2014       D38-34-01 
 JG148F11935P5X967  Insight     2003  16344  24390  Alvarez, Darrell        Wed, Jun 12, 2014       D38-34-04 
 JC135F4166X219529  CR-V         2014  37008  39995  Lee, Jason              Wed, Jun 12, 2014       D38-34-03 
 JH153FU163443B751  Odyssey     2003  28783  45825  Lee, Jason              Mon, Jun 17, 2014       D38-34-03 
 JC132FU152X483CA3  CR-V        2002  19976  31995  Alvarez, Darrell        Sat, Jun 15, 2014       D38-34-04 
 JH153FU113495X975  Odyssey     2003  28783  45825  Murphy, Roger           Fri, Jun 14, 2014       D38-34-01 
 JH153FU1A3335X977  Odyssey     2003  29616  45825  Henry, Courtney         Sat, Jun 15, 2014       D38-34-05 
 JH153FU1725P61A89  Odyssey     2002  28551  45825  Alvarez, Bill           Wed, Jun 12, 2014       D38-34-02 
 JB121S12251261A91  Civic       2005  14057  16455  Alvarez, Bill           Thu, Jun 13, 2014       D38-34-02 
 JH153FU132X32A653  Odyssey     2002  28551  45825  Lee, Jason              Sat, Jun 15, 2014       D38-34-03 
 JD136F113333X8435  CR-Z        2003  22765  24705  Alvarez, Bill           Sun, Jun 16, 2014       D38-34-02 
 JK165F1141454C877  Ridgeline   2001  23375  46750  Rice, Ruth              Thu, Jun 13, 2014       D38-34-06 
 JG148F1123173B769  Insight     2003  16344  24390  Alvarez, Bill           Sun, Jun 16, 2014       D38-34-02 
