Dealer Name: Bill Travers Honda
Address:     7043 George Parson Highway
             Grand Traverse, AL
Dealer ID:   21
Owner:       Travers, Bill
Date:        Tue, Jun 11, 2014 thru Mon, Jun 17, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD136F1126244B314  CR-Z         2014  24068  24705  Washington, Franklin    Mon, Jun 17, 2014       D21-19-06 
 JH158S41A62482756  Odyssey      2014  38047  41375  Powell, Jerome          Sat, Jun 15, 2014       D21-19-03 
 JA1X3SU2A62418XB8  Accord       2014  24039  25089  West, Ashley            Wed, Jun 12, 2014       D21-19-07 
 JB125G1696243B64X  Civic        2014  26464  28505  West, Ashley            Sat, Jun 15, 2014       D21-19-07 
 JB121S1216244C752  Civic        2014  15879  16455  King, Gwendolyn         Thu, Jun 13, 2014       D21-19-04 
 JH152SU176244C754  Odyssey      2014  30024  30375  Carroll, Glenn          Mon, Jun 17, 2014       D21-19-01 
 JB127S13862472A86  Civic        2014  16501  16655  Evans, Dennis           Sat, Jun 15, 2014       D21-19-05 
 JA115SU306245X868  Accord       2014  24929  25480  Carroll, Glenn          Tue, Jun 11, 2014       D21-19-01 
 JE142FU1062472A9X  Crosstour    2014  36376  38640  Evans, Dennis           Thu, Jun 13, 2014       D21-19-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH156S31843771293  Odyssey     2004  22790  30375  Carroll, Glenn          Thu, Jun 13, 2014       D21-19-01 
 JJ161FU181425CX75  Pilot       2001  21485  42970  King, Gwendolyn         Sun, Jun 16, 2014       D21-19-04 
 JC134F3142116X187  CR-V        2002  19332  31995  West, Ashley            Thu, Jun 13, 2014       D21-19-07 
 JB128SU3225PX7829  Civic       2002  10961  17455  Washington, Franklin    Sat, Jun 15, 2014       D21-19-06 
 JC134F3162X6X7831  CR-V        2002  19976  31995  Evans, Dennis           Thu, Jun 13, 2014       D21-19-05 
 JC133FU1A32P4BC73  CR-V        2003  22044  33995  Evans, Dennis           Tue, Jun 11, 2014       D21-19-05 
 JC135F41A54P823B5  CR-V        2005  33124  39995  Powell, Jerome          Wed, Jun 12, 2014       D21-19-03 
 JJ162FU144X6712A7  Pilot       2004  33503  44970  Oliver, Melanie         Wed, Jun 12, 2014       D21-19-02 
 JD136F110239X7839  CR-Z        2002  14958  24705  Evans, Dennis           Wed, Jun 12, 2014       D21-19-05 
 JC134F31132818951  CR-V        2003  21348  31995  Washington, Franklin    Sun, Jun 16, 2014       D21-19-06 
 JH154SU13531712B3  Odyssey     2005  26952  32375  Carroll, Glenn          Wed, Jun 12, 2014       D21-19-01 
