Dealer Name: Honda Pro
Address:     923 Green St
             Brookland, GA
Dealer ID:   27
Owner:       Palmer, John
Date:        Thu, Feb 19, 2010 thru Wed, Feb 25, 2010  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC131F1152X871682  CR-V         2010  29755  30995  Hill, Rita              Fri, Feb 20, 2010       D27-24-01 
 JA11AF4272X85C464  Accord       2010  37827  42030  Scott, Samuel           Sat, Feb 21, 2010       D27-24-06 
 JB125G1612X8X7C16  Civic        2010  26794  28505  Perkins, Pearl          Wed, Feb 25, 2010       D27-24-03 
 JB121S12A2X818X28  Civic        2010  15138  16455  Scott, Samuel           Sat, Feb 21, 2010       D27-24-06 
 JB127S1322X8X7C2X  Civic        2010  14656  16655  Howard, Samantha        Mon, Feb 23, 2010       D27-24-05 
 JB122SU262X8827A2  Civic        2010  16478  17255  Scott, Samuel           Fri, Feb 20, 2010       D27-24-06 
 JB127S1352X86X584  Civic        2010  14989  16655  Shelton, Regina         Fri, Feb 20, 2010       D27-24-02 
 JD136F1152X85C476  CR-Z         2010  23346  24705  Perkins, Pearl          Tue, Feb 24, 2010       D27-24-03 
 JC131F1142X85C478  CR-V         2010  27740  30995  Hill, Rita              Mon, Feb 23, 2010       D27-24-01 
 JB121S1222X86X59X  Civic        2010  15138  16455  Perkins, Pearl          Sat, Feb 21, 2010       D27-24-03 
 JE143FU162X86X592  Crosstour    2010  37795  40640  Hill, Rita              Tue, Feb 24, 2010       D27-24-01 
 JH154SU162X85C484  Odyssey      2010  29461  32375  Scott, Samuel           Sun, Feb 22, 2010       D27-24-06 
 JA111S13A2X818X46  Accord       2010  21018  22480  Hill, Rita              Sun, Feb 22, 2010       D27-24-01 
 JA1X9S4292X84B378  Accord       2010  30607  33089  Scott, Samuel           Tue, Feb 24, 2010       D27-24-06 
 JB121S1202X86X5AX  Civic        2010  15467  16455  Wright, Marion          Thu, Feb 19, 2010       D27-24-04 
 JB127S1322X86X5A2  Civic        2010  14989  16655  Howard, Samantha        Tue, Feb 24, 2010       D27-24-05 
 JD136F1122X86X5A4  CR-Z         2010  23099  24705  Shelton, Regina         Wed, Feb 25, 2010       D27-24-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JK165F110WX94BX13  Ridgeline   2006  28566  46750  Wright, Marion          Sun, Feb 22, 2010       D27-24-04 
 JE142FU19X3118AB5  Crosstour   2007  24441  38640  Wright, Marion          Sun, Feb 22, 2010       D27-24-04 
 JH151F110X1P82457  Odyssey     2007  29198  44825  Shelton, Regina         Wed, Feb 25, 2010       D27-24-02 
 JC131F111V1471349  CR-V        2005  15799  30995  Scott, Samuel           Tue, Feb 24, 2010       D27-24-06 
 JH155FU14W4518B21  Odyssey     2006  29233  47825  Perkins, Pearl          Thu, Feb 19, 2010       D27-24-03 
 JG148F1101X682593  Insight     2009  19755  24390  Howard, Samantha        Wed, Feb 25, 2010       D27-24-05 
 JH154SU10W4329C35  Odyssey     2006  28530  32375  Hill, Rita              Wed, Feb 25, 2010       D27-24-01 
 JB127S131X1718B27  Civic       2007  10662  16655  Wright, Marion          Sun, Feb 22, 2010       D27-24-04 
 JH154SU16V1371489  Odyssey     2005  16524  32375  Wright, Marion          Tue, Feb 24, 2010       D27-24-04 
 JF146S116W374B161  Fit         2006  9210   16025  Shelton, Regina         Tue, Feb 24, 2010       D27-24-02 
 JB123H154W5P825A3  Civic       2006  16693  27600  Scott, Samuel           Tue, Feb 24, 2010       D27-24-06 
 JD136F111X4P3AX55  CR-Z        2007  15523  24705  Hill, Rita              Mon, Feb 23, 2010       D27-24-01 
