Dealer Name: Bill Travers Honda
Address:     7043 George Parson Highway
             Grand Traverse, AL
Dealer ID:   21
Owner:       Travers, Bill
Date:        Thu, Feb 19, 2010 thru Wed, Feb 25, 2010  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA114FU392X8X7A52  Accord       2010  30876  33930  Washington, Franklin    Sun, Feb 22, 2010       D21-19-06 
 JC135F41A2X8X7A54  CR-V         2010  35995  39995  Evans, Dennis           Sun, Feb 22, 2010       D21-19-05 
 JA1X1S1282X83AX86  Accord       2010  23004  24089  Oliver, Melanie         Wed, Feb 25, 2010       D21-19-02 
 JA111S1302X8714C8  Accord       2010  20344  22480  Simpson, Georgia        Thu, Feb 19, 2010       D21-19-08 
 JH156S3162X8714XX  Odyssey      2010  27185  30375  West, Ashley            Fri, Feb 20, 2010       D21-19-07 
 JD136F1142X83AX92  CR-Z         2010  22605  24705  Carroll, Glenn          Tue, Feb 24, 2010       D21-19-01 
 JA1X2F1292X818B74  Accord       2010  30552  33030  King, Gwendolyn         Thu, Feb 19, 2010       D21-19-04 
 JB128SU372X882516  Civic        2010  15534  17455  West, Ashley            Wed, Feb 25, 2010       D21-19-07 
 JC132FU132X829C88  CR-V         2010  30875  31995  Powell, Jerome          Sat, Feb 21, 2010       D21-19-03 
 JB126GU6A2X818B8X  Civic        2010  26521  29305  Simpson, Georgia        Wed, Feb 25, 2010       D21-19-08 
 JA113SU312X86X3X2  Accord       2010  22775  23480  West, Ashley            Sun, Feb 22, 2010       D21-19-07 
 JD139F3182X882524  CR-Z         2010  24162  25705  West, Ashley            Wed, Feb 25, 2010       D21-19-07 
 JH156S3102X8X7A76  Odyssey      2010  28552  30375  King, Gwendolyn         Mon, Feb 23, 2010       D21-19-04 
 JH154SU152X83AXA8  Odyssey      2010  29946  32375  West, Ashley            Fri, Feb 20, 2010       D21-19-07 
 JC131F1152X85C2XX  CR-V         2010  29755  30995  Carroll, Glenn          Sat, Feb 21, 2010       D21-19-01 
 JH153FU162X818B92  Odyssey      2010  42159  45825  Washington, Franklin    Wed, Feb 25, 2010       D21-19-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JG148F11AYX83AB63  Insight     2008  17398  24390  Washington, Franklin    Sun, Feb 22, 2010       D21-19-06 
 JB127S130X3629A55  Civic       2007  10662  16655  Oliver, Melanie         Fri, Feb 20, 2010       D21-19-02 
 JJ163F318W44712A7  Pilot       2006  24531  42970  West, Ashley            Tue, Feb 24, 2010       D21-19-07 
 JE142FU16Y253AB69  Crosstour   2008  27658  38640  Evans, Dennis           Wed, Feb 25, 2010       D21-19-05 
 JA111S138W38823C1  Accord      2006  13519  22480  Oliver, Melanie         Sun, Feb 22, 2010       D21-19-02 
 JC132FU1AT484BC83  CR-V        2004  12348  31995  Evans, Dennis           Thu, Feb 19, 2010       D21-19-05 
 JE142FU19XX6X7845  Crosstour   2007  24441  38640  King, Gwendolyn         Fri, Feb 20, 2010       D21-19-04 
 JH151F117X423AB77  Odyssey     2007  29198  44825  Carroll, Glenn          Fri, Feb 20, 2010       D21-19-01 
 JA111S1372X329A69  Accord       2010  20548  22480  King, Gwendolyn         Mon, Feb 23, 2010       D21-19-04 
 JH155FU13Y2329A71  Odyssey     2008  34938  47825  Carroll, Glenn          Sun, Feb 22, 2010       D21-19-01 
 JC134F313V296X1B3  CR-V        2005  15547  31995  Oliver, Melanie         Fri, Feb 20, 2010       D21-19-02 
 JB129S140X24X7855  Civic       2007  14874  23055  Powell, Jerome          Wed, Feb 25, 2010       D21-19-03 
 JH151F113X375CXA7  Odyssey     2007  28400  44825  Evans, Dennis           Tue, Feb 24, 2010       D21-19-05 
