Dealer Name: Moosebury Honda
Address:     7343 Washington St
             East Valley, FL
Dealer ID:   37
Owner:       Moosebury, Hank
Date:        Sat, Jun 10, 2012 thru Fri, Jun 16, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA117S33A4245XC98  Accord       2012  21537  23480  Gonzales, Maureen       Wed, Jun 14, 2012       D37-33-03 
 JH158S4104244CB9X  Odyssey      2012  40570  41375  Hudson, Roger           Sun, Jun 11, 2012       D37-33-02 
 JA116FU304244CB92  Accord       2012  33651  35930  Craig, Terri            Fri, Jun 16, 2012       D37-33-06 
 JE145F413424721C4  Crosstour    2012  42145  46640  Gonzales, Maureen       Tue, Jun 13, 2012       D37-33-03 
 JB121S121424X8756  Civic        2012  16397  16455  Castro, Jenny           Fri, Jun 16, 2012       D37-33-01 
 JE141F11A42461XB8  Crosstour    2012  33900  37640  Castro, Jenny           Fri, Jun 16, 2012       D37-33-01 
 JH151F1174243BA9X  Odyssey      2012  40521  44825  Hudson, Roger           Mon, Jun 12, 2012       D37-33-02 
 JB127S13642419872  Civic        2012  16506  16655  Hudson, Roger           Wed, Jun 14, 2012       D37-33-02 
 JA114FU334243BA94  Accord       2012  31285  33930  Hudson, Roger           Tue, Jun 13, 2012       D37-33-02 
 JE141F11942461XC6  Crosstour    2012  33900  37640  Craig, Terri            Wed, Jun 14, 2012       D37-33-06 
 JB127S132424721X8  Civic        2012  15993  16655  Pearson, Albert         Sun, Jun 11, 2012       D37-33-05 
 JC134F3154244CBBX  CR-V         2012  30660  31995  Castro, Jenny           Tue, Jun 13, 2012       D37-33-01 
 JB121S1294245XCC2  Civic        2012  15045  16455  Pearson, Albert         Fri, Jun 16, 2012       D37-33-05 
 JH155FU1A42461XX4  Odyssey      2012  45619  47825  Crawford, Katrina       Tue, Jun 13, 2012       D37-33-04 
 JB127S1374245XCC6  Civic        2012  16420  16655  Hudson, Roger           Sat, Jun 10, 2012       D37-33-02 
 JB127S131424X8778  Civic        2012  15907  16655  Castro, Jenny           Tue, Jun 13, 2012       D37-33-01 
 JB127S13642461X1X  Civic        2012  16164  16655  Hudson, Roger           Sun, Jun 11, 2012       D37-33-02 
 JA111S13442461X12  Accord       2012  20980  22480  Pearson, Albert         Thu, Jun 15, 2012       D37-33-05 
 JB129S14742461X14  Civic        2012  22564  23055  Gonzales, Maureen       Sat, Jun 10, 2012       D37-33-03 
 JG148F118424X8786  Insight      2012  23225  24390  Hudson, Roger           Thu, Jun 15, 2012       D37-33-02 
 JA1X3SU2A4245XCX8  Accord       2012  23368  25089  Crawford, Katrina       Mon, Jun 12, 2012       D37-33-04 
 JB127S139424198AX  Civic        2012  15822  16655  Hudson, Roger           Sun, Jun 11, 2012       D37-33-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH155FU18XX35X8C9  Odyssey     2007  24871  47825  Pearson, Albert         Mon, Jun 12, 2012       D37-33-05 
 JB123H154Y153B6B1  Civic       2008  16972  27600  Craig, Terri            Fri, Jun 16, 2012       D37-33-06 
 JB129S1491375X8X3  Civic       2009  14755  23055  Castro, Jenny           Sun, Jun 11, 2012       D37-33-01 
 JJ162FU1324P5X8X5  Pilot       2010  33173  44970  Craig, Terri            Mon, Jun 12, 2012       D37-33-06 
 JB127S1343445X8X7  Civic       2011  13855  16655  Hudson, Roger           Fri, Jun 16, 2012       D37-33-02 
 JC134F31A1255X8X9  CR-V        2009  21052  31995  Crawford, Katrina       Wed, Jun 14, 2012       D37-33-04 
 JH151F11A13783B41  Odyssey     2009  28688  44825  Craig, Terri            Tue, Jun 13, 2012       D37-33-06 
 JB121S12413361923  Civic       2009  10827  16455  Pearson, Albert         Tue, Jun 13, 2012       D37-33-05 
 JG148F11241483B45  Insight      2012  22683  24390  Pearson, Albert         Thu, Jun 15, 2012       D37-33-05 
 JB127S13A4X95X817  Civic        2012  15683  16655  Pearson, Albert         Sun, Jun 11, 2012       D37-33-05 
 JG148F1183162A5B9  Insight     2011  20120  24390  Hudson, Roger           Fri, Jun 16, 2012       D37-33-02 
 JB127S136X11X83A1  Civic       2007  8507   16655  Pearson, Albert         Fri, Jun 16, 2012       D37-33-05 
 JH154SU1623972A43  Odyssey     2010  23472  32375  Crawford, Katrina       Thu, Jun 15, 2012       D37-33-04 
 JB121S12AYX672A45  Civic       2008  10062  16455  Gonzales, Maureen       Wed, Jun 14, 2012       D37-33-03 
 JE144F31A11783B57  Crosstour   2009  25425  38640  Hudson, Roger           Fri, Jun 16, 2012       D37-33-02 
 JB125G1671422A5C9  Civic       2009  18756  28505  Hudson, Roger           Wed, Jun 14, 2012       D37-33-02 
 JG148F111Y48X8411  Insight     2008  14499  24390  Castro, Jenny           Fri, Jun 16, 2012       D37-33-01 
 JB127S1393164C853  Civic       2011  13855  16655  Crawford, Katrina       Sun, Jun 11, 2012       D37-33-04 
 JD136F1141113B745  CR-Z        2009  15811  24705  Castro, Jenny           Thu, Jun 15, 2012       D37-33-01 
 JH153FU1122872B87  Odyssey     2010  33800  45825  Hudson, Roger           Fri, Jun 16, 2012       D37-33-02 
 JB127S1323X372B89  Civic       2011  13684  16655  Hudson, Roger           Thu, Jun 15, 2012       D37-33-02 
 JH15AS1161443B751  Odyssey     2009  18800  29375  Hudson, Roger           Tue, Jun 13, 2012       D37-33-02 
 JH152SU1313272B93  Odyssey     2009  19986  30375  Pearson, Albert         Tue, Jun 13, 2012       D37-33-05 
 JG148F1121174C865  Insight     2009  15609  24390  Castro, Jenny           Wed, Jun 14, 2012       D37-33-01 
 JH156S3101X919537  Odyssey     2009  19440  30375  Pearson, Albert         Fri, Jun 16, 2012       D37-33-05 
 JH155FU11331X8429  Odyssey     2011  39102  47825  Castro, Jenny           Fri, Jun 16, 2012       D37-33-01 
 JA111S131117X8431  Accord      2009  14791  22480  Castro, Jenny           Tue, Jun 13, 2012       D37-33-01 
 JG148F115W3372BA3  Insight     2006  10197  24390  Hudson, Roger           Sat, Jun 10, 2012       D37-33-02 
 JH155FU1812219545  Odyssey     2009  31468  47825  Castro, Jenny           Fri, Jun 16, 2012       D37-33-01 
 JH155FU171222A657  Odyssey     2009  31468  47825  Gonzales, Maureen       Wed, Jun 14, 2012       D37-33-03 
 JH151F1101195X989  Odyssey     2009  29494  44825  Hudson, Roger           Fri, Jun 16, 2012       D37-33-02 
 JD137FU18Y12X8441  CR-Z        2008  15288  25705  Hudson, Roger           Thu, Jun 15, 2012       D37-33-02 
