Dealer Name: Value Honda
Address:     6846 Harrison Ave
             West Junction, AL
Dealer ID:   7
Owner:       Walker, Shelly
Date:        Wed, Apr 23, 2015 thru Tue, Apr 29, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC131F11571729892  CR-V         2015  28908  30995  Soto, Victor            Tue, Apr 29, 2015       D07-07-07 
 JA1X1S1277174BAB4  Accord       2015  24205  24089  Chavez, Joy             Mon, Apr 28, 2015       D07-07-05 
 JD136F112717X7676  CR-Z         2015  24280  24705  Schmidt, Phillip        Fri, Apr 25, 2015       D07-07-01 
 JG148F1127173A9A8  Insight      2015  22835  24390  Patterson, Hilda        Mon, Apr 28, 2015       D07-07-08 
 JJ162FU107171879X  Pilot        2015  43790  44970  Chavez, Joy             Mon, Apr 28, 2015       D07-07-05 
 JH154SU157173A9B2  Odyssey      2015  31322  32375  Caldwell, Wade          Mon, Apr 28, 2015       D07-07-04 
 JB121S1287175CBX4  Civic        2015  16525  16455  Soto, Victor            Sat, Apr 26, 2015       D07-07-07 
 JE144F3187173A9B6  Crosstour    2015  37776  38640  Chavez, Joy             Mon, Apr 28, 2015       D07-07-05 
 JB127S1317174BAC8  Civic        2015  16179  16655  Meyer, Vincent          Fri, Apr 25, 2015       D07-07-03 
 JD138FU187173A9CX  CR-Z         2015  27100  27705  Green, Francis          Sun, Apr 27, 2015       D07-07-02 
 JC131F1117173A9C2  CR-V         2015  30835  30995  Green, Francis          Tue, Apr 29, 2015       D07-07-02 
 JH153FU107174BAX4  Odyssey      2015  41785  45825  Green, Francis          Sun, Apr 27, 2015       D07-07-02 
 JH15AS113717X7696  Odyssey      2015  27602  29375  Caldwell, Wade          Tue, Apr 29, 2015       D07-07-04 
 JB129S1467176XC28  Civic        2015  21762  23055  Green, Francis          Thu, Apr 24, 2015       D07-07-02 
 JA111S1387176XC3X  Accord       2015  20890  22480  Mills, Naomi            Wed, Apr 23, 2015       D07-07-06 
 JD138FU1671771X42  CR-Z         2015  25514  27705  Chavez, Joy             Sat, Apr 26, 2015       D07-07-05 
 JB129S1417176XC34  Civic        2015  22245  23055  Mills, Naomi            Sat, Apr 26, 2015       D07-07-06 
 JB121S127717187B6  Civic        2015  16788  16455  Mills, Naomi            Sat, Apr 26, 2015       D07-07-06 
 JB127S1317173A9X8  Civic        2015  15735  16655  Soto, Victor            Tue, Apr 29, 2015       D07-07-07 
 JE141F1147175CC6X  Crosstour    2015  36632  37640  Patterson, Hilda        Sat, Apr 26, 2015       D07-07-08 
 JB125G16871718822  Civic        2015  28592  28505  Schmidt, Phillip        Sat, Apr 26, 2015       D07-07-01 
 JG148F11371782294  Insight      2015  22453  24390  Mills, Naomi            Tue, Apr 29, 2015       D07-07-06 
 JA1X1S1227174BB56  Accord       2015  23701  24089  Mills, Naomi            Sat, Apr 26, 2015       D07-07-06 
 JB129S14171718828  Civic        2015  23212  23055  Green, Francis          Tue, Apr 29, 2015       D07-07-02 
 JB122SU247171883X  Civic        2015  16266  17255  Schmidt, Phillip        Sun, Apr 27, 2015       D07-07-01 
 JB127S13771718832  Civic        2015  16179  16655  Green, Francis          Wed, Apr 23, 2015       D07-07-02 
 JB127S13071718834  Civic        2015  16090  16655  Schmidt, Phillip        Mon, Apr 28, 2015       D07-07-01 
 JB127S1337173AA56  Civic        2015  16713  16655  Mills, Naomi            Tue, Apr 29, 2015       D07-07-06 
 JA111S1377175CC78  Accord       2015  20772  22480  Schmidt, Phillip        Fri, Apr 25, 2015       D07-07-01 
 JB123H150717X773X  Civic        2015  27863  27600  Meyer, Vincent          Tue, Apr 29, 2015       D07-07-03 
 JE143FU15717822B2  Crosstour    2015  36753  40640  Schmidt, Phillip        Thu, Apr 24, 2015       D07-07-01 
 JH153FU12717822B4  Odyssey      2015  44133  45825  Chavez, Joy             Wed, Apr 23, 2015       D07-07-05 
 JB129S1457175CC86  Civic        2015  22124  23055  Chavez, Joy             Wed, Apr 23, 2015       D07-07-05 
 JA1X1S1217174BB78  Accord       2015  23575  24089  Caldwell, Wade          Wed, Apr 23, 2015       D07-07-04 
 JK167FU147172996X  Ridgeline    2015  49094  49750  Schmidt, Phillip        Sat, Apr 26, 2015       D07-07-01 
 JC131F11471718852  CR-V         2015  28586  30995  Green, Francis          Sun, Apr 27, 2015       D07-07-02 
 JB121S12571718854  Civic        2015  15470  16455  Meyer, Vincent          Mon, Apr 28, 2015       D07-07-03 
 JC131F113717X7746  CR-V         2015  29711  30995  Caldwell, Wade          Fri, Apr 25, 2015       D07-07-04 
 JB121S126717822C8  Civic        2015  15997  16455  Schmidt, Phillip        Thu, Apr 24, 2015       D07-07-01 
 JB127S1327176XXBX  Civic        2015  15913  16655  Green, Francis          Sun, Apr 27, 2015       D07-07-02 
 JD14AF415717822X2  CR-Z         2015  32914  33705  Caldwell, Wade          Thu, Apr 24, 2015       D07-07-04 
 JH151F1107173AA84  Odyssey      2015  42963  44825  Green, Francis          Wed, Apr 23, 2015       D07-07-02 
 JB129S1487173AA86  Civic        2015  22729  23055  Schmidt, Phillip        Wed, Apr 23, 2015       D07-07-01 
 JB121S12571718868  Civic        2015  16261  16455  Patterson, Hilda        Fri, Apr 25, 2015       D07-07-08 
 JB124HU597178221X  Civic        2015  27310  28400  Soto, Victor            Thu, Apr 24, 2015       D07-07-07 
 JB127S1357175CCB2  Civic        2015  15735  16655  Green, Francis          Thu, Apr 24, 2015       D07-07-02 
 JC133FU147176XXC4  CR-V         2015  33539  33995  Patterson, Hilda        Thu, Apr 24, 2015       D07-07-08 
 JG148F11A7175CCB6  Insight      2015  22835  24390  Green, Francis          Sun, Apr 27, 2015       D07-07-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
