Dealer Name: City Honda
Address:     9489 Ford Parkwark
             Brookland, GA
Dealer ID:   25
Owner:       Porter, Barbara
Date:        Wed, Apr 23, 2015 thru Tue, Apr 29, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH159F41571772C1X  Odyssey      2015  54183  56825  Mcdonald, Eduardo       Thu, Apr 24, 2015       D25-22-05 
 JE141F11871772C12  Crosstour    2015  35857  37640  Mcdonald, Eduardo       Fri, Apr 25, 2015       D25-22-05 
 JB127S133717X8574  Civic        2015  16002  16655  Mcdonald, Eduardo       Fri, Apr 25, 2015       D25-22-05 
 JC131F11571783X26  CR-V         2015  28908  30995  Fuller, Jacob           Sat, Apr 26, 2015       D25-22-02 
 JB129S1497174C9B8  Civic        2015  22245  23055  Sullivan, Hazel         Fri, Apr 25, 2015       D25-22-06 
 JG148F11871772C2X  Insight      2015  23856  24390  Fuller, Jacob           Fri, Apr 25, 2015       D25-22-02 
 JJ163F316717X8582  Pilot        2015  40126  42970  Sullivan, Hazel         Thu, Apr 24, 2015       D25-22-06 
 JA1X3SU2371772C24  Accord       2015  23199  25089  Fuller, Jacob           Mon, Apr 28, 2015       D25-22-02 
 JB129S1417173B8B6  Civic        2015  21399  23055  Hall, Josephine         Sun, Apr 27, 2015       D25-22-03 
 JH151F11271783X38  Odyssey      2015  42274  44825  Fuller, Jacob           Tue, Apr 29, 2015       D25-22-02 
 JC131F1147175XA1X  CR-V         2015  30353  30995  Hall, Josephine         Fri, Apr 25, 2015       D25-22-03 
 JA1X8F320717X8592  Accord       2015  31112  34030  Sullivan, Hazel         Tue, Apr 29, 2015       D25-22-06 
 JB127S1347173B8C4  Civic        2015  16446  16655  Hall, Josephine         Sun, Apr 27, 2015       D25-22-03 
 JD136F11571783X46  CR-Z         2015  23505  24705  Fuller, Jacob           Tue, Apr 29, 2015       D25-22-02 
 JA1X2F12A717196A8  Accord       2015  32618  33030  Mcdonald, Eduardo       Sat, Apr 26, 2015       D25-22-05 
 JH154SU1171783X5X  Odyssey      2015  30150  32375  Sullivan, Hazel         Wed, Apr 23, 2015       D25-22-06 
 JH155FU1371761B32  Odyssey      2015  47481  47825  Sullivan, Hazel         Fri, Apr 25, 2015       D25-22-06 
 JB125G1667174C914  Civic        2015  27555  28505  Sullivan, Hazel         Sat, Apr 26, 2015       D25-22-06 
 JB127S1347172A7C6  Civic        2015  16535  16655  Hall, Josephine         Wed, Apr 23, 2015       D25-22-03 
 JE141F11071761B38  Crosstour    2015  36245  37640  Fuller, Jacob           Sat, Apr 26, 2015       D25-22-02 
 JB121S1297175XB6X  Civic        2015  15558  16455  Sullivan, Hazel         Fri, Apr 25, 2015       D25-22-06 
 JA1X5SU227173B942  Accord       2015  26239  27089  Mcdonald, Eduardo       Wed, Apr 23, 2015       D25-22-05 
 JG148F11671719724  Insight      2015  22580  24390  Hall, Josephine         Thu, Apr 24, 2015       D25-22-03 
 JG148F11871783196  Insight      2015  23728  24390  Fuller, Jacob           Sat, Apr 26, 2015       D25-22-02 
 JA111S135717X8618  Accord       2015  21952  22480  Shelton, Alicia         Tue, Apr 29, 2015       D25-22-01 
