Dealer Name: Young & Parsons Honda
Address:     7322 Youngstown Highway
             Ridge Island, AL
Dealer ID:   24
Owner:       Young, Walter
Date:        Tue, Apr 23, 2014 thru Mon, Apr 29, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JJ161FU17617X844X  Pilot        2014  39702  42970  Jensen, Jeanne          Wed, Apr 24, 2014       D24-21-04 
 JA112F13161772BB2  Accord       2014  29939  32930  Fleming, Esther         Sun, Apr 28, 2014       D24-21-01 
 JD137FU126172A664  CR-Z         2014  23545  25705  Wallace, Clifton        Thu, Apr 25, 2014       D24-21-05 
 JB127S1336175X996  Civic        2014  16677  16655  Green, Adrian           Wed, Apr 24, 2014       D24-21-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JD137FU152413ABC9  CR-Z        2002  16076  25705  Green, Adrian           Tue, Apr 23, 2014       D24-21-02 
 JB129S1445X3189B1  Civic       2005  19403  23055  Green, Adrian           Wed, Apr 24, 2014       D24-21-02 
 JH153FU1A3X56X133  Odyssey     2003  30448  45825  Jensen, Jeanne          Sat, Apr 27, 2014       D24-21-04 
 JE143FU143X16X135  Crosstour   2003  27037  40640  Wallace, Clifton        Mon, Apr 29, 2014       D24-21-05 
 JH151F11112P29AC7  Odyssey     2001  23533  44825  Jensen, Jeanne          Fri, Apr 26, 2014       D24-21-04 
