Dealer Name: Wallace Honda
Address:     2132 Tupelo Road
             Clarksville, NC
Dealer ID:   4
Owner:       Wallace, Patrick
Date:        Thu, May 14, 2010 thru Wed, May 20, 2010  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S12422P1858X  Civic        2010  14974  16455  Russell, Jerry          Fri, May 15, 2010       D04-04-03 
 JB121S12722PX7472  Civic        2010  14644  16455  Miller, Julian          Fri, May 15, 2010       D04-04-04 
 JA1X2F12A22P5C9C4  Accord       2010  31708  33030  Lucas, Carl             Mon, May 18, 2010       D04-04-01 
 JC132FU1A22P6XAX6  CR-V         2010  30235  31995  Lucas, Carl             Sat, May 16, 2010       D04-04-01 
 JB129S14322P5C9C8  Civic        2010  22017  23055  Pena, Elaine            Fri, May 15, 2010       D04-04-05 
 JB121S12422P3A7BX  Civic        2010  14644  16455  Russell, Jerry          Tue, May 19, 2010       D04-04-03 
 JG148F11322P82C32  Insight      2010  23292  24390  Pena, Elaine            Fri, May 15, 2010       D04-04-05 
 JC135F41422P18594  CR-V         2010  37995  39995  Pena, Elaine            Thu, May 14, 2010       D04-04-05 
 JH155FU1922P18596  Odyssey      2010  45433  47825  Lucas, Carl             Thu, May 14, 2010       D04-04-01 
 JH155FU1A22P3A7B8  Odyssey      2010  43520  47825  Dixon, Patsy            Thu, May 14, 2010       D04-04-07 
 JA1X1S12322P82C4X  Accord       2010  22523  24089  Miller, Julian          Fri, May 15, 2010       D04-04-04 
 JB129S14A22PX7492  Civic        2010  20518  23055  Miller, Julian          Sat, May 16, 2010       D04-04-04 
 JB127S13022P185A4  Civic        2010  15405  16655  Dixon, Patsy            Sun, May 17, 2010       D04-04-07 
 JA1X1S12322P5C916  Accord       2010  21800  24089  Miller, Julian          Wed, May 20, 2010       D04-04-04 
 JB127S13322P71B38  Civic        2010  15239  16655  Pena, Elaine            Sun, May 17, 2010       D04-04-05 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JJ163F3141174B865  Pilot       2009  33946  42970  Pena, Elaine            Tue, May 19, 2010       D04-04-05 
 JB129S143XX83A757  Civic       2007  14874  23055  Lucas, Carl             Mon, May 18, 2010       D04-04-01 
 JJ16AF112X435C979  Pilot       2007  27320  41970  Campbell, Jeanne        Wed, May 20, 2010       D04-04-02 
 JH155FU17XX1X7431  Odyssey     2007  31172  47825  Lucas, Carl             Mon, May 18, 2010       D04-04-01 
 JC132FU13X426XA93  CR-V        2007  20188  31995  Russell, Jerry          Tue, May 19, 2010       D04-04-03 
 JJ163F310W453A765  Pilot       2006  26222  42970  Pena, Elaine            Sat, May 16, 2010       D04-04-05 
 JB127S139W2P71BA7  Civic       2006  9907   16655  Russell, Jerry          Fri, May 15, 2010       D04-04-03 
 JH151F118V465C989  Odyssey     2005  21962  44825  Lucas, Carl             Wed, May 20, 2010       D04-04-01 
 JB127S13412818551  Civic       2009  13490  16655  Russell, Jerry          Tue, May 19, 2010       D04-04-03 
 JB125G162X3982CC3  Civic       2007  18460  28505  Richards, Angela        Tue, May 19, 2010       D04-04-06 
 JB122SU21X3P71BB5  Civic       2007  11057  17255  Dixon, Patsy            Tue, May 19, 2010       D04-04-07 
 JG148F115WX36XAA7  Insight     2006  14703  24390  Lucas, Carl             Thu, May 14, 2010       D04-04-01 
 JH155FU12Y34X7449  Odyssey     2008  34938  47825  Pena, Elaine            Wed, May 20, 2010       D04-04-05 
 JK166FU1AW5171BC1  Ridgeline   2006  29186  47750  Pena, Elaine            Fri, May 15, 2010       D04-04-05 
 JC131F11312P6XAB3  CR-V        2009  25105  30995  Miller, Julian          Wed, May 20, 2010       D04-04-04 
 JB128SU35W193A785  Civic       2006  10403  17455  Dixon, Patsy            Mon, May 18, 2010       D04-04-07 
 JH152SU13Y5P3A787  Odyssey     2008  21708  30375  Lucas, Carl             Sun, May 17, 2010       D04-04-01 
 JH155FU181426XAB9  Odyssey     2009  38738  47825  Lucas, Carl             Wed, May 20, 2010       D04-04-01 
 JB129S146V2618571  Civic       2005  11077  23055  Lucas, Carl             Sat, May 16, 2010       D04-04-01 
 JH158S417Y2771BX3  Odyssey     2008  29628  41375  Campbell, Jeanne        Tue, May 19, 2010       D04-04-02 
 JH158S41AXX418575  Odyssey     2007  26192  41375  Russell, Jerry          Tue, May 19, 2010       D04-04-03 
 JH159F414X515C9B7  Odyssey     2007  36080  56825  Campbell, Jeanne        Wed, May 20, 2010       D04-04-02 
 JH152SU13X195C9B9  Odyssey     2007  19152  30375  Wilson, Chad            Mon, May 18, 2010       D04-04-08 
 JD14AF41AX174B8B1  CR-Z        2007  21881  33705  Russell, Jerry          Tue, May 19, 2010       D04-04-03 
 JC132FU1612371B13  CR-V        2009  25915  31995  Lucas, Carl             Thu, May 14, 2010       D04-04-01 
