Dealer Name: Carter Honda
Address:     2499 Bob Jones St
             Louderdale, FL
Dealer ID:   29
Owner:       Carter, Jimmy
Date:        Sat, Jul 22, 2012 thru Fri, Jul 28, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X1S12943P83CCX  Accord       2012  23434  24089  Rodriguez, Leonard      Tue, Jul 25, 2012       D29-25-01 
 JB128SU3743P3B772  Civic        2012  16114  17455  Graham, Sheila          Mon, Jul 24, 2012       D29-25-03 
 JB127S13A43P19554  Civic        2012  15052  16655  Walker, Roland          Sun, Jul 23, 2012       D29-25-04 
 JB127S13343P19556  Civic        2012  15480  16655  Lucas, Jose             Thu, Jul 27, 2012       D29-25-06 
 JG148F11A43P61AA8  Insight      2012  22852  24390  Lucas, Jose             Fri, Jul 28, 2012       D29-25-06 
 JA112F13343P5X9AX  Accord       2012  31377  32930  Lucas, Jose             Thu, Jul 27, 2012       D29-25-06 
 JB127S13043P72BC2  Civic        2012  15907  16655  Lawson, Carolyn         Tue, Jul 25, 2012       D29-25-02 
 JA1X1S12A43P3B784  Accord       2012  22698  24089  Lucas, Jose             Tue, Jul 25, 2012       D29-25-06 
 JB128SU3743P3B786  Civic        2012  16562  17455  Coleman, Arnold         Fri, Jul 28, 2012       D29-25-05 
 JH15AS11343P3B788  Odyssey      2012  27289  29375  Graham, Sheila          Mon, Jul 24, 2012       D29-25-03 
 JB127S13043P1957X  Civic        2012  15394  16655  Walker, Roland          Sat, Jul 22, 2012       D29-25-04 
 JJ161FU1143P3B792  Pilot        2012  39729  42970  Graham, Sheila          Sun, Jul 23, 2012       D29-25-03 
 JA1X1S12243P3B794  Accord       2012  22330  24089  Lucas, Jose             Thu, Jul 27, 2012       D29-25-06 
 JG148F11143P2A686  Insight      2012  23349  24390  Lawson, Carolyn         Mon, Jul 24, 2012       D29-25-02 
 JD138FU1143P72BX8  CR-Z         2012  25480  27705  Rodriguez, Leonard      Sat, Jul 22, 2012       D29-25-01 
 JE142FU1543P61AXX  Crosstour    2012  36744  38640  Lucas, Jose             Sat, Jul 22, 2012       D29-25-06 
 JA112F13A43P4C8B2  Accord       2012  30542  32930  Rodriguez, Leonard      Sat, Jul 22, 2012       D29-25-01 
 JB127S13343P2A694  Civic        2012  16249  16655  Coleman, Arnold         Thu, Jul 27, 2012       D29-25-05 
 JJ163F31043P2A696  Pilot        2012  39729  42970  Lucas, Jose             Wed, Jul 26, 2012       D29-25-06 
 JB127S13943P5X9C8  Civic        2012  15308  16655  Coleman, Arnold         Sat, Jul 22, 2012       D29-25-05 
 JB121S12543P1959X  Civic        2012  15890  16455  Coleman, Arnold         Wed, Jul 26, 2012       D29-25-05 
 JA1X1S12A43P83C32  Accord       2012  22330  24089  Coleman, Arnold         Wed, Jul 26, 2012       D29-25-05 
 JB121S12A43P19594  Civic        2012  15214  16455  Coleman, Arnold         Fri, Jul 28, 2012       D29-25-05 
 JA12AF43443PX8486  Accord       2012  38777  41930  Lucas, Jose             Sun, Jul 23, 2012       D29-25-06 
 JC131F11043P72B28  CR-V         2012  27828  30995  Rodriguez, Leonard      Thu, Jul 27, 2012       D29-25-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JJ161FU17W215C363  Pilot       2006  16918  42970  Lucas, Jose             Thu, Jul 27, 2012       D29-25-06 
 JC131F11413382695  CR-V        2009  20394  30995  Coleman, Arnold         Sun, Jul 23, 2012       D29-25-05 
 JH157F3194176X477  Odyssey      2012  41617  45825  Lucas, Jose             Tue, Jul 25, 2012       D29-25-06 
 JC135F41413218C29  CR-V        2009  26316  39995  Rodriguez, Leonard      Fri, Jul 28, 2012       D29-25-01 
 JB129S143Y17X7B21  Civic       2008  13698  23055  Coleman, Arnold         Sun, Jul 23, 2012       D29-25-05 
 JB127S1361256X483  Civic       2009  10958  16655  Rodriguez, Leonard      Sun, Jul 23, 2012       D29-25-01 
 JB129S14421318C35  Civic       2010  17087  23055  Lucas, Jose             Tue, Jul 25, 2012       D29-25-06 
 JC131F11012918C37  CR-V        2009  19836  30995  Lawson, Carolyn         Sun, Jul 23, 2012       D29-25-02 
 JB127S137X5P826A9  Civic       2007  8507   16655  Graham, Sheila          Tue, Jul 25, 2012       D29-25-03 
 JH152SU1024129X51  Odyssey     2010  22032  30375  Coleman, Arnold         Tue, Jul 25, 2012       D29-25-05 
 JB127S136W5PX7B33  Civic       2006  6392   16655  Rodriguez, Leonard      Thu, Jul 27, 2012       D29-25-01 
 JH158S418152715A5  Odyssey     2009  27224  41375  Lawson, Carolyn         Wed, Jul 26, 2012       D29-25-02 
 JC132FU1A1X618C47  CR-V        2009  21052  31995  Coleman, Arnold         Sat, Jul 22, 2012       D29-25-05 
 JD139F3122X36X499  CR-Z        2010  19032  25705  Coleman, Arnold         Thu, Jul 27, 2012       D29-25-05 
 JA111S131231826C1  Accord      2010  16665  22480  Rodriguez, Leonard      Thu, Jul 27, 2012       D29-25-01 
 JH153FU123X929X63  Odyssey     2011  37482  45825  Graham, Sheila          Wed, Jul 26, 2012       D29-25-03 
 JH151F118Y3918C55  Odyssey     2008  27652  44825  Coleman, Arnold         Thu, Jul 27, 2012       D29-25-05 
