Dealer Name: King Honda
Address:     9974 Brooklin Ave
             Port Kiln, SC
Dealer ID:   12
Owner:       King, Carl
Date:        Wed, Feb 19, 2015 thru Tue, Feb 25, 2015  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S1397X85C114  Civic        2015  15913  16655  Graves, Edwin           Sun, Feb 23, 2015       D12-11-01 
 JJ161FU157X871336  Pilot        2015  42110  42970  Carroll, Judith         Sun, Feb 23, 2015       D12-11-02 
 JH152SU147X829BB8  Odyssey      2015  28665  30375  Carroll, Judith         Tue, Feb 25, 2015       D12-11-02 
 JB121S1277X88245X  Civic        2015  16085  16455  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JA1X4FU287X829BC2  Accord       2015  31815  34030  Carroll, Judith         Wed, Feb 19, 2015       D12-11-02 
 JE143FU127X84BX14  Crosstour    2015  38632  40640  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JB121S1217X829BC6  Civic        2015  16788  16455  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JH155FU107X84BX18  Odyssey      2015  46992  47825  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JA111S1337X87148X  Accord       2015  22660  22480  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JB127S1347X8X7A12  Civic        2015  16002  16655  Carroll, Judith         Sun, Feb 23, 2015       D12-11-02 
 JJ162FU197X882594  Pilot        2015  43098  44970  Carroll, Judith         Sat, Feb 22, 2015       D12-11-02 
 JB121S1297X818B26  Civic        2015  16349  16455  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JD137FU197X818B28  CR-Z         2015  25890  25705  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JA111S1357X84B16X  Accord       2015  21362  22480  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JC132FU167X818B32  CR-V         2015  29311  31995  Carroll, Judith         Sun, Feb 23, 2015       D12-11-02 
 JA1X5SU207X8825A4  Accord       2015  26803  27089  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JA112F1387X84B166  Accord       2015  31841  32930  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JE141F1117X8825A8  Crosstour    2015  37408  37640  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JA1X5SU297X829C5X  Accord       2015  25674  27089  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JC131F1167X8825B2  CR-V         2015  29871  30995  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JB129S1487X8714A4  Civic        2015  21641  23055  Carroll, Judith         Tue, Feb 25, 2015       D12-11-02 
 JG148F1197X8825B6  Insight      2015  24239  24390  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JB121S1287X86X398  Civic        2015  16613  16455  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JB121S1207X8X7A4X  Civic        2015  16788  16455  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JB127S1327X8X7A42  Civic        2015  16979  16655  Graves, Edwin           Sun, Feb 23, 2015       D12-11-01 
 JB121S12A7X829C64  Civic        2015  15558  16455  Graves, Edwin           Sun, Feb 23, 2015       D12-11-01 
 JH157F3167X8714B6  Odyssey      2015  42724  45825  Carroll, Judith         Mon, Feb 24, 2015       D12-11-02 
 JH157F3137X84B188  Odyssey      2015  44367  45825  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JA1X2F1277X8825XX  Accord       2015  32618  33030  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JK165F1177X8714C2  Ridgeline    2015  45241  46750  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA111S13963282X39  Accord      2006  19120  22480  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JB129S1423346XB21  Civic       2003  14103  23055  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JD137FU154234B9X3  CR-Z        2004  17358  25705  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JC133FU1A5224B9X5  CR-V        2005  25124  33995  Graves, Edwin           Thu, Feb 20, 2015       D12-11-01 
 JK165F1156466XB27  Ridgeline   2006  38300  46750  Graves, Edwin           Wed, Feb 19, 2015       D12-11-01 
 JH157F31613P71C39  Odyssey     2001  19704  45825  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JE141F1145226XB31  Crosstour   2005  27748  37640  Carroll, Judith         Thu, Feb 20, 2015       D12-11-02 
 JH153FU1152471C43  Odyssey     2005  34296  45825  Graves, Edwin           Tue, Feb 25, 2015       D12-11-01 
 JE141F1154396XB35  Crosstour   2004  24521  37640  Graves, Edwin           Tue, Feb 25, 2015       D12-11-01 
 JH154SU1945P3A8X7  Odyssey     2004  20557  32375  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JB128SU355193A8X9  Civic       2005  13215  17455  Graves, Edwin           Sun, Feb 23, 2015       D12-11-01 
 JB127S13464118721  Civic       2006  14401  16655  Graves, Edwin           Sun, Feb 23, 2015       D12-11-01 
 JH153FU183265CB63  Odyssey     2003  26839  45825  Carroll, Judith         Sat, Feb 22, 2015       D12-11-02 
 JH15AS11232182195  Odyssey     2003  18491  29375  Carroll, Judith         Sat, Feb 22, 2015       D12-11-02 
 JH151F1113426XC77  Odyssey     2003  27165  44825  Carroll, Judith         Wed, Feb 19, 2015       D12-11-02 
 JH152SU1442518729  Odyssey     2004  20430  30375  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JK165F1152215CB71  Ridgeline   2002  23487  46750  Graves, Edwin           Mon, Feb 24, 2015       D12-11-01 
 JB127S1394X571X93  Civic       2004  11091  16655  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JH15AS1115463A955  Odyssey     2005  22221  29375  Carroll, Judith         Sat, Feb 22, 2015       D12-11-02 
 JK166FU1733718737  Ridgeline   2003  29884  47750  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JJ161FU154X371X99  Pilot       2004  27932  42970  Carroll, Judith         Fri, Feb 21, 2015       D12-11-02 
 JB123H1523X371XA1  Civic       2003  17391  27600  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
 JE142FU1A4183A963  Crosstour   2004  25869  38640  Carroll, Judith         Wed, Feb 19, 2015       D12-11-02 
 JB125G160325821B5  Civic       2003  17952  28505  Carroll, Judith         Thu, Feb 20, 2015       D12-11-02 
 JH154SU126X24BA77  Odyssey     2006  27135  32375  Carroll, Judith         Tue, Feb 25, 2015       D12-11-02 
 JF146S1125345CB89  Fit         2005  12186  16025  Graves, Edwin           Sat, Feb 22, 2015       D12-11-01 
 JB121S12541P821C1  Civic       2004  11271  16455  Graves, Edwin           Thu, Feb 20, 2015       D12-11-01 
 JH152SU132265CB93  Odyssey     2002  15300  30375  Graves, Edwin           Fri, Feb 21, 2015       D12-11-01 
