Dealer Name: Zeigler Honda
Address:     2940 Davison Highway
             Sawyer, TN
Dealer ID:   36
Owner:       Zeigler, Martin
Date:        Tue, Oct 15, 2014 thru Mon, Oct 21, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA1X1S120642724A8  Accord       2014  22989  24089  Fleming, Larry          Thu, Oct 17, 2014       D36-32-05 
 JH15AS118642724BX  Odyssey      2014  28155  29375  Gonzales, Brian         Sat, Oct 19, 2014       D36-32-03 
 JE142FU15642724B2  Crosstour    2014  37563  38640  Carr, Linda             Wed, Oct 16, 2014       D36-32-04 
 JC131F11264219B54  CR-V         2014  29981  30995  Carr, Linda             Fri, Oct 18, 2014       D36-32-04 
 JB121S127642613A6  Civic        2014  15532  16455  Fleming, Larry          Tue, Oct 15, 2014       D36-32-05 
 JC135F41A64219B58  CR-V         2014  37009  39995  Fleming, Larry          Fri, Oct 18, 2014       D36-32-05 
 JA1X1S1286424C19X  Accord       2014  23739  24089  Gonzales, Brian         Thu, Oct 17, 2014       D36-32-03 
 JD136F1116422AC72  CR-Z         2014  24708  24705  Fleming, Larry          Mon, Oct 21, 2014       D36-32-05 
 JB121S1216425X2A4  Civic        2014  15532  16455  Fleming, Larry          Sat, Oct 19, 2014       D36-32-05 
 JB129S1426425X2A6  Civic        2014  23116  23055  Webb, Hector            Thu, Oct 17, 2014       D36-32-02 
 JH155FU18642835X8  Odyssey      2014  43852  47825  Armstrong, Amber        Thu, Oct 17, 2014       D36-32-06 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JH158S41A113619C5  Odyssey     2001  21721  41375  Washington, Jerry       Sat, Oct 19, 2014       D36-32-01 
 JJ16AF11AY293B697  Pilot       2000  16698  41970  Gonzales, Brian         Fri, Oct 18, 2014       D36-32-03 
 JH155FU1334419479  Odyssey     2003  30027  47825  Washington, Jerry       Wed, Oct 16, 2014       D36-32-01 
 JK166FU173255X8C1  Ridgeline   2003  30848  47750  Fleming, Larry          Sun, Oct 20, 2014       D36-32-05 
