Dealer Name: Carter Honda
Address:     2499 Bob Jones St
             Louderdale, FL
Dealer ID:   29
Owner:       Carter, Jimmy
Date:        Sat, May 13, 2012 thru Fri, May 19, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JA119S43842P83CCX  Accord       2012  29375  31480  Rodriguez, Leonard      Thu, May 18, 2012       D29-25-01 
 JB129S14342P5X992  Civic        2012  22329  23055  Graham, Sheila          Sun, May 14, 2012       D29-25-03 
 JH151F11042P2A664  Odyssey      2012  43011  44825  Lawson, Carolyn         Thu, May 18, 2012       D29-25-02 
 JA111S13542PX8446  Accord       2012  20637  22480  Graham, Sheila          Sun, May 14, 2012       D29-25-03 
 JJ164F41442P2A668  Pilot        2012  51426  53970  Coleman, Arnold         Wed, May 17, 2012       D29-25-05 
 JH155FU1542PX845X  Odyssey      2012  45137  47825  Coleman, Arnold         Wed, May 17, 2012       D29-25-05 
 JC131F11A42P83CX2  CR-V         2012  28143  30995  Lucas, Jose             Mon, May 15, 2012       D29-25-06 
 JH151F11842P19564  Odyssey      2012  40747  44825  Coleman, Arnold         Mon, May 15, 2012       D29-25-05 
 JA111S13142P2A676  Accord       2012  20293  22480  Lucas, Jose             Sun, May 14, 2012       D29-25-06 
 JB127S13442PX8458  Civic        2012  15308  16655  Coleman, Arnold         Sun, May 14, 2012       D29-25-05 
 JH155FU1642P1957X  Odyssey      2012  42964  47825  Rodriguez, Leonard      Wed, May 17, 2012       D29-25-01 
 JA113SU3842P4C8A2  Accord       2012  22135  23480  Rodriguez, Leonard      Thu, May 18, 2012       D29-25-01 
 JH152SU1642P83C14  Odyssey      2012  27896  30375  Lawson, Carolyn         Mon, May 15, 2012       D29-25-02 
 JA1X3SU2542P2A686  Accord       2012  23878  25089  Coleman, Arnold         Mon, May 15, 2012       D29-25-05 
 JB127S13242P83C18  Civic        2012  15822  16655  Rodriguez, Leonard      Thu, May 18, 2012       D29-25-01 
 JB127S13A42P61AXX  Civic        2012  15308  16655  Lawson, Carolyn         Sun, May 14, 2012       D29-25-02 
 JB13ASU4842P4C8B2  Civic        2012  21509  23855  Walker, Roland          Wed, May 17, 2012       D29-25-04 
 JA1X3SU2242P4C8B4  Accord       2012  24645  25089  Coleman, Arnold         Mon, May 15, 2012       D29-25-05 
 JB121S12442P72B16  Civic        2012  16313  16455  Lucas, Jose             Sat, May 13, 2012       D29-25-06 
 JA1X2F12142P61AX8  Accord       2012  31806  33030  Coleman, Arnold         Sat, May 13, 2012       D29-25-05 
 JC131F11142P72B2X  CR-V         2012  29558  30995  Coleman, Arnold         Mon, May 15, 2012       D29-25-05 
 JE142FU1542P3B7B2  Crosstour    2012  36353  38640  Lawson, Carolyn         Sat, May 13, 2012       D29-25-02 
 JB121S12642P4C8C4  Civic        2012  15890  16455  Graham, Sheila          Wed, May 17, 2012       D29-25-03 
 JD136F11542P5X9X6  CR-Z         2012  23016  24705  Rodriguez, Leonard      Sun, May 14, 2012       D29-25-01 
 JB129S14842P72B28  Civic        2012  21742  23055  Rodriguez, Leonard      Thu, May 18, 2012       D29-25-01 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB127S135149X7B13  Civic       2009  10659  16655  Lawson, Carolyn         Fri, May 19, 2012       D29-25-02 
 JH155FU121155C365  Odyssey     2009  30608  47825  Walker, Roland          Sat, May 13, 2012       D29-25-04 
 JH151F11033P82697  Odyssey     2011  35767  44825  Rodriguez, Leonard      Wed, May 17, 2012       D29-25-01 
 JJ161FU121496X479  Pilot       2009  28274  42970  Lucas, Jose             Wed, May 17, 2012       D29-25-06 
 JB127S135WX271591  Civic       2006  6871   16655  Rodriguez, Leonard      Tue, May 16, 2012       D29-25-01 
 JD14AF411XX129X43  CR-Z        2007  17458  33705  Rodriguez, Leonard      Mon, May 15, 2012       D29-25-01 
 JG148F1191X918C35  Insight     2009  16048  24390  Coleman, Arnold         Mon, May 15, 2012       D29-25-05 
 JH157F31521718C37  Odyssey     2010  33800  45825  Coleman, Arnold         Fri, May 19, 2012       D29-25-05 
 JE143FU10X526X489  Crosstour   2007  21099  40640  Graham, Sheila          Wed, May 17, 2012       D29-25-03 
 JK167FU12414715A1  Ridgeline    2012  45382  49750  Lawson, Carolyn         Sun, May 14, 2012       D29-25-02 
 JH153FU12YX24B273  Odyssey     2008  27360  45825  Coleman, Arnold         Mon, May 15, 2012       D29-25-05 
 JH154SU16128826B5  Odyssey     2009  21302  32375  Walker, Roland          Fri, May 19, 2012       D29-25-04 
 JH153FU13223826B7  Odyssey     2010  33156  45825  Lucas, Jose             Thu, May 18, 2012       D29-25-06 
 JA1X6FU221X83A169  Accord      2009  23707  36030  Coleman, Arnold         Wed, May 17, 2012       D29-25-05 
 JH152SU10X26826C1  Odyssey     2007  14962  30375  Walker, Roland          Sat, May 13, 2012       D29-25-04 
 JB123H1581X16X4A3  Civic       2009  18160  27600  Lawson, Carolyn         Tue, May 16, 2012       D29-25-02 
 JH154SU1332629X65  Odyssey     2011  26588  32375  Rodriguez, Leonard      Sat, May 13, 2012       D29-25-01 
