Dealer Name: Wallace Honda
Address:     2132 Tupelo Road
             Clarksville, NC
Dealer ID:   4
Owner:       Wallace, Patrick
Date:        Sat, Sep 16, 2012 thru Fri, Sep 22, 2012  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S12343882CB8  Civic        2012  15214  16455  Miller, Julian          Sun, Sep 17, 2012       D04-04-04 
 JB127S1314385C99X  Civic        2012  15993  16655  Lucas, Carl             Sat, Sep 16, 2012       D04-04-01 
 JB127S13843818552  Civic        2012  15993  16655  Richards, Angela        Wed, Sep 20, 2012       D04-04-06 
 JA111S13743882CC4  Accord       2012  21324  22480  Pena, Elaine            Mon, Sep 18, 2012       D04-04-05 
 JA1X5SU224383A776  Accord       2012  26162  27089  Lucas, Carl             Wed, Sep 20, 2012       D04-04-01 
 JA111S1304385C998  Accord       2012  21095  22480  Russell, Jerry          Fri, Sep 22, 2012       D04-04-03 
 JA1X7S3294384B89X  Accord       2012  23240  25089  Richards, Angela        Wed, Sep 20, 2012       D04-04-06 
 JB129S14343829672  Civic        2012  21859  23055  Richards, Angela        Mon, Sep 18, 2012       D04-04-06 
 JA113SU344385C9A4  Accord       2012  22613  23480  Campbell, Jeanne        Wed, Sep 20, 2012       D04-04-02 
 JB129S1464383A786  Civic        2012  22094  23055  Miller, Julian          Mon, Sep 18, 2012       D04-04-04 
 JA112F1314384B898  Accord       2012  31043  32930  Pena, Elaine            Thu, Sep 21, 2012       D04-04-05 
 JB127S1344383A79X  Civic        2012  16164  16655  Russell, Jerry          Tue, Sep 19, 2012       D04-04-03 
 JA1X1S12943818572  Accord       2012  23189  24089  Campbell, Jeanne        Mon, Sep 18, 2012       D04-04-02 
 JA1X1S12A4386XAC4  Accord       2012  21594  24089  Russell, Jerry          Tue, Sep 19, 2012       D04-04-03 
 JB121S12743882C16  Civic        2012  15637  16455  Miller, Julian          Wed, Sep 20, 2012       D04-04-04 
 JH154SU1243818578  Odyssey      2012  29050  32375  Wilson, Chad            Sun, Sep 17, 2012       D04-04-08 
 JJ161FU15438X747X  Pilot        2012  39295  42970  Lucas, Carl             Wed, Sep 20, 2012       D04-04-01 
 JG148F11043882C22  Insight      2012  22231  24390  Wilson, Chad            Wed, Sep 20, 2012       D04-04-08 
 JD138FU1A43871B14  CR-Z         2012  25761  27705  Lucas, Carl             Wed, Sep 20, 2012       D04-04-01 
 JB121S12943829696  Civic        2012  15721  16455  Russell, Jerry          Fri, Sep 22, 2012       D04-04-03 
 JC132FU154383A7A8  CR-V         2012  28876  31995  Campbell, Jeanne        Tue, Sep 19, 2012       D04-04-02 
 JA1X9S4264385C9XX  Accord       2012  30688  33089  Richards, Angela        Wed, Sep 20, 2012       D04-04-06 
 JB129S1424383A7B2  Civic        2012  21272  23055  Campbell, Jeanne        Fri, Sep 22, 2012       D04-04-02 
 JD138FU154384B8C4  CR-Z         2012  25480  27705  Pena, Elaine            Thu, Sep 21, 2012       D04-04-05 
 JH157F31543871B26  Odyssey      2012  42110  45825  Dixon, Patsy            Tue, Sep 19, 2012       D04-04-07 
 JC131F11943882C38  CR-V         2012  30029  30995  Dixon, Patsy            Tue, Sep 19, 2012       D04-04-07 
 JA1X4FU2043882C4X  Accord       2012  32411  34030  Campbell, Jeanne        Wed, Sep 20, 2012       D04-04-02 
 
Used Car Sales
 
        VIN            Model    Year  Price  Orig.        Sales Agent             Sales Date        Agent ID 
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JC133FU174X33A761  CR-V         2012  31203  33995  Lucas, Carl             Tue, Sep 19, 2012       D04-04-01 
 JH151F1141243A763  Odyssey     2009  29494  44825  Lucas, Carl             Mon, Sep 18, 2012       D04-04-01 
 JH155FU1811718545  Odyssey     2009  30608  47825  Richards, Angela        Mon, Sep 18, 2012       D04-04-06 
 JH159F415Y164B877  Odyssey     2008  33960  56825  Pena, Elaine            Tue, Sep 19, 2012       D04-04-05 
 JD136F115Y2P3A769  CR-Z        2008  15177  24705  Campbell, Jeanne        Mon, Sep 18, 2012       D04-04-02 
 JG148F11231218551  Insight     2011  19872  24390  Miller, Julian          Tue, Sep 19, 2012       D04-04-04 
 JJ164F412Y173A773  Pilot       2008  32247  53970  Russell, Jerry          Sat, Sep 16, 2012       D04-04-03 
 JH15AS11912P71BB5  Odyssey     2009  18800  29375  Dixon, Patsy            Fri, Sep 22, 2012       D04-04-07 
 JD136F11913P29667  CR-Z        2009  16255  24705  Campbell, Jeanne        Tue, Sep 19, 2012       D04-04-02 
 JB127S13521771BB9  Civic       2010  12153  16655  Russell, Jerry          Fri, Sep 22, 2012       D04-04-03 
 JD137FU131X45C9A1  CR-Z        2009  16913  25705  Wilson, Chad            Wed, Sep 20, 2012       D04-04-08 
 JH157F318Y465C9A3  Odyssey     2008  26447  45825  Lucas, Carl             Tue, Sep 19, 2012       D04-04-01 
 JH151F11313671BC5  Odyssey     2009  28688  44825  Richards, Angela        Mon, Sep 18, 2012       D04-04-06 
 JB129S1463476XAB7  Civic       2011  18804  23055  Lucas, Carl             Fri, Sep 22, 2012       D04-04-01 
 JH158S417X334B899  Odyssey     2007  21485  41375  Dixon, Patsy            Sun, Sep 17, 2012       D04-04-07 
 JE145F413WX671BX1  Crosstour   2006  18386  46640  Miller, Julian          Thu, Sep 21, 2012       D04-04-04 
 JH159F4133326XAC3  Odyssey     2011  46392  56825  Campbell, Jeanne        Wed, Sep 20, 2012       D04-04-02 
 JD136F11515P29685  CR-Z        2009  16255  24705  Campbell, Jeanne        Tue, Sep 19, 2012       D04-04-02 
 JC132FU16Y2P4B8A7  CR-V        2008  19697  31995  Dixon, Patsy            Thu, Sep 21, 2012       D04-04-07 
 JB123H157Y52X7469  Civic       2008  16972  27600  Wilson, Chad            Thu, Sep 21, 2012       D04-04-08 
 JG148F11022271B11  Insight     2010  17722  24390  Campbell, Jeanne        Wed, Sep 20, 2012       D04-04-02 
 JJ16AF11712671B13  Pilot       2009  26105  41970  Campbell, Jeanne        Thu, Sep 21, 2012       D04-04-02 
