Dealer Name: State Honda
Address:     1322 Centerville Road
             Louderdale, FL
Dealer ID:   30
Owner:       Samuels, Sammy
Date:        Tue, Nov 12, 2014 thru Mon, Nov 18, 2014  
New Car Sales
 
        VIN            Model    Year  Price  Orig.       Sales Agent              Sales Date        Agent ID
 =================  ==========  ====  =====  =====  ======================  ======================  =========
 JB121S128646X8718  Civic        2014  15359  16455  Shelton, Marshall       Tue, Nov 12, 2014       D30-26-02 
 JH151F1126467219X  Odyssey      2014  40466  44825  Romero, Floyd           Mon, Nov 18, 2014       D30-26-01 
 JB127S13964619832  Civic        2014  16326  16655  Shelton, Marshall       Sun, Nov 17, 2014       D30-26-02 
 JB121S12264661X84  Civic        2014  16574  16455  Romero, Floyd           Fri, Nov 15, 2014       D30-26-01 
 JD136F11464672196  CR-Z         2014  24452  24705  Shelton, Marshall       Fri, Nov 15, 2014       D30-26-02 
 JA111S130646832A8  Accord       2014  21860  22480  Shelton, Marshall       Mon, Nov 18, 2014       D30-26-02 
 JA1X6FU266464CB7X  Accord       2014  34714  36030  Romero, Floyd           Sat, Nov 16, 2014       D30-26-01 
 JC131F1196465XC82  CR-V         2014  28386  30995  Shelton, Marshall       Sat, Nov 16, 2014       D30-26-02 
 JK165F1146464CB74  Ridgeline    2014  42408  46750  Shelton, Marshall       Tue, Nov 12, 2014       D30-26-02 
 JA117S33264661X96  Accord       2014  23039  23480  Romero, Floyd           Tue, Nov 12, 2014       D30-26-01 
 JB122SU2A6463BA68  Civic        2014  17247  17255  Romero, Floyd           Thu, Nov 14, 2014       D30-26-01 
 JA112F139646832CX  Accord       2014  31292  32930  Romero, Floyd           Fri, Nov 15, 2014       D30-26-01 
 JB127S1336463BA72  Civic        2014  15536  16655  Romero, Floyd           Wed, Nov 13, 2014       D30-26-01 
 JA119S4356462A964  Accord       2014  29951  31480  Romero, Floyd           Sat, Nov 16, 2014       D30-26-01 
 JC132FU1A646721B6  CR-V         2014  29441  31995  Shelton, Marshall       Mon, Nov 18, 2014       D30-26-02 
 JA117S33A646X8748  Accord       2014  23282  23480  Romero, Floyd           Wed, Nov 13, 2014       D30-26-01 
 JH155FU10646832XX  Odyssey      2014  45070  47825  Romero, Floyd           Wed, Nov 13, 2014       D30-26-01 
 JE141F1156463BA82  Crosstour    2014  35071  37640  Romero, Floyd           Wed, Nov 13, 2014       D30-26-01 
 JB121S12664661XB4  Civic        2014  16053  16455  Shelton, Marshall       Thu, Nov 14, 2014       D30-26-02 
 JB129S14064619866  Civic        2014  22877  23055  Romero, Floyd           Sun, Nov 17, 2014       D30-26-01 
 JD136F11A6464CB98  CR-Z         2014  23556  24705  Shelton, Marshall       Mon, Nov 18, 2014       D30-26-02 
 JB127S13564661XCX  Civic        2014  15623  16655  Shelton, Marshall       Fri, Nov 15, 2014       D30-26-02 
 JB121S120646X8762  Civic        2014  15445  16455  Shelton, Marshall       Tue, Nov 12, 2014       D30-26-02 
 JB127S135646X8764  Civic        2014  16852  16655  Romero, Floyd           Fri, Nov 15, 2014       D30-26-01 
 JE141F1116462A986  Crosstour    2014  36998  37640  Shelton, Marshall       Thu, Nov 14, 2014       D30-26-02 
 JC131F1136465XCB8  CR-V         2014  29183  30995  Romero, Floyd           Thu, Nov 14, 2014       D30-26-01 
 JB121S1236468322X  Civic        2014  15619  16455  Romero, Floyd           Mon, Nov 18, 2014       D30-26-01 
 JA112F13064672112  Accord       2014  29939  32930  Shelton, Marshall       Thu, Nov 14, 2014       D30-26-02 
 JB121S12564619884  Civic        2014  16660  16455  Romero, Floyd           Wed, Nov 13, 2014       D30-26-01 
 JE141F1146462A996  Crosstour    2014  34686  37640  Shelton, Marshall       Mon, Nov 18, 2014       D30-26-02 
 JB121S12964672118  Civic        2014  15359  16455  Shelton, Marshall       Sun, Nov 17, 2014       D30-26-02 
 JA1X7S3216467212X  Accord       2014  24819  25089  Romero, Floyd           Mon, Nov 18, 2014       D30-26-01 
 JB13ASU4964672122  Civic        2014  23393  23855  Shelton, Marshall       Wed, Nov 13, 2014       D30-26-02 
 JE144F3136464CBC4  Crosstour    2014  36574  38640  Shelton, Marshall       Tue, Nov 12, 2014       D30-26-02 
 JJ162FU1464619896  Pilot        2014  41971  44970  Shelton, Marshall       Wed, Nov 13, 2014       D30-26-02 
 JA111S13964661X18  Accord       2014  22094  22480  Romero, Floyd           Mon, Nov 18, 2014       D30-26-01 
 JC132FU13646198AX  CR-V         2014  29605  31995  Shelton, Marshall       Sun, Nov 17, 2014       D30-26-02 
